,account_value,reward,actions,n_shares
0,1002410.9534000036,3871.4630600000964,"[ 15  52 -49   0  93 -81  93  -6  98   4   6 -42 -71  26  26 -77 -69  23
 -53  32  32  26  76 -40  31 -85 -37 -53   0 -52]","[1117  692  580 1625   91  374 1226    6  181  103 1435  117  399  776
  493  490  682 1423  219  262  327 1321  221  943  332  128  466 1091
    0  330]"
1,1006282.4164600037,2918.0493399999104,"[-52  61  81  86  -2  84  29  68 -42 -74  79  57 -76 -66 -31  94  90  48
  66 -78 -98 -91  73 -95 -39  32  34 -80   0  27]","[1132  744  531 1625  184  293 1319    0  279  107 1441   75  328  802
  519  413  613 1446  166  294  359 1347  297  903  363   43  429 1038
    0  278]"
2,1009200.4658000036,-1003.4357300000265,"[ 96  82  94  -4 -69 -89 -24  80  46  80  80 -76 -48 -96  71  70  -1  15
  14 -45 -42  87  58  28 -65  94 -10  94   0 -88]","[1080  805  612 1711  182  377 1348   68  237   33 1520  132  252  736
  488  507  703 1494  232  216  261 1256  370  808  324   75  463  958
    0  305]"
3,1008197.0300700036,3279.70773000014,"[-86  91 -40 -11  41 -17  84  95  21 -20  -5  97 -96 -56  48 -98 -15 -25
   0 -31 -77 -27   4 -76 -64   3  50 -83   0 -96]","[1176  887  706 1707  113  288 1324  148  283  113 1600   56  204  640
  559  577  702 1509  246  171  219 1343  428  836  259  169  453 1052
    0  217]"
4,1011476.7378000037,-6592.179479999933,"[ 47 -25  42  26 -13 -69 -81 -54  73  -6  -1 -61 -64  30  91  15 -42 -53
 -69 -68  87  63 -77  77 -87  21  44  57   9 -47]","[1090  978  666 1696  154  271 1408  243  304   93 1595  153  108  584
  607  479  687 1484  246  140  142 1316  432  760  195  172  503  969
    0  121]"
5,1004884.5583200038,-12414.443339999882,"[-24 -22 -84 -95  54 -54  35 -72 -85 -29  49  41 -12  26 -58 -52 -92 -73
 -67  30 -86  72 -34  22  52  53 -42  53  86  68]","[1137  953  708 1722  141  202 1327  189  377   87 1594   92   44  614
  698  494  645 1431  177   72  229 1379  355  837  108  193  547 1026
    9   74]"
6,992470.1149800039,-10504.72973999998,"[-69  47  36  31  45 -68 -13 -67 -50  86  46 -60  14  98 -90  -2  69  21
  47  57  12 -21 -18  91 -37 -12 -83  36 -74 -39]","[1113  931  624 1627  195  148 1362  117  292   58 1643  133   32  640
  640  442  553 1358  110  102  143 1451  321  859  160  246  505 1079
   95  142]"
7,981965.3852400039,-9096.02893000003,"[ 26   0 -77  48  86  82 -28 -50  -8  53  91  98  -1  20 -64 -74  29 -39
  47 -30  24 -58 -17  47  -3  48  96  53  97 -33]","[1044  978  660 1658  240   80 1349   50  242  144 1689   73   46  738
  550  440  622 1379  157  159  155 1430  303  950  123  234  422 1115
   21  103]"
8,972869.3563100039,10320.428150000167,"[ 65  49  55  25 -57  14 -50   0  -5 -76  -2  20   4  -9 -10  32 -99   5
  21 -90 -34 -46 -81 -24 -18  -5 -54  50 -48  91]","[1070  978  583 1706  326  162 1321    0  234  197 1780  171   45  758
  486  366  651 1340  204  129  179 1372  286  997  120  282  518 1168
  118   70]"
9,983189.7844600041,-12372.490260000224,"[ 20   0 -68  57  29 -51 -18   0 -32 -41  13 -22 -24 -73  34  37  82 -80
 -93  46 -88 -81 -71 -80   7  42  17 -82 -70 -23]","[1135 1027  638 1731  269  176 1271    0  229  121 1778  191   49  749
  476  398  552 1345  225   39  145 1326  205  973  102  277  464 1218
   70  161]"
