,account_value,reward,actions,n_shares
0,1029639.4529000005,5942.009860000107,"[ -69 -100 -100    0   38  100  -36 -100   70    0  100 -100  100  -94
    0 -100    0 -100    0  100  -50 -100  100    0    1    0  100  100
    0  100]","[1678 3661  487  126 1763   33   75  480    0    0    0  857    2  626
  236 3289  517 2443    0 1363 1624 1352    0 1063 1508 1500 1114 1336
 2494  459]"
1,1035581.4627600006,-1274.6152700000675,"[-100 -100 -100   53  -26    7  -39  -70   22  100 -100 -100 -100 -100
  -24  100  -88   14   59 -100   78  100 -100   54   -7 -100  -39  100
  100  100]","[1609 3561  387  126 1801  133   39  380   70    0  100  757  102  532
  236 3189  517 2343    0 1463 1574 1252  100 1063 1509 1500 1214 1436
 2494  559]"
2,1034306.8474900005,-10590.450900000054,"[ 100  100 -100 -100  100 -100    0  100  -82  100  100  100   -2 -100
 -100  100   50 -100  -59  100   74 -100   87  -33  -77   62  -51  100
 -100  100]","[1509 3461  287  179 1775  140    0  310   92  100    0  657    2  432
  212 3289  429 2357   59 1363 1652 1352    0 1117 1502 1400 1175 1536
 2594  659]"
3,1023716.3965900005,10496.884300000034,"[-100  -77   25   39  100  -40  100   62  100  100 -100  100    0 -100
  -52   72 -100  100   97  100  100  100  -85  -64  -56   46  100 -100
 -100 -100]","[1609 3561  187   79 1875   40    0  410   10  200  100  757    0  332
  112 3389  479 2257    0 1463 1726 1252   87 1084 1425 1462 1124 1636
 2494  759]"
4,1034213.2808900005,-8743.946970000048,"[ 100  -83   45  -20    0  100    0    0  -84   99  100  100  100 -100
  -30  -95 -100    3    0 -100  -89 -100  100 -100 -100  100  100  100
 -100  100]","[1509 3484  212  118 1975    0  100  472  110  300    0  857    0  232
   60 3461  379 2357   97 1563 1826 1352    2 1020 1369 1508 1224 1536
 2394  659]"
5,1025469.3339200005,-7232.17639999988,"[-100  -86   38   36  100  100 -100  -99   84   24 -100   80 -100  -47
  -30  -57  100  -31   31  100  100  -70  -13 -100  -89 -100  -11  100
   -5  100]","[1609 3401  257   98 1975  100  100  472   26  399  100  957  100  132
   30 3366  279 2360   97 1463 1737 1252  102  920 1269 1608 1324 1636
 2294  759]"
6,1018237.1575200006,-10804.067670000019,"[ 100  -12  -72  100  -25  -82    0   80   57   68    0  -16    0  100
    0 -100  -19  100 -100   42 -100   40  -89  100  100   48 -100 -100
    4  100]","[1509 3315  295  134 2075  200    0  373  110  423    0 1037    0   85
    0 3309  379 2329  128 1563 1837 1182   89  820 1180 1508 1313 1736
 2289  859]"
7,1007433.0898500006,5774.694259999902,"[-100  -97 -100    0    0  100   93    0  100 -100    0   84  100  -38
  100  100  -20    0    0    7   85  -60    0  100    0  -74  100 -100
 -100 -100]","[1609 3303  223  234 2050  118    0  453  167  491    0 1021    0  185
    0 3209  360 2429   28 1605 1737 1222    0  920 1280 1556 1213 1636
 2293  959]"
8,1013207.7841100005,-2456.1778299999423,"[   1  100 -100    0 -100 -100  -48    0  100  -61  100  -85  100   88
    0    1  100 -100    0  100  100 -100    0    0  100 -100  -45  100
  -96  100]","[1509 3206  123  234 2050  218   93  453  267  391    0 1105  100  147
  100 3309  340 2429   28 1612 1822 1162    0 1020 1280 1482 1313 1536
 2193  859]"
9,1010751.6062800005,6901.654629999888,"[ 100 -100  100  -55  100  -92  -45 -100  100   77 -100  100   47  -39
  100  100  -86 -100  100   -2  100 -100    0  -70 -100    4 -100 -100
  -45  -57]","[1510 3306   23  234 1950  118   45  453  367  330  100 1020  200  235
  100 3310  440 2329   28 1712 1922 1062    0 1020 1380 1382 1268 1636
 2097  959]"
10,1017653.2609100004,-722.0958999998402,"[   1 -100 -100  -50    0  -26    0  -11  100  -53    0   84  100  -16
  100 -100  100 -100 -100 -100  100 -100    0  100   56    0  100   92
  100   78]","[1610 3206  123  179 2050   26    0  353  467  407    0 1120  247  196
  200 3410  354 2229  128 1710 2022  962    0  950 1280 1386 1168 1536
 2052  902]"
11,1016931.1650100006,-2120.1651800001273,"[ 100 -100  -23 -100  100  100    0   79  -81    0    0  100  100 -100
  -35  100    0    0  -28  -15    0  100  100  -61  100    0  -21 -100
   -1 -100]","[1611 3106   23  129 2050    0    0  342  567  354    0 1204  347  180
  300 3310  454 2129   28 1610 2122  862    0 1050 1336 1386 1268 1628
 2152  980]"
12,1014810.9998300005,5131.476320000016,"[ -91 -100   28  -29    0  -80    0  -56  -34  100    0  -41   88  -80
  100  -78  -75 -100    0   42 -100   69 -100    0  -75  100 -100  -73
  -95   70]","[1711 3006    0   29 2150  100    0  421  486  354    0 1304  447   80
  265 3410  454 2129    0 1595 2122  962  100  989 1436 1386 1247 1528
 2151  880]"
13,1019942.4761500005,-15555.043809999945,"[-100   40   31    0 -100  -20   32  100  -77  -29    0 -100  100    0
  100 -100   -3  100    0 -100  -34 -100   30 -100  100  -93 -100 -100
 -100  100]","[1620 2906   28    0 2150   20    0  365  452  454    0 1263  535    0
  365 3332  379 2029    0 1637 2022 1031    0  989 1361 1486 1147 1455
 2056  950]"
14,1004387.4323400005,16244.392259999877,"[-100  100   64    0   23   17   53 -100  100  -27    0  100  100   28
   65 -100  100  -27   88  100 -100   21   52    6   30  -56 -100  -29
 -100   37]","[1520 2946   59    0 2050    0   32  465  375  425    0 1163  635    0
  465 3232  376 2129    0 1537 1988  931   30  889 1461 1393 1047 1355
 1956 1050]"
15,1020631.8246000004,-33146.373409999884,"[ -65  100 -100   44 -100  -17   87  100  -11   17   43   21   36  100
  -93   78  -61  100  -88  100  100   34  -82   80  -16 -100  -15   19
  100   31]","[1420 3046  123    0 2073   17   85  365  475  398    0 1263  735   28
  530 3132  476 2102   88 1637 1888  952   82  895 1491 1337  947 1326
 1856 1087]"
16,987485.4511900005,18191.431779999984,"[-100  100  -23  -38 -100    0  100  100  100 -100  100  -29  -26  -17
    9  100    1 -100    0  100    9  100    0   90  100   11 -100 -100
  -19  100]","[1355 3146   23   44 1973    0  172  465  464  415   43 1284  771  128
  437 3210  415 2202    0 1737 1988  986    0  975 1475 1237  932 1345
 1956 1118]"
17,1005676.8829700005,7153.458199999994,"[ -35    0  100   68  100    0  100 -100    0 -100    0  -65  100  -23
 -100  100 -100 -100    0 -100  100  -52    0    0    0 -100  100  100
    0  100]","[1255 3246    0    6 1873    0  272  565  564  315  143 1255  745  111
  446 3310  416 2102    0 1837 1997 1086    0 1065 1575 1248  832 1245
 1937 1218]"
18,1012830.3411700005,-3397.737709999783,"[   0    0 -100  -74    0    0    0    0  -32 -100 -100    0  100   57
    0  100  100  100    0  100    0    0    0 -100  100   -3  -21    0
  100 -100]","[1220 3246  100   74 1973    0  372  465  564  215  143 1190  845   88
  346 3410  316 2002    0 1737 2097 1034    0 1065 1575 1148  932 1345
 1937 1318]"
19,1009432.6034600007,12305.563289999845,"[-100  -89    0  100  -68   22  100 -100 -100 -100  -43  100   -5 -100
  -20  100   -1 -100    0  -67 -100  100  100 -100  -10  100 -100 -100
 -100   75]","[1220 3246    0    0 1973    0  372  465  532  115   43 1190  945  145
  346 3510  416 2102    0 1837 2097 1034    0  965 1675 1145  911 1345
 2037 1218]"
20,1021738.1667500006,5473.928010000032,"[   0    0    0    4  -15   -1    0  100 -100    0    1  100 -100  100
    0  100  -35 -100    0  100 -100 -100 -100  100  -32 -100  100    0
  100  100]","[1120 3157    0  100 1905   22  472  365  432   15    0 1290  940   45
  326 3610  415 2002    0 1770 1997 1134  100  865 1665 1245  811 1245
 1937 1293]"
21,1027212.0947600006,335.0066200001165,"[   4  100  100   18  -30  -21 -100  -41  100  -15   -1 -100  100 -100
  -45   -4    1  -54    0  -23 -100  -18    0 -100  100  -95  100 -100
 -100  100]","[1120 3157    0  104 1890   21  472  465  332   15    1 1390  840  145
  326 3710  380 1902    0 1870 1897 1034    0  965 1633 1145  911 1245
 2037 1393]"
22,1027547.1013800007,3510.240469999844,"[   3  100    0  100   60    0  100 -100  100    0  100 -100  -62   98
   93 -100   77 -100    0  100  -56  -99   80 -100   72 -100 -100 -100
  100  100]","[1124 3257  100  122 1860    0  372  424  432    0    0 1290  940   45
  281 3706  381 1848    0 1847 1797 1016    0  865 1733 1050 1011 1145
 1937 1493]"
23,1031057.3418500006,-4053.7161699999124,"[ -23 -100  -27   -3    0    0  100  100  -16    0 -100 -100  -92  -29
   85  -39    0 -100  100  100  100  100    0  100 -100    0 -100  -33
    1  100]","[1127 3357  100  222 1920    0  472  324  532    0  100 1190  878  143
  374 3606  458 1748    0 1947 1741  917   80  765 1805  950  911 1045
 2037 1593]"
24,1027003.6256800006,21851.736539999838,"[  70 -100  -73 -100  -42    0  -74 -100  100    0    0    0  -74    5
  100   -6   81  100  100  100  100  100    0 -100    0  100  100 -100
  -36  100]","[1104 3257   73  219 1920    0  572  424  516    0    0 1090  786  114
  459 3567  458 1648  100 2047 1841 1017   80  865 1705  950  811 1012
 2038 1693]"
25,1048855.3622200005,5943.607790000038,"[-100  -37   11  -23  100    0  100    0  -18    0    0  100  -48    0
    0  100 -100    0  100  100 -100  100    1    0  -51 -100  -89  -53
 -100    0]","[1174 3157    0  119 1878    0  498  324  616    0    0 1090  712  119
  559 3561  539 1748  200 2147 1941 1117   80  765 1705 1050  911  912
 2002 1793]"
26,1054798.9700100005,930.2420500000007,"[ -21    1  -11   80  100    0 -100  100    0    0  100  -81  -93  100
 -100    0 -100  100 -100  100    0 -100  -27 -100  -63  100  100  -71
  100    0]","[1074 3120   11   96 1978    0  598  324  598    0    0 1190  664  119
  559 3661  439 1748  300 2247 1841 1217   81  765 1654  950  822  859
 1902 1793]"
27,1055729.2120600005,1425.2260999998543,"[-100  100    0    0    0    0   64    0 -100    0    0 -100    0    0
  100  -87  100 -100    0  100    0  -13  100 -100    0 -100  -62    0
 -100 -100]","[1053 3121    0  176 2078    0  498  424  598    0  100 1109  571  219
  459 3661  339 1848  200 2347 1841 1117   54  665 1591 1050  922  788
 2002 1793]"
28,1057154.4381600004,625.1442200003657,"[   0    0    0 -100    0    0   20 -100    0    0  100    0  -89    0
    0    0  100  100  100  100 -100    0 -100  -21  -78  -37  100    0
    0 -100]","[ 953 3221    0  176 2078    0  562  424  498    0  100 1009  571  219
  559 3574  439 1748  200 2447 1841 1104  154  565 1591  950  860  788
 1902 1693]"
29,1057779.5823800007,4694.727359999903,"[  96    0    0   60    0    0 -100 -100 -100   73 -100  100  100   -1
   29  -91  -95 -100 -100  -49  100 -100  100  -30  100  100  100  100
  100  -95]","[ 953 3221    0   76 2078    0  582  324  498    0  200 1009  482  219
  559 3574  539 1848  300 2547 1741 1104   54  544 1513  913  960  788
 1902 1593]"
30,1062474.3097400006,-5190.042009999976,"[   0   19    0   -7    0    0  100 -100  100  -73 -100  100  100 -100
    0 -100 -100 -100  -63 -100  100  -38    0 -100    0  -36  100  100
  -67  100]","[1049 3221    0  136 2078    0  482  224  398   73  100 1109  582  218
  588 3483  444 1748  200 2498 1841 1004  154  514 1613 1013 1060  888
 2002 1498]"
31,1057284.2677300007,3560.2777899999637,"[ 100  100   89    0  100    0  -43 -100  100    2    0    0    0  -69
 -100  100 -100    1  -86    0  100  100  100  -60 -100    0    0  100
   -9 -100]","[1049 3240    0  129 2078    0  582  124  498    0    0 1209  682  118
  588 3383  344 1648  137 2398 1941  966  154  414 1613  977 1160  988
 1935 1598]"
32,1060844.5455200006,-591.2385400000494,"[   0 -100    0  -75    0    0    0    0  -27   -2    1    0  100   75
    0    0  -22 -100  -51  100 -100  100    0  -20 -100    0    0    0
  100    0]","[1149 3340   89  129 2178    0  539   24  598    2    0 1209  682   49
  488 3483  244 1649   51 2398 2041 1066  254  354 1513  977 1160 1088
 1926 1498]"
33,1060253.3069800006,-257.1927400000859,"[   0    1  -89  -54 -100    0    0  -24    0    0   -1    0    0  -49
  100   99  100 -100    0  100    0  100  100  -44  -24  -32  -35    0
    0  -58]","[1149 3240   89   54 2178    0  539   24  571    0    1 1209  782  124
  488 3483  222 1549    0 2498 1941 1166  254  334 1413  977 1160 1088
 2026 1498]"
34,1059996.1142400005,3339.787100000074,"[ -17 -100   59    0   28  100    2    0  -63    0    0 -100  -53  -75
 -100    0 -100   44   70  100 -100  100  100  100  100 -100 -100  100
 -100   92]","[1149 3241    0    0 2078    0  539    0  571    0    0 1209  782   75
  588 3582  322 1449    0 2598 1941 1266  354  290 1389  945 1125 1088
 2026 1440]"
35,1063335.9013400006,-12940.685099999886,"[  -6 -100  -59    0  100    1 -100   89    0    0    0  -90 -100    0
 -100  100    0  -18  -70  100  100 -100  -24  100  100 -100  100  100
  100  100]","[1132 3141   59    0 2106  100  541    0  508    0    0 1109  729    0
  488 3582  222 1493   70 2698 1841 1366  454  390 1489  845 1025 1188
 1926 1532]"
36,1050395.2162400007,-6422.558970000013,"[-100  100    0  100  100    0    0    0 -100  100    0    0 -100    0
 -100   55    0  100    0  -15 -100   97    0    0    0 -100    0  100
 -100  -38]","[1126 3041    0    0 2206  101  441   89  508    0    0 1019  629    0
  388 3682  222 1475    0 2798 1941 1266  430  490 1589  745 1125 1288
 2026 1632]"
