,account_value,reward,actions,n_shares
0,1076990.3607299994,-1243.7077000001445,"[-46  90 -74   0  25 -25  60  94  87 -60   6 -21  28  50  31 -69 -43  18
   4   6 -24  23   0  19  31 -59 -61 -55  74 -85]","[1507  943  571    0  138  480  765   85  867  822 1215  138  126 2022
  391 1073  733  117  820 1153 1467  912    0  572  268 1070 1316   88
  656  975]"
1,1075746.6530299992,3550.961619999958,"[-92 -43 -88   0   9  13  83 -43  83  90 -86  45 -89 -77  17  59 -54 -29
  -2 -20  91 -96  90  43  64 -43  69 -33 -74  49]","[1461 1033  497    0  163  455  825  179  954  762 1221  117  154 2072
  422 1004  690  135  824 1159 1443  935    0  591  299 1011 1255   33
  730  890]"
2,1079297.6146499992,-7372.492559999926,"[-78 -22 -17   0   5 -23 -27  33  42 -21 -69  40  -7 -45  51 -55 -40 -76
 -79 -56 -15  14  79 -88  84 -88  67   0 -68 -99]","[1369  990  409    0  172  468  908  136 1037  852 1135  162   65 1995
  439 1063  636  106  822 1139 1534  839   90  634  363  968 1324    0
  656  939]"
3,1071925.1220899993,315.3589900000952,"[-98 -87 -51  24  10  40  37  90 -81 -12 -29  22  73 -98 -29 -79  69  75
  20  32 -42  78  73 -74   5 -65  77  63   9  91]","[1291  968  392    0  177  445  881  169 1079  831 1066  202   58 1950
  490 1008  596   30  743 1083 1519  853  169  546  447  880 1391    0
  588  840]"
4,1072240.4810799994,-3311.791580000194,"[ 49  -5  29  65 -13  68  58  82 -26 -73  87 -36  66  55 -13 -32  75  52
 -90  48 -56  92 -45  59  83 -56 -71  55  32 -32]","[1193  881  341   24  187  485  918  259  998  819 1037  224  131 1852
  461  929  665  105  763 1115 1477  931  242  472  452  815 1468   63
  597  931]"
5,1068928.6894999992,-1492.6005699997768,"[ 93  33  30  -1  -1  99  46  63  93 -56  65 -74  75 -25  61 -45   7  23
  87   4   8   0 -27 -68 -57 -76  12  43 -96 -68]","[1242  876  370   89  174  553  976  341  972  746 1124  188  197 1907
  448  897  740  157  673 1163 1421 1023  197  531  535  759 1397  118
  629  899]"
6,1067436.0889299994,-11049.998339999933,"[ 35 -58  99 -80 -90 -84 -27  90  44   8 -29 -11  26  11  34  45  70  45
 -65  66   6  28  55 -85 -39  35  52 -43 -75  91]","[1335  909  400   88  173  652 1022  404 1065  690 1189  114  272 1882
  509  852  747  180  760 1167 1429 1023  170  463  478  683 1409  161
  533  831]"
7,1056386.0905899995,3286.618410000112,"[-94  38   6  84  92 -70 -38 -44  35   8  43 -69  44  99 -92 -86  58  -3
  79 -67  54  69 -41 -18 -24  30 -93  22  74  27]","[1370  851  499    8   83  568  995  494 1109  698 1160  103  298 1893
  543  897  817  225  695 1233 1435 1051  225  378  439  718 1461  118
  458  922]"
8,1059672.7089999996,-5609.555000000168,"[-10   0 -26  -2 -55 -64 -15 -80  16 -78 -35 -34 -15  30 -13 -45  25  34
 -85  43 -77   5  37 -21  36 -88  46  71  68 -42]","[1276  889  505   92  175  498  957  450 1144  706 1203   34  342 1992
  451  811  875  222  774 1166 1489 1120  184  360  415  748 1368  140
  532  949]"
9,1054063.1539999994,11318.37023,"[-80 -80  90  61  71 -26  89  19  43   9   2  93 -70 -20 -66  42  -2  68
 -78 -69  18 -10  87 -75  65 -99 -93 -31  -5 -54]","[1266  889  479   90  120  434  942  370 1160  628 1168    0  327 2022
  438  766  900  256  689 1209 1412 1125  221  339  451  660 1414  211
  600  907]"
