,account_value,reward,actions,n_shares
0,984119.5699699995,-1437.0443800002104,"[  2  -2   0  92   0 -44  39  73   0 -80 -40  74   0 -98   0   0 -28 -76
 -14 -18 -87 -24 -18 -34   0 -67  99   0 -56   0]","[1990 1028   46  491  477  213  386 1509 1118 1413 1713  754    0 2086
  116 1115 2538  547  227 1293 1163  223  963  897  320  300  907  277
  746  130]"
1,982682.5255899993,-4066.9292600000044,"[-48   4  90  51  49  80 -90 -69  91 -83 -56 -66   0  15  54  42 -41  64
   8  85 -38 -98  19  -2 -81 -65 -57 -17  -4 -81]","[1992 1026   46  583  477  169  425 1582 1118 1333 1673  828    0 1988
  116 1115 2510  471  213 1275 1076  199  945  863  320  233 1006  277
  690  130]"
2,978615.5963299993,-1663.7255499999737,"[ 31 -52  19  71  43 -59 -15 -52 -61  20   1  98  78 -41  51   1  85 -68
 -61  12  28 -88 -64  -1  81 -46 -29  99  32  32]","[1944 1030  136  634  526  249  335 1513 1209 1250 1617  762    0 2003
  170 1157 2469  535  221 1360 1038  101  964  861  239  168  949  260
  686   49]"
3,976951.8707799993,3734.910299999872,"[ 27  -9  17  16  95 -86 -46 -34  -3  98 -36  73  65  -6 -92 -30  79 -31
  54   4  67  38  58  21  35  27 -64  -4 -55  76]","[1975  978  155  705  569  190  320 1461 1148 1270 1618  860   78 1962
  221 1158 2554  467  160 1372 1066   13  900  860  320  122  920  359
  718   81]"
4,980686.7810799992,-6813.604379999801,"[-70  53  74   0 -98 -64  19  70   0 -77 -31   1  85  84 -28  88  54  -9
   0  66  57 -19 -19 -25 -72 -77   0   0   0 -95]","[2002  969  172  721  664  104  274 1427 1145 1368 1582  933  143 1956
  129 1128 2633  436  214 1376 1133   51  958  881  355  149  856  355
  663  157]"
5,973873.1766999994,1097.9818099997938,"[  0 -78  -4  89 -63  80  85 -43   1 -88 -78  82   0 -63  25 -97   1 -86
 -96  75  50 -32  68  44 -77 -72  19  -8 -51  59]","[1932 1022  246  721  566   40  293 1497 1145 1291 1551  934  228 2040
  101 1216 2687  427  214 1442 1190   32  939  856  283   72  856  355
  663   62]"
6,974971.1585099992,5700.498050000053,"[ 25  30  42  11 -16 -62 -34 -66  28  20 -44 -30 -89  -4  69  26 -27  41
  75  87  22  80 -66 -51  99   0 -86  34 -60  79]","[1932  944  242  810  503  120  378 1454 1146 1203 1473 1016  228 1977
  126 1119 2688  341  118 1517 1240    0 1007  900  206    0  875  347
  612  121]"
7,980671.6565599992,-3812.7628199999453,"[-68 -65  58 -63 -84 -51  23 -91 -73 -69 -74 -16  30  78  38 -53  48 -36
 -41  14 -56 -73  28 -72 -13  41 -52 -54 -56 -30]","[1957  974  284  821  487   58  344 1388 1174 1223 1429  986  139 1973
  195 1145 2661  382  193 1604 1262   80  941  849  305    0  789  381
  552  200]"
8,976858.8937399993,3419.542710000067,"[-35  35  38  87  89  28  88 -14 -20  90 -54  43  80   0  40  66 -77  -7
  47  -1  20  -3  14 -57 -49 -41  15  84 -25  99]","[1889  909  342  758  403    7  367 1297 1101 1154 1355  970  169 2051
  233 1092 2709  346  152 1618 1206    7  969  777  292   41  737  327
  496  170]"
9,980278.4364499993,15231.94303999981,"[ -8 -66  40   0  92  69  91 -79 -79   0  89   3   0 -81   0 -17 -49   1
   0 -84   0  -4 -18  83 -17   0  71   0 -54 -13]","[1854  944  380  845  492   35  455 1283 1081 1244 1301 1013  249 2051
  273 1158 2632  339  199 1617 1226    4  983  720  243    0  752  411
  471  269]"
10,995510.3794899991,-411.16517999977805,"[ -1  35  29 -48 -34  84  33  78  88 -40 -76  -8   5 -67  -6 -68   3 -21
 -34  35 -70   0 -86  18 -38  45 -43 -48  83 -63]","[1846  878  420  845  584  104  546 1204 1002 1244 1390 1016  249 1970
  273 1141 2583  340  199 1533 1226    0  965  803  226    0  823  411
  417  256]"
11,995099.2143099994,-4613.297890000162,"[-64 -89  65  45  48  99  22  38 -49 -13 -60 -80  64 -79  11  90 -59 -28
  98  87  42   0 -67 -52  68 -33   0 -13 -42  70]","[1845  913  449  797  550  188  579 1282 1090 1204 1314 1008  254 1903
  267 1073 2586  319  165 1568 1156    0  879  821  188   45  780  363
  500  193]"
12,990485.9164199992,-3648.4428599998355,"[-21   0 -71 -41  52 -42 -63 -40 -31 -32 -21 -58  59  84   0  66  73  -3
 -13 -87 -48   0 -42  52  37  99  87 -12  70 -68]","[1781  824  514  842  598  287  601 1320 1041 1191 1254  928  318 1824
  278 1163 2527  291  263 1655 1198    0  812  769  256   12  780  350
  458  263]"
13,986837.4735599994,-3501.479750000057,"[-42 -88 -64 -50  75 -77  63  75   0 -20 -82 -91 -83 -15  55 -96  72 -51
 -68 -36  44  26 -75   8  16 -53  61  90 -87 -68]","[1760  824  443  801  650  245  538 1280 1010 1159 1233  870  377 1908
  278 1229 2600  288  250 1568 1150    0  770  821  293  111  867  338
  528  195]"
14,983335.9938099993,-3042.9299500000197,"[-85   0  59  41   0   0 -70  -8 -55  89  -5   4   0   0   0  54 -13  46
  37 -51 -88  81   0  -2   0 -25  21  66 -92 -59]","[1718  736  379  751  725  168  601 1355 1010 1139 1151  779  294 1893
  333 1133 2672  237  182 1532 1194   26  695  829  309   58  928  428
  441  127]"
15,980293.0638599993,4051.8734600000316,"[-57 -58  48 -46 -14   0  89 -44 -26 -31  78 -13 -50   0  90 -34 -18 -39
 -12 -62  18 -67 -86 -10 -16 -33  51  60 -80 -68]","[1633  736  438  792  725  168  531 1347  955 1228 1146  783  294 1893
  333 1187 2659  283  219 1481 1106  107  695  827  309   33  949  494
  349   68]"
16,984344.9373199993,-204.78675999992993,"[ 34 -40  12 -81 -16 -30 -72 -98 -27  -5 -22  74 -28 -57   9  80 -26 -39
 -68 -89 -52 -40  96  86 -11  74 -73  21 -93   0]","[1576  678  486  746  711  168  620 1303  929 1197 1224  770  244 1893
  423 1153 2641  244  207 1419 1124   40  609  817  293    0 1000  554
  269    0]"
17,984140.1505599994,-12161.115959999966,"[-48  66 -41 -28 -64 -69 -59  21 -31 -89 -53  10  42  49 -15 -17  15   0
  89  34 -42  74  14 -73 -59  56 -97  21  82   0]","[1610  638  498  665  695  138  548 1205  902 1192 1202  844  216 1836
  432 1233 2615  205  139 1330 1072    0  705  903  282   74  927  575
  176    0]"
18,971979.0345999994,8912.825699999928,"[ 21  13 -10 -46  34 -69  17 -23 -53   8 -17 -11 -33 -47  46 -82 -40 -56
 -82 -90  76 -44 -46  95  86 -27 -91 -22 -66   0]","[1562  704  457  637  631   69  489 1226  871 1103 1149  854  258 1885
  417 1216 2630  205  228 1364 1030   74  719  830  223  130  830  596
  258    0]"
19,980891.8602999994,531.6893799998797,"[-55  47 -47 -16 -41   0 -45 -60 -70  15  82  24 -53  -1 -15  92 -61  95
  21  73  84  96  49  62  69  79 -70  90  52   0]","[1583  717  447  591  665    0  506 1203  818 1111 1132  843  225 1838
  463 1134 2590  149  146 1274 1106   30  673  925  309  103  739  574
  192    0]"
20,981423.5496799992,5531.267720000236,"[-44  79  30 -31  -3   0 -42 -74 -40  97   5  57 -53  10  96  24 -32 -23
  64  44   9  71  20  78 -27 -72  60 -56  55  83]","[1528  764  400  575  624    0  461 1143  748 1126 1214  867  172 1837
  448 1226 2529  244  167 1347 1190  126  722  987  378  182  669  664
  244    0]"
21,986954.8173999995,502.53607999987435,"[-54 -69  39  47  96   0  81  56 -90 -77 -69 -86  22  40 -78  27 -39  72
 -54  76 -48  63  26  16  22  80 -84   6  30  22]","[1484  843  430  544  621    0  419 1069  708 1223 1219  924  119 1847
  544 1250 2497  221  231 1391 1199  197  742 1065  351  110  729  608
  299   83]"
22,987457.3534799994,4492.317719999934,"[  1 -94  -7  -3 -65   0 -36 -75  69  -6 -34  36  51  -3  43 -10 -59  24
 -14 -88  -3 -86 -74 -12 -55 -20 -66  71  88 -44]","[1430  774  469  591  717    0  500 1125  618 1146 1150  838  141 1887
  466 1277 2458  293  177 1467 1151  260  768 1081  373  190  645  614
  329  105]"
23,991949.6711999993,1953.8428399999393,"[-37  48 -68 -97 -82   0  95 -94  29 -31 -16 -53 -89 -52 -76 -75 -85  28
  21 -24   9  78 -46 -10  66  94  34  74  65  94]","[1431  680  462  588  652    0  464 1050  687 1140 1116  874  192 1884
  509 1267 2399  317  163 1379 1148  174  694 1069  318  170  579  685
  417   61]"
24,993903.5140399992,6420.531210000045,"[-39  43 -89 -57 -16   0  71  63  45   7  -5 -63 -11 -63  33  18  20  48
  57  42 -68 -23  11 -79  72   7 -55  62  84 -71]","[1394  728  394  491  570    0  559  956  716 1109 1100  821  103 1832
  433 1192 2314  345  184 1355 1157  252  648 1059  384  264  613  759
  482  155]"
25,1000324.0452499993,15554.28330000001,"[ 47 -73 -41 -11  28   0 -48 -41  89 -74 -67 -54 -76 -84  80 -39  12 -36
  26 -85  74  78  47  90 -13  -6  55  72  41  47]","[1355  771  305  434  554    0  630 1019  761 1116 1095  758   92 1769
  466 1210 2334  393  241 1397 1089  229  659  980  456  271  558  821
  566   84]"
