,account_value,reward,actions,n_shares
0,997995.3505100012,-1642.0480000001844,"[-71 -43 -79 -32 -49   0 -36   0  52 -31 -80  37  -3  56  13 -26   9  15
  51 -50  14  35  -8 -85  25   0  56  47  -7  -5]","[ 546  481  151  280  128    0  199    0    0  438  681   87  169   41
  228 1001  906 1186  544  276   65  496  412  362    3    0  629    0
  124   76]"
1,996353.302510001,-1092.7655999994604,"[ 84 -30 -72  59 -63   0 -92  68 -52 -49 -54 -35  24  57 -46   9  58 -32
 -89 -90  42 -67  -4 -86  30  99 -55  15  96 -71]","[ 475  438   72  248   79    0  163    0   52  407  601  124  166   97
  241  975  915 1201  595  226   79  531  404  277   28    0  685   47
  117   71]"
2,995260.5369100015,-3941.9674700000323,"[-68  22  64  77  76  15 -18 -52   0 -63 -12 -37 -66 -51  57  -3  19 -55
  28  78  16 -22 -23  87 -58  49   8  57  50  89]","[ 559  408    0  307   16    0   71   68    0  358  547   89  190  154
  195  984  973 1169  506  136  121  464  400  191   58   99  630   62
  213    0]"
3,991318.5694400015,-1717.6870200001867,"[-84 -33  85 -83   1  87 -15 -16  11  46  67  -6  10  31  56  36   8  53
 -85  21 -45 -84  69  54   0  -7 -91  14  49  87]","[ 491  430   64  384   92   15   53   16    0  295  535   52  124  103
  252  981  992 1114  534  214  137  442  377  278    0  148  638  119
  263   89]"
4,989600.8824200013,-3760.9780500000343,"[ 98  37 -12 -55  14  69  95   0  50 -94  59  25 -36  76  47 -92 -50 -22
  39 -90  13 -44 -93  78  19   1  45   8 -49 -78]","[ 407  397  149  301   93  102   38    0   11  341  602   46  134  134
  308 1017 1000 1167  449  235   92  358  446  332    0  141  547  133
  312  176]"
5,985839.9043700013,-762.1506100000115,"[ 39  64 -81 -48  55  39  49  45  68 -98  13 -58   5 -81 -77 -54 -94  -6
 -94  -6 -28  -3 -16  66  73   0  13  47  35 -93]","[ 505  434  137  246  107  171  133    0   61  247  661   71   98  210
  355  925  950 1145  488  145  105  314  353  410   19  142  592  141
  263   98]"
6,985077.7537600013,1329.1587700002128,"[-39 -33 -56 -66 -71  17  18  78  33 -10  63 -13 -77  24  18  74   1   6
 -75 -56 -27 -19  76  94 -55 -36  26  77 -86  21]","[ 544  498   56  198  162  210  182   45  129  149  674   13  103  129
  278  871  856 1139  394  139   77  311  337  476   92  142  605  188
  298    5]"
7,986406.9125300015,1635.3388299997896,"[ 90  55   0 -97 -91  24  71 -91  15 -27 -46   0 -26  60  62 -76 -70 -29
  97 -14  73 -65  37  18 -37 -44  85  32 -13 -22]","[ 505  465    0  132   91  227  200  123  162  139  737    0   26  153
  296  945  857 1145  319   83   50  292  413  570   37  106  631  265
  212   26]"
8,988042.2513600013,-571.0376099996502,"[-41 -25  29 -35   0 -89  62  99  99  52 -79   0  89   3  -2 -86 -96  65
 -18 -38 -13 -96  35 -99   0  48 -29 -25  87  -4]","[ 595  520    0   35    0  251  271   32  177  112  691    0    0  213
  358  869  787 1116  416   69  123  227  450  588    0   62  716  297
  199    4]"
9,987471.2137500016,-1886.7593699997524,"[-73  65 -29  61  71 -17 -67  12  19  70  -2  11 -41 -54 -73  -9  87 -34
  96 -31 -99  59  -5  25   0  47   9  34  44   0]","[ 554  495   29    0    0  162  333  131  276  164  612    0   89  216
  356  783  691 1181  398   31  110  131  485  489    0  110  687  272
  286    0]"
10,985584.4543800019,-537.2330400000792,"[ 25  84   0 -20  59 -45  75  75 -69 -80 -61  57 -48 -53   2 -62 -23  68
 -19  80  56  36  84 -40   0 -44 -46  73  82  84]","[ 481  560    0   61   71  145  266  143  295  234  610   11   48  162
  283  774  778 1147  494    0   11  190  480  514    0  157  696  306
  330    0]"
11,985047.2213400018,-2728.6249499996193,"[-50  58   1 -11 -45 -51  24 -78 -93 -43  11 -68   0 -63  30 -35  97  79
  45 -34  21  89  82 -29  34 -79  41 -30  64  82]","[ 506  644    0   41  130  100  341  218  226  154  549   68    0  109
  285  712  755 1215  475   80   67  226  564  474    0  113  650  379
  412   84]"
12,982318.5963900022,995.8026600000449,"[ -5 -80  39  43 -85 -33  -2 -17 -26  -3  17   3  79  93   0  71 -18  75
  12 -46 -44  89  86  -3 -34 -34 -43  65  66  94]","[ 456  702    1   30   85   49  365  140  133  111  560    0    0   46
  315  677  852 1294  520   46   88  315  646  445   34   34  691  349
  476  166]"
13,983314.3990500022,455.85817000013776,"[-31  -2 -40 -71   0 -16 -78  30 -31  75  53  -3  60  90 -58 -63  56  48
  53   0  32  94 -70  96  84   0 -68  21  11 -54]","[ 451  622   40   73    0   16  363  123  107  108  577    3   79  139
  315  748  834 1369  532    0   44  404  732  442    0    0  648  414
  542  260]"
14,983770.2572200024,2572.480320000206,"[  9  70  23  -2   0   0  21  28  76 -52  65   0  67 -39 -78  87  26 -22
 -64  98 -74  58 -20 -48  66  69 -76  80 -96 -58]","[ 420  620    0    2    0    0  285  153   76  183  630    0  139  229
  257  685  890 1417  585    0   76  498  662  538   84    0  580  435
  553  206]"
15,986342.7375400026,-5018.695050000097,"[ 79 -21 -23  53  33   0  16  90  56 -61  44   0  94 -42  44 -36  83 -51
  74 -56   2  69 -30 -60  70 -32 -97  41  21  73]","[ 429  690   23    0    0    0  306  181  152  131  695    0  206  190
  179  772  916 1395  521   98    2  556  642  490  150   69  504  515
  457  148]"
16,981324.0424900025,497.2315200001467,"[-15  83  48 -48 -13   0  -1   5 -69   4  35   0 -25  31 -96   2  79 -31
  43  34  -4   4 -82  36 -15  32   0  89  52  21]","[ 508  669    0   53   33    0  322  271  208   70  739    0  300  148
  223  736  999 1344  595   42    4  625  612  430  220   37  407  556
  478  221]"
