,account_value,reward,actions,n_shares
0,1441242.5288000028,3027.4862500000745,"[ -19    0 -100  -40    0  -84 -100  -94    0 -100  100  -40    0  100
    0    1   61  100  -93  100 -100  100   -8  -78  100  100   -3    1
  -24    0]","[ 137  282  831 1517   46 3110 1477  320  745  282  814  100   83  360
   34  393 1430   54  681 4638  319  539 1239   78 1620 2488  362 3246
  495 3274]"
1,1444270.0150500028,-14126.470409999834,"[ -68  100 -100 -100   46  -16 -100   92   -8 -100  -76  100  100  -38
  -34  100  100  100   21  -78  -16  -48 -100    0   93   17  -73   33
   69   27]","[ 118  282  731 1477   46 3026 1377  226  745  182  914   60   83  460
   34  394 1491  154  588 4738  219  639 1231    0 1720 2588  359 3247
  471 3274]"
2,1430143.544640003,4325.057139999932,"[ -46  -62   65   43  -49 -100  -16   -7   66  -82 -100  100   41   29
  100  -63   21  100  -84  -21  -98   72   30    0   18  100   22 -100
  -68  -43]","[  50  382  631 1377   92 3010 1277  318  737   82  838  160  183  422
    0  494 1591  254  609 4660  203  591 1131    0 1813 2605  286 3280
  540 3301]"
3,1434468.601780003,6424.358010000084,"[  -4  100 -100  100   57  -11 -100    4  100    0  -68  100   45    7
 -100  100 -100 -100 -100  -97 -100  100  -49  100 -100  100   86  100
  100   89]","[   4  320  696 1420   43 2910 1261  311  803    0  738  260  224  451
  100  431 1612  354  525 4639  105  663 1161    0 1831 2705  308 3180
  472 3258]"
4,1440892.959790003,15282.856329999864,"[   0    8    0    0    0   79    0  -40    0    0  100  100    0  100
    0    0    0    0    0  -46  100    0  -23  100    0    0  100  -37
 -100 -100]","[   0  420  596 1520  100 2899 1161  315  903    0  670  360  269  458
    0  531 1512  254  425 4542    5  763 1112  100 1731 2805  394 3280
  572 3347]"
5,1456175.816120003,-13524.286739999894,"[ 100  100  -45 -100   26   84   53 -100  100    0  -40   62 -100 -100
    0    4  -68 -100  -89  100  100  100 -100 -100   41  100   79   35
  100 -100]","[   0  428  596 1520  100 2978 1161  275  903    0  770  460  269  558
    0  531 1512  254  425 4496  105  763 1089  200 1731 2805  494 3243
  472 3247]"
6,1442651.529380003,1081.870809999993,"[   1    0  100  100 -100    0  100  100 -100  100 -100 -100 -100  100
    0 -100 -100   57    0    0    0  -32  100    0  100  -12 -100  100
  100   98]","[ 100  528  551 1420  126 3062 1214  175 1003    0  730  522  169  458
    0  535 1444  154  336 4596  205  863  989  100 1772 2905  573 3278
  572 3147]"
7,1443733.400190003,-7353.887830000138,"[-100  100  -57 -100  100  100  -75  100 -100 -100 -100  -18  -69   98
   45   -2   70   12 -100 -100  -66 -100   39   96  100  -42 -100   49
 -100   99]","[ 101  528  651 1520   26 3062 1314  275  903  100  630  422   69  558
    0  435 1344  211  336 4596  205  831 1089  100 1872 2893  473 3378
  672 3245]"
8,1436379.5123600028,-11818.19104999979,"[  -1  100  -61  100 -100   69  100  100 -100    0    0    1    0  100
   78   -8  -22    0   85   16 -100  100  100  -62 -100  100  -22  -67
    0  -37]","[   1  628  594 1420  126 3162 1239  375  803    0  530  404    0  656
   45  433 1414  223  236 4496  139  731 1128  196 1972 2851  373 3427
  572 3344]"
9,1424561.321310003,14670.85091999988,"[   0   74  100  100    1  100  100  -24  100    0 -100   87    0    0
  100  -58   28 -100  -93 -100   64 -100 -100 -100  100 -100 -100  100
 -100  100]","[   0  728  533 1520   26 3231 1339  475  703    0  530  405    0  756
  123  425 1392  223  321 4512   39  831 1228  134 1872 2951  351 3360
  572 3307]"
