,account_value,reward,actions,n_shares
0,1022109.3755199993,1156.1882699998096,"[ 31  63  46  30  74  83 -71  30  24   8 -23 -83  60  63  -3 -44  32 -20
  46  84  59   0  98  -3 -90 -19  46 -41 -58  79]","[119   0   0 138  13 220 228 953   0 267 588 167 315 404 339 225 508 268
 616 112 283 202 865 715 143 154 497 338  58  20]"
1,1023265.5637899991,6475.653689999948,"[ 97  -1  26 -75  93  -6  50 -61  81  44 -76 -84  96   0  52 -33 -30 -87
  78 -52 -54  98   4 -46 -53   4  17 -90  54  59]","[150  63  46 168  87 303 157 983  24 275 565  84 375 467 336 181 540 248
 662 196 342 202 963 712  53 135 543 297   0  99]"
2,1029741.2174799991,2366.463070000056,"[ 50 -62  79   3  24 -61  41  24   0 -48  30  13  52 -50  18   6  23  71
  78  36  68 -79  19  86   0 -61  73  26  30  19]","[247  62  72  93 180 297 207 922 105 319 489   0 471 467 388 148 510 161
 740 144 288 300 967 666   0 139 560 207  54 158]"
3,1032107.6805499991,4590.0446100002155,"[-66  57  64  -5 -98  45  72 -13 -46   2  97  50  43  32  -6  33 -29 -70
  85  98  44  85 -86  59  37  98  33  28  28  57]","[297   0 151  96 204 236 248 946 105 271 519  13 523 417 406 154 533 232
 818 180 356 221 986 752   0  78 633 233  84 177]"
4,1036697.7251599993,-824.3770299997414,"[-33  79 -42 -64  57 -14  67 -83  85  20 -96   2  70 -33  88 -30  -4  -3
  81 -25  77 -65  21 -31 -14  98 -98 -12 -15 -10]","[231  57 215  91 106 281 320 933  59 273 616  63 566 449 400 187 504 162
 903 278 400 306 900 811  37 176 666 261 112 234]"
5,1035873.3481299996,-1574.5238200000022,"[-11 -89  31  57 -47 -58  22  33  42 -30 -81  34  38  99  19 -93  41 -85
  10 -54  91 -86  65  55 -23  59 -28 -12 -68 -52]","[198 136 173  27 163 267 387 850 144 293 520  65 636 416 488 157 500 159
 984 253 477 241 921 780  23 274 568 249  97 224]"
6,1034298.8243099996,9593.138050000067,"[-32  43 -63  58 -11 -11  77  38 -99 -81 -50  15 -95 -30  17 -29 -19 -74
 -47 -75  74 -69 -22 -91  26  73 -74 -38  78  14]","[187  47 204  84 116 209 409 883 186 263 439  99 674 515 507  64 541  74
 994 199 568 155 986 835   0 333 540 237  29 172]"
7,1043891.9623599997,-1649.756219999981,"[-47  78 -41 -58  38  61   2 -68  56  53 -40  88 -47  59  68 -35 -90   0
  89 -10 -96 -25 -99  19 -19   4 -94  91  93 -43]","[155  90 141 142 105 198 486 921  87 182 389 114 579 485 524  35 522   0
 947 124 642  86 964 744  26 406 466 199 107 186]"
8,1042242.2061399997,-12215.300700000022,"[ 82 -66  72  15  12  63 -46  86  77 -37  82  69  83  15  23   3 -72   0
  98  63 -16 -19  51 -57   3  99  55  12 -35  33]","[ 108  168  100   84  143  259  488  853  143  235  349  202  532  544
  592    0  432    0 1036  114  546   61  865  763    7  410  372  290
  200  143]"
9,1030026.9054399997,8390.729410000029,"[  3  62 -39  42  69  -3 -23 -37 -42 -68 -45  17  98   3  18  69  79   0
 -46 -53 -18  94  25 -40 -10   2 -74 -88 -21 -77]","[ 190  102  172   99  155  322  442  939  220  198  431  271  615  559
  615    3  360    0 1134  177  530   42  916  706   10  509  427  302
  165  176]"
