,account_value,reward,actions,n_shares
0,965553.1007300044,-14795.420930000138,"[  0  94  90  -4   0 -29 -79  13 -69 -11   0   0  78   0 -73   0  92   0
  98 -60  71   1 -97 -13  -3   0   0 -52 -22 -43]","[3215   76  752 1531 3423  643  259  285  159   63  720  117 1238 1967
  722  268 2046  482 1795  954   50 1756 1014  292  872  602  254 1302
  589   66]"
1,950757.6798000042,-17824.06429999997,"[-30  -6  82   0  95  -1  94  11  -7 -52 -92   0 -52  74 -66  81  58  72
   0   0   0 -48   0 -53 -51 -91  71   1  87  -9]","[3215  170  842 1527 3423  614  180  298   90   52  720  117 1316 1967
  649  268 2138  482 1893  894  121 1757  917  279  869  602  254 1250
  567   23]"
2,932933.6155000043,-13850.558449999895,"[-37  48   1 -85  67 -88 -16 -10  -3   0  77   0 -49 -59   0  76   1 -41
  73   0  71   0  65   0  60 -50  -2   2  -3 -14]","[3185  164  924 1527 3518  613  274  309   83    0  628  117 1264 2041
  583  349 2196  554 1893  894  121 1709  917  226  818  511  325 1251
  654   14]"
3,919083.0570500044,15211.134489999968,"[  4  58   0  58 -71   0   0  52 -54   0 -66  84  79   0  -3 -92   0 -11
 -86  49 -21  71   0   0 -31  73   0   0  69  92]","[3148  212  925 1442 3585  525  258  299   80    0  705  117 1215 1982
  583  425 2197  513 1966  894  192 1709  982  226  878  461  323 1253
  651    0]"
4,934294.1915400043,-15813.060410000151,"[  2 -91   0   0 -55 -69   0  -7   0  84   0 -78  79 -37 -78 -61   5   0
 -86  56   0  97 -84  66  99  51 -11 -68  98   0]","[3152  270  925 1500 3514  525  258  351   26    0  639  201 1294 1982
  580  333 2197  502 1880  943  171 1780  982  226  847  534  323 1253
  720   92]"
5,918481.1311300042,10339.229560000007,"[-94  82 -80  46 -40  52 -25 -28 -26  57 -85   8 -11 -91 -56  11 -88 -60
  16  39  13 -13   5 -17  68 -53  48  87 -64 -64]","[3154  179  925 1500 3459  456  258  344   26   84  639  123 1373 1945
  502  272 2202  502 1794  999  171 1877  898  292  946  585  312 1185
  818   92]"
6,928820.3606900042,-1504.121899999911,"[ 13 -38 -53   0  63  92 -39 -32  82 -79  62 -10 -67  79 -34  44   0  62
 -68  93  44  45   0 -62 -73  53  55  72 -24   0]","[3060  261  845 1546 3419  508  233  316    0  141  554  131 1362 1854
  446  283 2114  442 1810 1038  184 1864  903  275 1014  532  360 1272
  754   28]"
7,927316.2387900043,-28721.646699999925,"[ 58  63 -33  77 -36  -7 -45  88  58   0  22   0   0 -80  88 -31 -32 -57
   0 -12  69  60  59 -49   0 -15   0   0 -81 -28]","[3073  223  792 1546 3482  600  194  284   82   62  616  121 1295 1933
  412  327 2114  504 1742 1131  228 1909  903  213  941  585  415 1344
  730   28]"
8,898594.5920900044,-2719.5400800000643,"[ -7  96  38   0  77 -29  -2  43  54 -28  70  89 -97 -97  99  -4   3 -31
 -16 -47 -32 -43  91 -63 -86  69   0  40 -13   0]","[3131  286  759 1623 3446  593  149  372  140   62  638  121 1295 1853
  500  296 2082  447 1742 1119  297 1969  962  164  941  570  415 1344
  649    0]"
9,895875.0520100043,-10651.627949999995,"[  0 -77  77  95  50 -80 -45  90  91   7 -93   6 -59  75 -24 -18 -96 -85
 -65 -19 -49 -66  78  96  36 -23  23  14   2  24]","[3124  382  797 1623 3523  564  147  415  194   34  708  210 1198 1756
  599  292 2085  416 1726 1072  265 1926 1053  101  855  639  415 1384
  636    0]"
10,885223.4240600043,-6310.69524000003,"[ 48  29  49   0   0   0  67  77  60 -25 -44  94 -22 -78  32  62 -68  65
 -84   0  50 -65  68  77 -26   4   0  55 -78  91]","[3124  305  874 1718 3573  484  102  505  285   41  615  216 1139 1831
  575  274 1989  331 1661 1053  216 1860 1131  197  891  616  438 1398
  638   24]"
11,878912.7288200043,10936.70478000003,"[ 73 -60   0   0   0   0 -53  99 -64  -7  -3   0 -21   0  -2   0  91 -46
   0   0 -31 -19 -68   0  88 -75   0   0   0   0]","[3172  334  923 1718 3573  484  169  582  345   16  571  310 1117 1753
  607  336 1921  396 1577 1053  266 1795 1199  274  865  620  438 1453
  560  115]"
12,889849.4336000043,28749.90742000006,"[  0 -58 -91   0   0  81 -38   0   0   0   0   0  -5   0  76   0   0   0
  91  29 -59  78 -13 -45 -82 -73  87   1 -47 -89]","[3245  274  923 1718 3573  484  116  681  281    9  568  310 1096 1753
  605  336 2012  350 1577 1053  235 1776 1131  274  953  545  438 1453
  560  115]"
13,918599.3410200044,-192.35263000009581,"[  0   0   0  72 -57   0   0   1  87  -9   0 -29  59   0   0 -80 -97 -28
   0  61   0   1   0 -38   0   0  49 -39 -48 -15]","[3245  216  832 1718 3573  565   78  681  281    9  568  310 1091 1753
  681  336 2012  350 1668 1082  176 1854 1118  229  871  472  525 1454
  513   26]"
14,918406.9883900043,12884.997960000066,"[ 88 -48 -52  80   0 -72 -78   0 -12   0   0 -34   0  92  29  85   0 -64
   0   0 -19   1   0   0  95   0   0 -42   0 -11]","[3245  216  832 1790 3516  565   78  682  368    0  568  281 1150 1753
  681  256 1915  322 1668 1143  176 1855 1118  191  871  472  574 1415
  465   11]"
15,931291.9863500043,-6594.977130000014,"[-73   1  38  16 -61 -35   0  -3 -58   0 -37  85  91 -84 -21 -16  62  46
   0  74 -81  88 -70  93 -51 -11  76  57  -3   0]","[3333  168  780 1870 3516  493    0  682  356    0  568  247 1150 1845
  710  341 1915  258 1668 1143  157 1856 1118  191  966  472  574 1373
  465    0]"
16,924697.0092200043,23679.5723,"[  0 -39  -7 -55  90   0   0   0 -57   0   0 -79 -78 -16 -10   0  79  99
 -38 -25   0  31 -33 -76  74   0   0  80   0   0]","[3260  169  818 1886 3455  458    0  679  298    0  531  332 1241 1761
  689  325 1977  304 1668 1217   76 1944 1048  284  915  461  650 1430
  462    0]"
17,948376.5815200043,-178.3892600000836,"[  0  87 -91 -68   1  -4  45 -94  46  58  -9 -93  50  -8 -45   0  35  68
 -35 -50 -52 -73 -82 -23  60   3  -1 -69  81   0]","[3260  130  811 1831 3545  458    0  679  241    0  531  253 1163 1745
  679  325 2056  403 1630 1192   76 1975 1015  208  989  461  650 1510
  462    0]"
