,account_value,reward,actions,n_shares
0,927972.5190000002,-3813.3619799998123,"[-56  82 -87 -92 -86 -68  -6  25   9 -56 -63 -31  58  26 -73 -49  65 -84
 -12 -12  14  26  72 -42   3 -32  12  94 -30  50]","[ 621 1391  546  528  525 1463  456  221  418  675   63  792  655  688
 1095 1500 1204  631 2488 1138  736  468 1273  366  783 1153 1048  406
 1263  408]"
1,924159.1570200004,7862.51595999999,"[ 16 -44   0 -76 -11  85  77 -79  68  94  71  68 -38 -46 -17  -9   0 -13
  38 -30 -53  86 -95  57 -68  57  44 -71  87   0]","[ 565 1473  459  436  439 1395  450  246  427  619    0  761  713  714
 1022 1451 1269  547 2476 1126  750  494 1345  324  786 1121 1060  500
 1233  458]"
2,932021.6729800004,-4877.245790000074,"[-59   1  69 -62 -47 -63  95   0  62 -27 -50 -48 -52   0  73  88   0   0
   0   0  50   0  69 -21   0   0  84  63 -41  -9]","[ 581 1429  459  360  428 1480  527  167  495  713   71  829  675  668
 1005 1442 1269  534 2514 1096  697  580 1250  381  718 1178 1104  429
 1320  458]"
3,927144.4271900003,9470.295990000013,"[ 80  82 -43  31 -54  42  93 -70  80 -49 -21 -70  83  33   1  80  15 -38
 -53  24   2 -71 -67  80 -24 -15  61  75 -55 -74]","[ 522 1430  528  298  381 1417  622  167  557  686   21  781  623  668
 1078 1530 1269  534 2514 1096  747  580 1319  360  718 1178 1188  492
 1279  449]"
4,936614.7231800003,1638.3851400000276,"[ -7   4 -38  39  58  45  13  14 -94 -29   7  80  90 -16 -94 -87 -60  71
  28 -89 -78  63  53  87 -21 -75 -42 -42 -57  94]","[ 602 1512  485  329  327 1459  715   97  637  637    0  711  706  701
 1079 1610 1284  496 2461 1120  749  509 1252  440  694 1163 1249  567
 1224  375]"
5,938253.1083200003,-292.39638000004925,"[  0   0   0   0 -90 -12   0  91  82  86  74  71   4   0 -52   0   0 -17
  -8   0   0   1 -24   0 -60   0   0  99 -73   0]","[ 595 1516  447  368  385 1504  728  111  543  608    7  791  796  685
  985 1523 1224  567 2489 1031  671  572 1305  527  673 1088 1207  525
 1167  469]"
6,937960.7119400003,-33337.90127000003,"[-84 -58   0 -83 -99  74   0 -86   0  47 -80   0  90  67 -47 -83   0  62
   0 -68 -31  56  76 -99  85   0   0  87   3  -7]","[ 595 1516  447  368  295 1492  728  202  625  694   81  862  800  685
  933 1523 1224  550 2481 1031  671  573 1281  527  613 1088 1207  624
 1094  469]"
7,904622.8106700003,-24540.07475000003,"[ 34  49  23  18   1  39   8 -41  14 -87  33  25  96 -18  78  -6  10 -24
 -52   7 -76  41  49  -1  83  -5 -23  14 -22 -38]","[ 511 1458  447  285  196 1566  728  116  625  741    1  862  890  752
  886 1440 1224  612 2481  963  640  629 1357  428  698 1088 1207  711
 1097  462]"
8,880082.7359200002,2516.998550000135,"[ 64 -83   0 -85  83 -75  75 -10 -38  11   0  75  96   0  88  74   0   0
  88  82 -96 -48   1  93 -91  -3   0 -30   1   0]","[ 545 1507  470  303  197 1605  736   75  639  654   34  887  986  734
  964 1434 1234  588 2429  970  564  670 1406  427  781 1083 1184  725
 1075  424]"
9,882599.7344700004,6574.98040999996,"[-90 -61  97  99  58 -39 -25  65  91 -15 -34  93  74 -91  25  46 -37  -7
 -89   8 -13  78 -87  75 -16 -15 -50  94 -99  78]","[ 609 1424  470  218  280 1530  811   65  601  665   34  962 1082  734
 1052 1508 1234  588 2517 1052  468  622 1407  520  690 1080 1184  695
 1076  424]"
10,889174.7148800003,16394.013410000014,"[-34 -61 -26  49  -5 -33  33 -79  62 -80   0  96 -38  79 -26 -38  14  47
 -14 -58  -1  25  97  -4  11  30 -10 -46  79 -70]","[ 519 1363  567  317  338 1491  786  130  692  650    0 1055 1156  643
 1077 1554 1197  581 2428 1060  455  700 1320  595  674 1065 1134  789
  977  502]"
11,905568.7282900003,838.8783799998928,"[ 67   0  58 -78  74  71   5  -5  70  64  93 -90 -67 -95 -93 -11  -2  64
 -98   0   0 -51   0 -63 -23   0 -13  95 -36  48]","[ 485 1302  541  366  333 1458  819   51  754  570    0 1151 1118  722
 1051 1516 1211  628 2414 1002  454  725 1417  591  685 1095 1124  743
 1056  432]"
12,906407.6066700002,3498.1331300000893,"[  0  86 -79  18  39   0   1  -4 -87   0  45 -80  64   1  42  93  -3 -34
   0 -87 -19  55 -11  50   0  49   0  50 -53  49]","[ 552 1302  599  288  407 1529  824   46  824  634   93 1061 1051  627
  958 1505 1209  692 2316 1002  454  674 1417  528  662 1095 1111  838
 1020  480]"
13,909905.7398000003,-1324.047649999964,"[  1 -65   0  74 -73 -78 -91  88   0   0   1 -49 -41 -73 -47 -67   0   0
  76   0   0   1 -72  -1  99 -48   0  -5   0   0]","[ 552 1388  520  306  446 1529  825   42  737  634  138  981 1115  628
 1000 1598 1206  658 2316  915  435  729 1406  578  662 1144 1111  888
  967  529]"
14,908581.6921500004,-18571.04527000012,"[ 36  91 -86 -76 -59 -43  64  27  51  80  21 -65  93  66  10  84 -11 -68
 -88  -9 -58   0   0  -2   1  32  20  40  -1  50]","[ 553 1323  520  380  373 1451  734  130  737  634  139  932 1074  555
  953 1531 1206  658 2392  915  435  730 1334  577  761 1096 1111  883
  967  529]"
15,890010.6468800002,1903.1637999999803,"[-34 -95 -40  64 -39 -73 -20  91 -96  65 -89 -60 -37 -94  33 -92   9 -81
 -17  92  79  40 -51  45  58 -73 -99  65  -3 -12]","[ 589 1414  434  304  314 1408  798  157  788  714  160  867 1167  621
  963 1615 1195  590 2304  906  377  730 1334  575  762 1128 1131  923
  966  579]"
16,891913.8106800002,-32899.40646999993,"[ 22 -95  97  16 -31  81 -70  34 -17 -70 -35   0   0  57 -27 -24  64  39
  99   0  25  48   0  39 -25 -20  52   1  23 -18]","[ 555 1319  394  368  275 1335  778  248  692  779   71  807 1130  527
  996 1523 1204  509 2287  998  456  770 1283  620  820 1055 1032  988
  963  567]"
17,859014.4042100003,-15054.425369999954,"[  0   0  -8   0   0   0 -30   0 -21   0   0 -46   3   0   0 -72  98   0
 -20 -27 -64   0  86   0   0 -52 -19 -88  96   0]","[ 577 1224  491  384  244 1416  708  282  675  709   36  807 1130  584
  969 1499 1268  548 2386  998  481  818 1283  659  795 1035 1084  989
  986  549]"
