,account_value,reward,actions,n_shares
0,980612.574620004,-874.9413499999791,"[-50  75  67 -54  70  67  -7 -44 -88  51  23  49 -74  85 -62  58  73  19
  95  90 -41 -99  15  59 -77 -62  -7 -53  93  35]","[3544  673  801 1271 3566  225  753  777  179  603  832  648  248 1364
  856  397 1433  711 1355  546  184 1655 1113  115  917 1023  621  425
  439  103]"
1,979737.6332700041,-1539.2849500000011,"[-77  24  73 -77 -46  70 -92   4 -23 -90  20  24 -10  93  18 -48  88 -84
  36  88  82 -34 -84 -91  37 -15 -48  19  -4 -37]","[3494  748  868 1217 3636  292  746  733   91  654  855  697  174 1449
  794  455 1506  730 1450  636  143 1556 1128  174  840  961  614  372
  532  138]"
2,978198.3483200041,-4479.749059999944,"[-27 -33 -13  65   1  55 -84  57  41 -56 -93  62  52 -35  79 -38  53 -29
 -24  72 -18  52 -44  66 -88  99  48  65   8  90]","[3417  772  941 1140 3590  362  654  737   68  564  875  721  164 1542
  812  407 1594  646 1486  724  225 1522 1044   83  877  946  566  391
  528  101]"
3,973718.5992600041,16728.987249999773,"[-12 -76 -28  -2 -42   5  26 -60  -5 -55   3  63 -24  12 -46  44  35 -90
  47  99 -95  14 -34   1  60  19 -12  80   6  12]","[3390  739  928 1205 3591  417  570  794  109  508  782  783  216 1507
  891  369 1647  617 1462  796  207 1574 1000  149  789 1045  614  456
  536  191]"
4,990447.5865100039,5894.371290000156,"[  0 -50 -98 -10  -8  42 -77  61 -81  -9   0 -38 -29 -89 -64   0  98  34
  59  30 -82  91 -95   0 -10  54  83   1   0  57]","[3378  663  900 1203 3549  422  596  734  104  453  785  846  192 1519
  845  413 1682  527 1509  895  112 1588  966  150  849 1064  602  536
  542  203]"
5,996341.957800004,559.8549800002947,"[-70 -58 -38 -80 -70  -1 -13 -54  69   0 -74 -42 -95  47  72 -82  -5   0
  97  41  -2  52  45 -64  24  46  30  54  83 -91]","[3378  613  802 1193 3541  464  519  795   23  444  785  808  163 1430
  781  413 1780  561 1568  925   30 1679  871  150  839 1118  685  537
  542  260]"
6,996901.8127800043,5546.087809999823,"[ 57 -23   8   1 -39  -1 -67 -75  24  14 -38 -11  99 -90 -13  -4 -43   1
  92 -56 -28 -70 -12 -77 -88   0  68  33  61  57]","[3308  555  764 1113 3471  463  506  741   92  444  711  766   68 1477
  853  331 1775  561 1665  966   28 1731  916   86  863 1164  715  591
  625  169]"
7,1002447.9005900042,-904.8752500001574,"[ 16  57  81 -78  28  33 -15   6  74   0  96  90 -52  24  95 -54 -14 -78
 -13 -53   0   0  74  -9 -93 -32  17  78  19 -84]","[3365  532  772 1114 3432  462  439  666  116  458  673  755  167 1387
  840  327 1732  562 1757  910    0 1661  904    9  775 1164  783  624
  686  226]"
8,1001543.025340004,12879.481390000088,"[ 15  77 -44 -19   1 -83 -94   3 -56  84  26 -92  13 -30 -29  47 -46 -76
 -87 -58  80  21  30   0  18 -79 -18  64 -83  24]","[3381  589  853 1036 3460  495  424  672  190  458  769  845  115 1411
  935  273 1718  484 1744  857    0 1661  978    0  682 1132  800  702
  705  142]"
9,1014422.5067300041,9337.293180000153,"[ 70 -90  19  30 -91  33 -15  22  13  47 -56 -10  81  27   6  10  50   7
  48 -85 -19 -60  63   0  22 -88 -49  73 -95  32]","[3396  666  809 1017 3461  412  330  675  134  542  795  753  128 1381
  906  320 1672  408 1657  799   80 1682 1008    0  700 1053  782  766
  622  166]"
