,account_value,reward,actions,n_shares
0,998965.6932600046,-601.8428800000111,"[  5  64 -65  68  78 -24  61 -95 -66 -34  44 -59  67  47 -26  70 -53  76
  98  30 -53  90 -74 -59 -64  50   0 -87  78   6]","[3656  118 1296 1300 3326  425  183  316   80  227  132  254 1579 1819
  456  336 1462  679 1524 1324  264 2810 1116  113  404  662    0 2156
  654  304]"
1,998363.8503800046,9249.812000000034,"[-97 -15  72 -43  13  34 -98 -56  32  85 -38 -22 -74  13  51  97 -69 -90
 -66 -59 -61 -57 -84 -54  74  68  92  45 -95  18]","[3661  182 1231 1368 3404  401  244  221   14  193  176  195 1646 1866
  430  406 1409  755 1622 1354  211 2900 1042   54  340  712    0 2069
  732  310]"
2,1007613.6623800047,2203.364850000129,"[-69 -21 -95 -50 -27  85  -2 -78  -7  32  11   4  47 -62  69 -10  89 -73
 -43   7 -44  72  79  43  88  44   0 -65  10  78]","[3564  167 1303 1325 3417  435  146  165   46  278  138  173 1572 1879
  481  503 1340  665 1556 1295  150 2843  958    0  414  780   92 2114
  637  328]"
3,1009817.0272300048,4739.562519999803,"[-58 -26 -38 -49   3  79  39  54  68  -6 -20 -28 -36  78  30  69 -37  60
  99 -31  99  16 -48 -43  27 -95  97  86 -86 -95]","[3495  146 1208 1275 3390  520  144   87   39  310  149  177 1619 1817
  550  493 1429  592 1513 1302  106 2915 1037   43  502  824   92 2049
  647  406]"
4,1014556.5897500046,9460.6767500001,"[ 66 -72 -39 -92 -85 -72   2  -7 -51 -88 -61  24  76 -57 -15  -1 -69  21
 -93  80  10 -22 -14   0 -43  -1 -58  22  78 -91]","[3437  120 1170 1226 3393  599  183  141  107  304  129  149 1583 1895
  580  562 1392  652 1612 1271  205 2931  989    0  529  729  189 2135
  561  311]"
5,1024017.2665000047,-1065.112880000146,"[ 53  54 -81  11  32 -61 -79 -99  41  27 -68  64  39  77 -28  80  45  67
   4  17  16 -29 -64   7  66  38  10 -29 -40 -95]","[3503   48 1131 1134 3308  527  185  134   56  216   68  173 1659 1838
  565  561 1323  673 1519 1351  215 2909  975    0  486  728  131 2157
  639  220]"
6,1022952.1536200045,-509.370199999772,"[-54  31  16   0  50  59 -98   3  69 -30  77 -20  -3  80  -7  68 -73  -2
  81 -79 -50  86  47  56 -57  72   4  18 -22 -25]","[3556  102 1050 1145 3340  466  106   35   97  243    0  237 1698 1915
  537  641 1368  740 1523 1368  231 2880  911    7  552  766  141 2128
  599  125]"
7,1022442.7834200048,-4223.279010000057,"[-99 -22 -86 -13 -50  92  -8 -38  -5  66 -77 -18  -5 -68 -84 -71 -76   7
  -3  91 -88 -77 -79  -2  85  54 -81   8  22 -37]","[3502  133 1066 1145 3390  525    8   38  166  213   77  217 1695 1995
  530  709 1295  738 1604 1289  181 2966  958   63  495  838  145 2146
  577  100]"
8,1018219.5044100047,287.4269699999131,"[ 47 -80 -47   0  91  -7   0  31 -90  62  23 -55 -19  36 -50  -1  71 -88
 -39  51 -24 -52 -99   0  -4 -66  71  41  19  21]","[3403  111  980 1132 3340  617    0    0  161  279    0  199 1690 1927
  446  638 1219  745 1601 1380   93 2889  879   61  580  892   64 2154
  599   63]"
9,1018506.9313800046,-1301.6182699998608,"[  0 -31  82 -95 -90 -77  80 -31 -34  80  18 -26 -33  35  75   2  96 -60
 -24 -46 -21  -4 -93 -61  81 -36   0  -9  11 -11]","[3450   31  933 1132 3431  610    0   31   71  341   23  144 1671 1963
  396  637 1290  657 1562 1431   69 2837  780   61  576  826  135 2195
  618   84]"
