,account_value,reward,actions,n_shares
0,1113339.8667000053,-4932.235129999928,"[ 86   0   0   0   0   0   1  87  19 -15   0  -6 -72 -39 -97   3  94 -35
  79 -65  72  89 -61 -26  75  91 -12 -31 -74 -17]","[4423    0  398  503 3192  580  819   68  505   70  829  442 1878 1311
  318  482 1465  745 1392 1998   95 3681  469   26  153  892  454 1451
  117  279]"
1,1108407.6315700053,-9641.83340000012,"[-85   0 -67  60  93 -88 -47   0  81   0  87   0   2 -57   0 -91  38  71
  62 -71  -5   1 -61   0 -67 -44 -62  75 -43 -25]","[4509    0  398  503 3192  580  820  155  524   55  829  436 1806 1272
  221  485 1559  710 1471 1933  167 3770  408    0  228  983  442 1420
   43  262]"
2,1098765.7981700052,3634.564899999881,"[-80   0  20 -35 -43 -90 -95  91 -25   7  58  98   7  41 -93 -43  70  -2
 -43  17 -60 -44 -81   0  21 -40 -41 -31   0 -60]","[4424    0  331  563 3285  492  773  155  605   55  916  436 1808 1215
  221  394 1597  781 1533 1862  162 3771  347    0  161  939  380 1495
    0  237]"
3,1102400.363070005,-3632.466409999877,"[ 21  50 -30  46 -33  98   3 -56 -67  92 -43  22 -46  13  80  84  56  10
  35 -19 -69 -59 -94   0  78  80 -27  89   0 -65]","[4344    0  351  528 3242  402  678  246  580   62  974  534 1815 1256
  128  351 1667  779 1490 1879  102 3727  266    0  182  899  339 1464
    0  177]"
4,1098767.8966600052,-7064.056799999904,"[ -6   0 -33 -53 -21 -30  70   0 -29 -51  -3 -49 -41  60 -75  61   0 -72
  42  67 -23   2  90  70  83   0  39  70   0  23]","[4365   50  321  574 3209  500  681  190  513  154  931  556 1769 1269
  208  435 1723  789 1525 1860   33 3668  172    0  260  979  312 1553
    0  112]"
5,1091703.8398600053,4139.046089999843,"[  0   0   0   0  16  88 -16 -53   0  91 -82   0   0   1 -38   0 -17   0
 -27   0  98  92 -80 -70 -84  99   0 -65   0 -16]","[4359   50  288  521 3188  470  751  190  484  103  928  507 1728 1329
  133  496 1723  717 1567 1927   10 3670  262   70  343  979  351 1623
    0  135]"
6,1095842.8859500051,8971.68021999998,"[-50 -22  84   0  81  71 -44 -14   0   0   0   0   0   1  80 -10   0 -81
   0 -84 -38   0  90   0  -9 -59   0 -33   0 -40]","[4359   50  288  521 3204  558  735  137  484  194  846  507 1728 1330
   95  496 1706  717 1540 1927  108 3762  182    0  259 1078  351 1558
    0  119]"
7,1104814.5661700051,-883.3912400000263,"[ 92 -28 -11 -39  -3 -50 -20 -44   0 -70  78  48 -12   0  75 -57   0   0
  12 -20   0  53 -19   0  53  -8  64  -8   0   0]","[4309   28  372  521 3285  629  691  123  484  194  846  507 1728 1331
  175  486 1706  636 1540 1843   70 3762  272    0  250 1019  351 1525
    0   79]"
8,1103931.174930005,-407.3662300000433,"[ 88   0   0   0  88  78 -49 -48 -67  19  75   0   0  88   0   0   0 -16
 -34   0 -47   2   0   0 -92 -50 -14 -27  81  -4]","[4401    0  361  482 3282  579  671   79  484  124  924  555 1716 1331
  250  429 1706  636 1552 1823   70 3815  253    0  303 1011  415 1517
    0   79]"
9,1103523.808700005,-13791.10670999973,"[ -3   0 -95  35  -6  -3  55  48  20 -52 -26 -46 -85 -45 -69  16 -68  79
  27  -4 -23 -74 -43   9 -76  26 -33 -56  53 -48]","[4489    0  361  482 3370  657  622   31  417  143  999  555 1716 1419
  250  429 1706  620 1518 1823   23 3817  253    0  211  961  401 1490
   81   75]"
