,account_value,reward,actions,n_shares
0,1350416.8088800039,-28229.937870000023,"[ -77   11 -100  -28  -54  -11 -100 -100  -39  100 -100  100   95   15
 -100  -10  -30   34  100  100    0  100 -100 -100  100   67   70  -69
 -100   -9]","[ 403  345 1567 1427 2033 1843 2485 1467  343   27 1853  265  199  314
 4374  303  128 1966    0 2255    0  302  100  917 2376 3609  535 3811
 4223  402]"
1,1322186.8710100038,-13092.239139999961,"[ -61   47  -62   64  -10  -87  -70  -36   37  -85   84  -17  -22  100
  100   20   -3   85  -10  100  100  -67  100  100  100   17    1  -53
   50 -100]","[ 326  356 1467 1399 1979 1832 2385 1367  304  127 1753  365  294  329
 4274  293   98 2000  100 2355    0  402    0  817 2476 3676  605 3742
 4123  393]"
2,1309094.6318700039,-8529.00622999994,"[   0    0 -100 -100  -75  100    0  100 -100  100   70    2    0    0
  100    0  100  100  100    0 -100  -90    0  -62    0    0  -84 -100
 -100  100]","[ 265  403 1405 1463 1969 1745 2315 1331  341   42 1837  348  272  429
 4374  313   95 2085   90 2455  100  335  100  917 2576 3693  606 3689
 4173  293]"
3,1300565.625640004,9097.717390000122,"[   0 -100 -100 -100   72 -100 -100    1 -100   71  -66  100   38  -43
  -89   19  -69 -100  -29   65    0  100 -100  -67   30  100  100  100
 -100  100]","[ 265  403 1305 1363 1894 1845 2315 1431  241  142 1907  350  272  429
 4474  313  195 2185  190 2455    0  245  100  855 2576 3693  522 3589
 4073  393]"
4,1309663.343030004,-15116.905390000204,"[ -76  100  100  100  100  100  -52    0 -100  -96  -50  100   -9  -66
    0 -100  100  -27  100  -92    0 -100  100  100  100 -100    0 -100
    0   72]","[ 265  303 1205 1263 1966 1745 2215 1432  141  213 1841  450  310  386
 4385  332  126 2085  161 2520    0  345    0  788 2606 3793  622 3689
 3973  493]"
5,1294546.4376400039,15380.556130000157,"[ -58   72  100   11  100  -94 -100  100  100 -100 -100  -33 -100 -100
   26  100 -100 -100 -100  100   58  -70 -100 -100  100  100   65   -4
  100  100]","[ 189  403 1305 1363 2066 1845 2163 1432   41  117 1791  550  301  320
 4385  232  226 2058  261 2428    0  245  100  888 2706 3693  622 3589
 3973  565]"
6,1309926.993770004,12288.19525999995,"[ -58  -97  -24  100 -100  100  -47  -18    0  -13   -9 -100  -53 -100
  -80 -100    1 -100   14  -55  100   81    0  100  100 -100   87   56
  100  100]","[ 131  475 1405 1374 2166 1751 2063 1532  141   17 1691  517  201  220
 4411  332  126 1958  161 2528   58  175    0  788 2806 3793  687 3585
 4073  665]"
7,1322215.189030004,-29912.87614999991,"[  63 -100  -16  100  -19 -100    0 -100  -66   -4  100  -35    9 -100
  -38 -100  100   57  -85 -100  100  100   80 -100  100   54  100 -100
  -84   12]","[  73  378 1381 1474 2066 1851 2016 1514  141    4 1682  417  148  120
 4331  232  127 1858  175 2473  158  256    0  888 2906 3693  774 3641
 4173  765]"
8,1292302.312880004,14868.36810000008,"[-100    0    0  -79   53  100    0  100  -75    0    0    0  -95  100
  100 -100  -49  -38    0  100    0  100    0  100    0 -100 -100 -100
 -100  100]","[ 136  278 1365 1574 2047 1751 2016 1414   75    0 1782  382  157   20
 4293  132  227 1915   90 2373  258  356   80  788 3006 3747  874 3541
 4089  777]"
9,1307170.6809800041,-12987.193880000385,"[   0  -98    0 -100  100    5  -58 -100    0    0  100 -100  100    0
  100  -32  100  -25  -90  -68    4 -100  -40  100  100  -87    0  -10
 -100    0]","[  36  278 1365 1495 2100 1851 2016 1514    0    0 1782  382   62  120
 4393   32  178 1877   90 2473  258  456   80  888 3006 3647  774 3441
 3989  877]"
10,1294183.4871000038,4593.9458099999465,"[ -36    0  -40 -100    0   94  -21  -80    0    0  100 -100  -88  100
 -100    0   28 -100    0 -100  100 -100  -40  100  100  100  -38 -100
    0 -100]","[  36  180 1365 1395 2200 1856 1958 1414    0    0 1882  282  162  120
 4493    0  278 1852    0 2405  262  356   40  988 3106 3560  774 3431
 3889  877]"
11,1298777.4329100037,10163.126040000468,"[   1  100   30  100   60   56 -100 -100    0    0  100   25   41    0
  -89  100  -72 -100   15 -100  -40   78    0 -100  -63 -100    0 -100
  100  100]","[   0  180 1325 1295 2200 1950 1937 1334    0    0 1982  182   74  220
 4393    0  306 1752    0 2305  362  256    0 1088 3206 3660  736 3331
 3889  777]"
12,1308940.5589500042,32616.152509999694,"[  89    1 -100   -3  100 -100 -100  100    0   53   -5  100  100  100
 -100 -100    0 -100    0   87  100   92    0  100 -100  -16  -72 -100
  100  100]","[   1  280 1355 1395 2260 2006 1837 1234    0    0 2082  207  115  220
 4304  100  234 1652   15 2205  322  334    0  988 3143 3560  736 3231
 3989  877]"
13,1341556.7114600039,-6375.58236999996,"[   0    0 -100    0  -96 -100    0  -89    0   -8    1    0 -100 -100
  -62    0  100    0   54 -100  -37   -5    0 -100  100  100    0  100
  100  100]","[  90  281 1255 1392 2360 1906 1737 1334    0   53 2077  307  215  320
 4204    0  234 1552   15 2292  422  426    0 1088 3043 3544  664 3131
 4089  977]"
14,1335181.129090004,15674.827470000135,"[ -90   88  100  100 -100 -100   98  -41  100  -45 -100   75  100  100
 -100    0   32  -15  -27 -100   13 -100   71  100  100 -100 -100   -3
  -79  100]","[  90  281 1155 1392 2264 1806 1737 1245    0   45 2078  307  115  220
 4142    0  334 1552   69 2192  385  421    0  988 3143 3644  664 3231
 4189 1077]"
15,1350855.956560004,-3271.897170000011,"[   0    0 -100 -100  -42  100    0 -100 -100    0   25  -38    0  -37
  -26    0  100 -100    0 -100  100    3  100  100  100 -100  -95    0
  -14  100]","[   0  369 1255 1492 2164 1706 1835 1204  100    0 1978  382  215  320
 4042    0  366 1537   42 2092  398  321   71 1088 3243 3544  564 3228
 4110 1177]"
16,1347584.059390004,28532.216999999946,"[ 100   -8  100  -76    0  -52    1  -83  100   74  -13 -100  -52  -48
  -40   31   16 -100  -42  100  -65  100  100  -34   35  -70 -100  100
  100   -1]","[   0  369 1155 1392 2122 1806 1835 1104    0    0 2003  344  215  283
 4016    0  466 1437   42 1992  498  324  171 1188 3343 3444  469 3228
 4096 1277]"
17,1376116.276390004,-4940.599609999917,"[  21  -17  100 -100   25  -75 -100 -100 -100  -74  100  -48  100 -100
   49   76 -100  100  100   81  100 -100  100 -100  100  -15 -100 -100
 -100 -100]","[ 100  361 1255 1316 2122 1754 1836 1021  100   74 1990  244  163  235
 3976   31  482 1337    0 2092  433  424  271 1154 3378 3374  369 3328
 4196 1276]"
18,1371175.676780004,-11734.438180000288,"[-100  -19  100  100   34 -100  -49 -100    0  100 -100   21 -100  -57
   94 -100   88  -87   13 -100 -100  100  100  100   47 -100   82  -54
 -100   41]","[ 121  344 1355 1216 2147 1679 1736  921    0    0 2090  196  263  135
 4025  107  382 1437  100 2173  533  324  371 1054 3478 3359  269 3228
 4096 1176]"
19,1359441.2386000038,7415.474210000131,"[  29 -100 -100  100  100 -100   79   69    0 -100 -100  100  100  -78
   48  100 -100  -41  -38  -56  -15   98 -100   58  -38  -38   84  -14
  100  -26]","[  21  325 1455 1316 2181 1579 1687  821    0  100 1990  217  163   78
 4119    7  470 1350  113 2073  433  424  471 1154 3525 3259  351 3174
 3996 1217]"
20,1366856.712810004,11612.206880000187,"[ -50   76  -31 -100  -13   56   99    3  100    0    2   90   54    0
 -100 -100  -84   14  -75   67  100  100 -100  100  100  100   91   68
 -100  100]","[  50  225 1355 1416 2281 1479 1766  890    0    0 1890  317  263    0
 4167  107  370 1309   75 2017  418  522  371 1212 3487 3221  435 3160
 4096 1191]"
21,1378468.919690004,9760.204659999814,"[   0 -100  100  100 -100 -100   26   37   59  100   86   15   70    0
  100   -7  -44  100    0 -100  100   26 -100 -100   75  -27  100 -100
  -62   11]","[   0  301 1324 1316 2268 1535 1865  893  100    0 1892  407  317    0
 4067    7  286 1323    0 2084  518  622  271 1312 3587 3321  526 3228
 3996 1291]"
22,1388229.124350004,1483.1432499999646,"[   0  100   27  -53 -100  100  100  100  100  -38  -20    1    0    0
  -72    0 -100  -72    0 -100  100 -100    0    0    0 -100  100  100
    0  100]","[   0  201 1424 1416 2168 1435 1891  930  159  100 1978  422  387    0
 4167    0  242 1423    0 1984  618  648  171 1212 3662 3294  626 3128
 3934 1302]"
23,1389712.2676000039,-18655.54838000005,"[  57  -38  -85   79    5 -100   32  -52  -34  -62   37  100  100    0
   18    0 -100 -100  100  100  -20  100    1  -34  100 -100   -8  -64
  100   12]","[   0  301 1451 1363 2068 1535 1991 1030  259   62 1958  423  387    0
 4095    0  142 1351    0 1884  718  548  171 1212 3662 3194  726 3228
 3934 1402]"
24,1371056.7192200038,6324.221850000322,"[ -57   48  -77 -100   38  -44  -58 -100 -100    0  -52   57 -100  100
  100    4  -17 -100  -84  -39  100  100 -100 -100   40  100 -100  -24
  100  100]","[  57  263 1366 1442 2073 1435 2023  978  225    0 1995  523  487    0
 4113    0   42 1251  100 1984  698  648  172 1178 3762 3094  718 3164
 4034 1414]"
25,1377380.9410700041,6304.2475199997425,"[   0 -100   41  -14  100  100 -100   97  -38  100 -100  100 -100   51
  100   -4  100 -100   -2 -100  -70   77   -1    2  -22 -100   47 -100
 -100  100]","[   0  311 1289 1342 2111 1391 1965  878  125    0 1943  580  387  100
 4213    4   25 1151   16 1945  798  748   72 1078 3802 3194  618 3140
 4134 1514]"
26,1383685.1885900039,2385.9788500000723,"[ 100   99 -100   77  -72 -100 -100   -4   71  -96 -100 -100  100   -5
  -54    0  -89   -6  -14 -100 -100   26   79  -26  100  100   68  -82
  100    8]","[   0  211 1330 1328 2211 1491 1865  975   87  100 1843  680  287  151
 4313    0  125 1051   14 1845  728  825   71 1080 3780 3094  665 3040
 4034 1614]"
27,1386071.167440004,-21308.410499999998,"[ 100  100   63  -35 -100  100  -12  -61 -100  100 -100 -100  100   -2
 -100  100   16 -100  100  100  -82  100   74  100  -54 -100  -62  100
   42 -100]","[ 100  310 1230 1405 2139 1391 1765  971  158    4 1743  580  387  146
 4259    0   36 1045    0 1745  628  851  150 1054 3880 3194  733 2958
 4134 1622]"
28,1364762.756940004,2970.579930000007,"[ 100  -21   55  100   -6  100 -100  100  -36  -62  100  -44  100 -100
  100    0  100 -100  -64  100    7  -48  -80  -11 -100   78  100   99
  100  100]","[ 200  410 1293 1370 2039 1491 1753  910   58  104 1643  480  487  144
 4159  100   52  945  100 1845  546  951  224 1154 3826 3094  671 3058
 4176 1522]"
