,account_value,reward,actions,n_shares
0,1303621.5425400003,-1999.20054000034,"[   0 -100    0    0    0    0    0    0    0    0    0 -100    0    0
    0    0    0    0    0    0    3    1    0 -100  -86    0   71   -1
 -100  100]","[4342  512    0    0    0    0    0 1400    0   42 4973 2212    0    0
    0  459    0    0    0    0 4970    0    0 5454 7294    0  203    1
 4611 5252]"
1,1301622.342,2415.5953700002283,"[   0    0    0    0    0    0    0    0    0    0    0   -4    0    1
    0    0    0    0    0    0  -83   -1    0  -19    0    0   53    0
 -100    0]","[4342  412    0    0    0    0    0 1400    0   42 4973 2112    0    0
    0  459    0    0    0    0 4973    1    0 5354 7208    0  274    0
 4511 5352]"
2,1304037.9373700002,-6561.799500000197,"[ -37  100    0    0  100    0    0  100    7    0    0    0    0    0
    0  -54    0    0    0    0  100    3    0 -100  -89    0  -45    0
 -100   80]","[4342  412    0    0    0    0    0 1400    0   42 4973 2108    0    1
    0  459    0    0    0    0 4890    0    0 5335 7208    0  327    0
 4411 5352]"
3,1297476.13787,-692.3223599998746,"[ -51  -70   83    0    0    0    0  100   -7    0  100  -88    0    1
    0  -29    0    0    0    0    0   -3    0 -100    0    0    0    0
 -100  -21]","[4305  512    0    0  100    0    0 1500    7   42 4973 2108    0    1
    0  405    0    0    0    0 4990    3    0 5235 7119    0  282    0
 4311 5432]"
4,1296783.81551,-3184.815739999991,"[   0    0  -83    0   92    0  100    0    0  100    0    0    0  100
    0  -91    0    0    0    0    0    0    0 -100  -87    0    0    0
 -100  -12]","[4254  442   83    0  100    0    0 1600    0   42 5073 2020    0    2
    0  376    0    0    0    0 4990    0    0 5135 7119    0  282    0
 4211 5411]"
5,1293598.99977,751.9085399999749,"[ -21   82    0    0  100    0 -100  -30  100  100    0   61    0  -30
    0   91    0    0   20    0  100    8    0 -100  -81    0  -71    0
 -100 -100]","[4254  442    0    0  192    0  100 1600    0  142 5073 2020    0  102
    0  285    0    0    0    0 4990    0    0 5035 7032    0  282    0
 4111 5399]"
6,1294350.90831,-338.2380000001285,"[  59   88    0    0  100    0    0  -40    0    0   97    0    0  100
    0  -61    0    0  -20    0  100   -8    0 -100  -44    0    0    0
 -100  -52]","[4233  524    0    0  292    0    0 1570  100  242 5073 2081    0   72
    0  376    0    0   20    0 5090    8    0 4935 6951    0  211    0
 4011 5299]"
7,1294012.67031,10965.324079999933,"[-100  -30    0    7  100    0    0  -78  -31  100  100 -100    0   42
    0  -98    0    0    0    0  100    0    0  -90 -100    0  100    0
 -100 -100]","[4292  612    0    0  392    0    0 1530  100  242 5170 2081    0  172
    0  315    0    0    0    0 5190    0    0 4835 6907    0  211    0
 3911 5247]"
8,1304977.99439,-3983.00858000014,"[   0  -62    0   -7    0    0    1 -100  -62  -27   53  -64    0    0
    0    0    0    0    0    0    0    0    0 -100  -20  100  100    0
    0    0]","[4192  582    0    7  492    0    0 1452   69  342 5270 1981    0  214
    0  217    0    0    0    0 5290    0    0 4745 6807    0  311    0
 3811 5147]"
9,1300994.9858099998,134.36661000014283,"[ 100  -95    0    0    0    0    0    0    0    0    0    0    1    4
    0    0    0    0    0    0  100    0    0 -100    0 -100    0    0
 -100  100]","[4192  520    0    0  492    0    1 1352    7  315 5323 1917    0  214
    0  217    0    0    0    0 5290    0    0 4645 6787  100  411    0
 3811 5147]"
10,1301129.35242,-26804.26854999992,"[ -21  100    0    0   52    0    0    2    0 -100    0  100   -1  100
    0   61   35    0    0    0  100    0    0 -100 -100    0  100    0
   45  -33]","[4292  425    0    0  492    0    1 1352    7  315 5323 1917    1  218
    0  217    0    0    0    0 5390    0    0 4545 6787    0  411    0
 3711 5247]"
11,1274325.08387,5906.688670000061,"[ -89  -74    0    0  100    0  100    0   91  -19 -100  -78    0   80
    0 -100   13    0    0    0   79    0    0 -100 -100    0  100    0
   -9    0]","[4271  525    0    0  544    0    1 1354    7  215 5323 2017    0  318
    0  278   35    0    0    0 5490    0    0 4445 6687    0  511    0
 3756 5214]"
12,1280231.77254,25799.996360000223,"[   0    0    0  100    0    0   60 -100  100    0  -42  100    0  100
    0  100  -48    0    0    0  100    0    0 -100    0    0    0    0
 -100 -100]","[4182  451    0    0  644    0  101 1354   98  196 5223 1939    0  398
    0  178   48    0    0    0 5569    0    0 4345 6587    0  611    0
 3747 5214]"
13,1306031.7689000003,327.3682500002906,"[ 100  100    0    0  100    0  -81  100  -90    0    0    0    0   26
    0    0    0    0    0    0    0    0    0 -100    0    0  100    0
  -84  -54]","[4182  451    0  100  644    0  161 1254  198  196 5181 2039    0  498
    0  278    0    0    0    0 5669    0    0 4245 6587    0  611    0
 3647 5114]"
14,1306359.1371500005,-990.1264100004919,"[ -55   -2  100  100  100    0    0    0    0    0  -28  100    0    0
   10    0    0    0    0    0  -53    0    0 -100  -85    0   -8    0
 -100   -5]","[4282  551    0  100  744    0   80 1354  108  196 5181 2039    0  524
    0  278    0    0    0    0 5669    0    0 4145 6587    0  711    0
 3563 5060]"
15,1305369.01074,-9917.377499999944,"[ 100    1  100    0  100    0  -30    0   27  100  -65 -100  100    0
  -10  -67    0    0    0    0  100    0    0 -100  -89    0  -64    0
 -100  -22]","[4227  549  100  200  844    0   80 1354  108  196 5153 2139    0  524
   10  278    0    0    0    0 5616    0    0 4045 6502    0  703    0
 3463 5055]"
16,1295451.63324,6514.267659999896,"[ -42 -100  -66 -100  100    0  -50  -37  100   19 -100   52   37  100
    0   16    0    0    0    0  100    0    0 -100 -100    0  -15    0
 -100   30]","[4327  550  200  200  944    0   50 1354  135  296 5088 2039  100  524
    0  211    0    0    0    0 5716    0    0 3945 6413    0  639    0
 3363 5033]"
17,1301965.9009,1036.0438100001775,"[ 100 -100    0  100  100    0    0  100  100    0    0 -100 -100   -2
   74   76    0    0    0    5 -100  100    0 -100 -100    0  100    0
  -38  -53]","[4285  450  134  100 1044    0    0 1317  235  315 4988 2091  137  624
    0  227    0    0    0    0 5816    0    0 3845 6313    0  624    0
 3263 5063]"
18,1303001.9447100002,7826.737299999921,"[ 100    2 -100  100  100    0    0  -17   44  -42  100 -100  -37    0
   -9    0    0    0    0   -5   -8 -100    0  -59  -30    0  100    0
  -77 -100]","[4385  350  134  200 1144    0    0 1417  335  315 4988 1991   37  622
   74  303    0    0    0    5 5716  100    0 3745 6213    0  724    0
 3225 5010]"
