,account_value,reward,actions,n_shares
0,1507433.8268500024,-21107.021849999903,"[   7  100   37  -14  100 -100  100   18  -82   18  100  -45   40  100
  100  -61   37   43 -100 -100  -30   -6 -100   -1  -90  100 -100   32
    7 -100]","[   0   30 1179   14  198 4056   12  715   82    0  827  863  378  736
  122  200 2535  703  224 4577  901 1232 1038    1 2323  203 2449  574
  235 1021]"
1,1486326.8050000025,-20257.250340000028,"[  -7    1   59  100   81   37 -100  100   58    8   57 -100  -85 -100
   51  -21  100  -60 -100  -17  100 -100  -66    0 -100  100 -100  -47
  100  100]","[   7  130 1216    0  298 3956  112  733    0   18  927  818  418  836
  222  139 2572  746  124 4477  871 1226  938    0 2233  303 2349  606
  242  921]"
2,1466069.5546600025,-17682.669659999898,"[  96 -100  100   75 -100 -100  -12 -100  100  -26  -18 -100   18  -90
  100   -5  100   53  -24  100   63  -25  100    0  100 -100   28  -89
   43   58]","[   0  131 1275  100  379 3993   12  833   58   26  984  718  333  736
  273  118 2672  686   24 4460  971 1126  872    0 2133  403 2249  559
  342 1021]"
3,1448386.8850000026,22234.256790000014,"[  67  -31   75 -100  -97  -39    0   14  -63    0 -100   77 -100  -86
 -100   72 -100  100    0  100   89  100 -100    0  -86   77  -98  100
 -100 -100]","[  96   31 1375  175  279 3893    0  733  158    0  966  618  351  646
  373  113 2772  739    0 4560 1034 1101  972    0 2233  303 2277  470
  385 1079]"
4,1470621.1417900026,-4237.150339999935,"[  10    0  -85  -75  100  -84  100 -100  100  100 -100 -100  -87  -90
 -100   41   11 -100   71  100  -81  -66  100    0  -46 -100  -36  -93
  -54  -12]","[ 163    0 1450   75  182 3854    0  747   95    0  866  695  251  560
  273  185 2672  839    0 4660 1123 1201  872    0 2147  380 2179  570
  285  979]"
5,1466383.9914500026,-9036.643729999894,"[-100   75 -100    0 -100  100 -100 -100  100   20  -22   35   33 -100
   -1  -47  -64   42    9 -100   13 -100  100    0   41   58 -100   77
   10  100]","[ 173    0 1365    0  282 3770  100  647  195  100  766  595  164  470
  173  226 2683  739   71 4760 1042 1135  972    0 2101  280 2143  477
  231  967]"
6,1457347.3477200028,-17707.29109000042,"[  81   51  -58    0  100 -100    0  -79  -68  -28  100 -100   -8    8
   93 -100  100  -43  100   71  -10 -100  -64    0  100  100 -100  100
   61 -100]","[  73   75 1265    0  182 3870    0  547  295  120  744  630  197  370
  172  179 2619  781   80 4660 1055 1035 1072    0 2142  338 2043  554
  241 1067]"
7,1439640.0566300023,-12449.454029999906,"[  23  100   84    0  100 -100    0   15  100   13  100   29   62   72
   18  -79   67  100  -87  -49  -99 -100   73    0  -91    7  100   66
  100  100]","[ 154  126 1207    0  282 3770    0  468  227   92  844  530  189  378
  265   79 2719  738  180 4731 1045  935 1008    0 2242  438 1943  654
  302  967]"
8,1427190.6026000024,11245.581530000083,"[ -25 -100   18    0 -100 -100  100   26  100  -37  -14  100  100  100
   10    0  -30  -99  -93   74 -100  -71  -60   88  -35   16  100  -13
  -81  100]","[ 177  226 1291    0  382 3670    0  483  327  105  944  559  251  450
  283    0 2786  838   93 4682  946  835 1081    0 2151  445 2043  720
  402 1067]"
9,1438436.1841300025,14631.750400000019,"[ -39 -100 -100   12   33 -100  100  100  100  -68 -100  100 -100 -100
   33  100   -9  -93    8   96   62  100   81  -33  -30   -9   21   54
  -95  100]","[ 152  126 1309    0  282 3570  100  509  427   68  930  659  351  550
  293    0 2756  739    0 4756  846  764 1021   88 2116  461 2143  707
  321 1167]"
10,1453067.9345300025,14560.017859999789,"[  70  -26 -100  -12 -100   68   42  -65   15  100  100  100  -65  -99
   -2  -15  100  100   -8  -11  100 -100  -59   73 -100  -87 -100  -58
  -76  100]","[ 113   26 1209   12  315 3470  200  609  527    0  830  759  251  450
  326  100 2747  646    8 4852  908  864 1102   55 2086  452 2164  761
  226 1267]"
11,1467627.9523900023,-25552.548399999738,"[  18  100 -100   43 -100  100  -60   88 -100 -100   43 -100   59  100
   -6  -47 -100   39    0   -6  -82 -100  -75  -64   70 -100 -100  -15
 -100  100]","[ 183    0 1109    0  215 3538  242  544  542  100  930  859  186  351
  324   85 2847  746    0 4841 1008  764 1043  128 1986  365 2064  703
  150 1367]"
12,1442075.4039900026,37085.42063999991,"[  81  100  -33  100   82 -100  -85  100  -55    0 -100 -100 -100   83
  100  -38  -85  -47    0  100 -100 -100 -100  -64  -30  100  100  100
  -50  100]","[ 201  100 1009   43  115 3638  182  632  442    0  973  759  245  451
  318   38 2747  785    0 4835  926  664  968   64 2056  265 1964  688
   50 1467]"
13,1479160.8246300025,-17122.239339999855,"[  16   69   17 -100  100   75   17 -100  100    0   50 -100  -50  100
   63    0 -100  100    0 -100  100 -100  100    0   16 -100 -100  -64
    0  -15]","[ 282  200  976  143  197 3538   97  732  387    0  873  659  145  534
  418    0 2662  738    0 4935  826  564  868    0 2026  365 2064  788
    0 1567]"
14,1462038.5852900026,26.435790000017732,"[ 100  100 -100  -43 -100  -26   44 -100   -4    0  100 -100   50  100
   88    0   11  100  100 -100 -100   43   -2    0  100  100  -82  100
    0  -30]","[ 298  269  993   43  297 3613  114  632  487    0  923  559   95  634
  481    0 2562  838    0 4835  926  464  968    0 2042  265 1964  724
    0 1552]"
15,1462065.0210800027,2055.371949999826,"[-100  100 -100    0 -100  100 -100   16   51   99   89 -100   10   74
  -91   16   60  100  -42 -100  100   90  100  100  100   57 -100   24
    0   61]","[ 398  369  893    0  197 3587  158  532  483    0 1023  459  145  734
  569    0 2573  938  100 4735  826  507  966    0 2142  365 1882  824
    0 1522]"
