,account_value,reward,actions,n_shares
0,1057894.2254,5747.875499999849,"[ 29  -9 -46 -90   0 -36  13   0 -52 -42  93 -18 -16  48 -20 -69 -91   6
 -13  25  66  -3  61  66   5  94 -59  68 -30 -40]","[ 386  723   46  331  999  945  647    0  735   78   46  505  197  441
 1116  545  759  996 2091  959  747   96 1621    0  781  895  790  896
 1190  801]"
1,1063642.1009,-9080.201410000212,"[ 44 -59   0  68 -10  71  70  11 -23 -22 -91  97  24 -99 -27  30  31  -5
 -79 -76  -1 -63  34 -48  19  -6  64   2  -1 -51]","[ 415  714    0  241  999  909  660    0  683   36  139  487  181  489
 1096  476  668 1002 2078  984  813   93 1682   66  786  989  731  964
 1160  761]"
2,1054561.8994899997,406.00542000029236,"[ 87  89  78  93 -98  53 -85  70  61 -14 -48  45 -67 -22   0  32 -64 -18
 -22  94  25 -30 -39 -18  11  70 -98 -75 -82 -18]","[ 459  655    0  309  989  980  730   11  660   14   48  584  205  390
 1069  506  699  997 1999  908  812   30 1716   18  805  983  795  966
 1159  710]"
3,1054967.90491,-4094.241459999932,"[ 56 -59 -30  49  57 -43  46  86  78   0  49  38 -57 -65  91 -53  13 -29
 -71 -86 -55  52  -3   0 -77  27   8 -65  58  90]","[ 546  744   78  402  891 1033  645   81  721    0    0  629  138  368
 1069  538  635  979 1977 1002  837    0 1677    0  816 1053  697  891
 1077  692]"
4,1050873.66345,12947.628249999834,"[-86  25  20   0  80  87  78  33  33   7 -34 -33 -66  54 -17  16 -16  84
  76  66 -24  46  53   0  29 -59  96  89   9 -71]","[ 602  685   48  451  948  990  691  167  799    0   49  667   81  303
 1160  485  648  950 1906  916  782   52 1674    0  739 1080  705  826
 1135  782]"
5,1063821.2917,171.02132000005804,"[ 38 -61  20 -26  95 -39  50  70  37  -7  96  23 -15 -40 -39  55  30  -7
 -55  47 -10  93  70   0  33  69  71 -10 -30  75]","[ 516  710   68  451 1028 1077  769  200  832    7   15  634   15  357
 1143  501  632 1034 1982  982  758   98 1727    0  768 1021  801  915
 1144  711]"
6,1063992.31302,212.34275999991223,"[ 29  64 -32  60  -3  23  46 -70 -28  82 -47 -88  49  89   7  60 -20 -93
  63  -8  47 -61  17  85  55 -64   1  76 -59  16]","[ 554  649   88  425 1123 1038  819  270  869    0  111  657    0  317
 1104  556  662 1027 1927 1029  748  191 1797    0  801 1090  872  905
 1114  786]"
7,1064204.65578,-5267.0390999997035,"[ 28  78 -54 -89   4  45  72 -93  81  -3  42  11 -39 -39  27  42  14 -96
 -11 -59 -68 -79  -4  91 -32  40 -51   4 -21 -44]","[ 583  713   56  485 1120 1061  865  200  841   82   64  569   49  406
 1111  616  642  934 1990 1021  795  130 1814   85  856 1026  873  981
 1055  802]"
8,1058937.6166800002,-4822.706480000168,"[-57  59   3  60 -79   4 -88   9 -36  39 -82 -32  61  86 -57  30 -40 -21
  37  73  77  86 -38  52  55 -33   1  49 -71 -55]","[ 611  791    2  396 1124 1106  937  107  922   79  106  580   10  367
 1138  658  656  838 1979  962  727   51 1810  176  824 1066  822  985
 1034  758]"
9,1054114.9102,5536.409130000044,"[-87   3  -5  70 -66  99 -25 -31  51 -25 -24 -53  32 -61 -48 -48  -8 -55
  -5  71 -97 -39  18 -58 -21  62 -97 -14  57  13]","[ 554  850    5  456 1045 1110  849  116  886  118   24  548   71  453
 1081  688  616  817 2016 1035  804  137 1772  228  879 1033  823 1034
  963  703]"
10,1059651.31933,4361.032910000067,"[-46 -19  88  27 -93  27 -97 -59  44  32   0 -31  20  88 -60  22  54  68
 -18   0  45 -65  87  44 -92 -25   4 -80  36  80]","[ 467  853    0  526  979 1209  824   85  937   93    0  495  103  392
 1033  640  608  762 2011 1106  707   98 1790  170  858 1095  726 1020
 1020  716]"
11,1064012.3522400002,-4089.343929999741,"[ 83  14  20 -46 -20  -8 -11 -26 -63  -9   0   0 -56 -31 -17  73  78  85
  98 -45 -47 -33  -7  -3  -4  33  70  -8  48 -73]","[ 421  834   88  553  886 1236  727   26  981  125    0  464  123  480
  973  662  662  830 1993 1106  752   33 1877  214  766 1070  730  940
 1056  796]"
12,1059923.0083100004,21863.887869999744,"[-83  17 -24 -23  17   6 -82   0  89   7   0  17  39 -94 -48  29  99 -14
 -97 -12  -3  41  11  42 -66  62  49  45 -53 -94]","[ 504  848  108  507  866 1228  716    0  918  116    0  464   67  449
  956  735  740  915 2091 1061  705    0 1870  211  762 1103  800  932
 1104  723]"
13,1081786.8961800002,5142.822839999804,"[-92  99  24  51   0 -39 -73  75  74  57   0 -78  45 -33 -29 -20 -25 -85
  75 -58  72  92 -87 -92  42  12  64 -35  63  85]","[ 421  865   84  484  883 1234  634    0 1007  123    0  481  106  355
  908  764  839  901 1994 1049  702   41 1881  253  696 1165  849  977
 1051  629]"
14,1086929.71902,-44.339020000072196,"[ 59 -70  -5  85 -50 -10 -45  95 -66 -45   0 -81  24   4  72  64  -7 -50
  85 -49  36  -2  65 -37 -21  16 -83   0  75 -15]","[ 329  964  108  535  883 1195  561   75 1081  180    0  403  151  322
  879  744  814  816 2069  991  774  133 1794  161  738 1177  913  942
 1114  714]"
15,1086885.38,621.1525200002361,"[ 48 -51 -90 -86 -21  99  60  -3 -93  89  73  84 -33 -57   3  79  15  30
  38 -79  60  20  13 -46  26  16 -57  88 -72  98]","[ 388  894  103  620  833 1185  516  170 1015  135    0  322  175  326
  951  808  807  766 2154  942  810  131 1859  124  717 1193  830  942
 1189  699]"
16,1087506.5325200001,-1052.7226999998093,"[-58 -63  52  18  19  39 -31 -97 -72   3 -73 -64 -78  16 -67  83  61  70
   4  93 -47 -18  19 -30 -76  18  11 -77  74 -75]","[ 436  843   13  534  812 1284  576  167  922  224   73  406  142  269
  954  887  822  796 2192  863  870  151 1872   78  743 1209  773 1030
 1117  797]"
17,1086453.8098200003,2560.556209999835,"[ -3 -97  42  63 -88  56   5 -70  96  -8   0 -46  64  23  33 -88  57  52
  76   4  16 -38 -83  93  48  58  -9  85  -1 -94]","[ 378  780   65  552  831 1323  545   70  850  227    0  342   64  285
  887  970  883  866 2196  956  823  133 1891   48  667 1227  784  953
 1191  722]"
18,1089014.3660300002,2167.1010600000154,"[ 49 -95 -97  47  37 -68 -83  20 -77  62   8 -21 -19 -39  34 -80   9 -80
 -42  -5  25 -81 -48  -1 -84 -33 -57  43  59   1]","[ 375  683  107  615  743 1379  550    0  946  219    0  296  128  308
  920  882  940  918 2272  960  839   95 1808  141  715 1285  775 1038
 1190  628]"
19,1091181.4670900002,936.4128300000448,"[ 48  41  33 -51 -19 -68  20 -16 -26   9  45 -10  98  88 -46  93  55 -69
 -25   3   6  65 -82 -72 -35  63 -19 -92 -29 -26]","[ 424  588   10  662  780 1311  467   20  869  281    8  275  109  269
  954  802  949  838 2230  955  864   14 1760  140  631 1252  718 1081
 1249  629]"
20,1092117.8799200002,-4949.772319999989,"[-71 -55   9 -67 -99  19 -45   1 -90 -15  56 -82  90   5  93 -53  -8  50
  51   4  87  97 -51 -68 -61  54 -50  -4  20  89]","[ 472  629   43  611  761 1243  487    4  843  290   53  265  207  357
  908  895 1004  769 2205  958  870   79 1678   68  596 1315  699  989
 1220  603]"
21,1087168.1076000002,387.7266399997752,"[ 23   7 -30  92  38  54  98  -5 -59 -80 -13 -87  51  49  83 -43  84 -31
 -18  33  19  32  32  56  47 -40  59 -47  24 -96]","[ 401  574   52  544  662 1262  442    5  753  275  109  183  297  362
 1001  842  996  819 2256  962  957  176 1627    0  535 1369  649  985
 1240  692]"
22,1087555.83424,5520.870260000229,"[-10  76  77  74 -98  97 -11  18 -44 -38 -36  71  27  68  35  99 -75  26
  59 -46 -57 -74  44  75  32  89 -82 -53  92 -51]","[ 424  581   22  636  700 1316  540    0  694  195   96   96  348  411
 1084  799 1080  788 2238  995  976  208 1659   56  582 1329  708  938
 1264  596]"
23,1093076.7045000002,5053.799030000111,"[ 96 -32 -73 -95  38  66  57 -18 -28  41  79 -21   2 -76  11 -70 -45  40
  19 -60  15  83 -95  54 -19  78 -27   2  76  18]","[ 414  657   99  710  602 1413  529   18  650  157   60  167  375  479
 1119  898 1005  814 2297  949  919  134 1703  131  614 1418  626  885
 1356  545]"
24,1098130.5035300003,4476.096849999856,"[ 59   8  65 -73  81 -61 -44   0  30   8  56 -84  87   5  56  47 -61 -75
 -34  10  13  59 -94  40  38 -24  30 -89   5  27]","[ 510  625   26  615  640 1479  586    0  622  198  139  146  377  403
 1130  828  960  854 2316  889  934  217 1608  185  595 1496  599  887
 1432  563]"
