,account_value,reward,actions,n_shares
0,997792.453700003,8182.492739999667,"[-41  67  -3 -83 -31  37 -11 -46 -30  37  55 -85  24 -40  10  82  55  40
 -71 -23  38  96 -38  -7   0  62 -59  83  18 -91]","[2324 1456  463  714 3363  143  363  580 1176    0  764  284  599  329
    0 1826 1362  126   71 1653 2679  168 1306  306  357  115  304  141
  227  117]"
1,1005974.9464400026,-4749.38573999994,"[-19 -15  95  82 -46 -35 -62 -13 -14  60  73   8 -48 -90  16 -11 -58  31
   0  79  10  64  30  86   0  19   2  24 -83   3]","[2283 1523  460  631 3332  180  352  534 1146   37  819  199  623  289
   10 1908 1417  166    0 1630 2717  264 1268  299  357  177  245  224
  245   26]"
2,1001225.5607000027,2097.642570000142,"[-16   0 -96  29   0 -52  41 -30 -37 -96 -87  22 -66  51 -26  44 -55 -47
   0  39 -56  53  -2  84 -95 -64   2  92 -19  28]","[2264 1508  555  713 3286  145  290  521 1132   97  892  207  575  199
   26 1897 1359  197    0 1709 2727  328 1298  385  357  196  247  248
  162   29]"
3,1003323.2032700029,-799.7485900002066,"[-26  84  33  34 -41 -18  91   6   0  44  59  10  20  11   0  72  18  -2
   0   0 -79  14 -78  49  85 -45  10  25  73  85]","[2248 1508  459  742 3286   93  331  491 1095    1  805  229  509  250
    0 1941 1304  150    0 1748 2671  381 1296  469  262  132  249  340
  143   57]"
4,1002523.4546800026,10913.50960999995,"[ 97 -20 -59 -89 -14  79 -98  -2 -74 -17  46 -11  98 -77   0  12  92  65
  12 -86  78  12  75  14 -74  80  -5 -48 -80 -27]","[2222 1592  492  776 3245   75  422  497 1095   45  864  239  529  261
    0 2013 1322  148    0 1748 2592  395 1218  518  347   87  259  365
  216  142]"
5,1013436.9642900026,3806.9521899998654,"[ 39  52  82 -67  95 -50 -58 -24  12 -28 -95 -28  62 -31   0  -9  27  16
  68  76 -45  46 -90 -13 -46  81 -87 -91 -86 -30]","[2319 1572  433  687 3231  154  324  495 1021   28  910  228  627  184
    0 2025 1414  213   12 1662 2670  407 1293  532  273  167  254  317
  136  115]"
6,1017243.9164800025,-47.773449999745935,"[-12 -57  31  15 -93 -48  42 -76 -48  61  34 -90  38   2   0   3 -95 -71
  38 -50  30 -66 -28  57 -49  69  97 -44  71  98]","[2358 1624  515  620 3326  104  266  471 1033    0  815  200  689  153
    0 2016 1441  229   80 1738 2625  453 1203  519  227  248  167  226
   50   85]"
7,1017196.1430300027,-3620.1131700001424,"[ 17 -93  34 -84 -11 -56 -58  63 -79 -31 -99  99  72 -90  68   8  87 -58
 -90  -3  31  22 -14  78 -39  -5  21  24  33  94]","[2346 1567  546  635 3233   56  308  395  985   61  849  110  727  155
    0 2019 1346  158  118 1688 2655  387 1175  576  178  317  264  182
  121  183]"
8,1013576.0298600026,-3615.826299999957,"[-24 -63 -62 -92 -21   0  15 -26 -51 -30 -31 -16   6  95 -58  50  78 -32
   0  45 -44  67 -83  33  28 -59  15  97 -75 -94]","[2363 1474  580  551 3222    0  250  458  906   30  750  209  799   65
   68 2027 1433  100   28 1685 2686  409 1161  654  139  312  285  206
  154  277]"
9,1009960.2035600026,4069.207720000064,"[ 65  37  83 -33 -82  36  -9  24 -28   0 -75 -45 -14 -97 -10  10 -17 -25
  91   6 -75 -40  95  76  37 -61  48 -78  10   9]","[2339 1411  518  459 3201    0  265  432  855    0  719  193  805  160
   10 2077 1511   68   28 1730 2642  476 1078  687  167  253  300  303
   79  183]"
10,1014029.4112800027,6200.525309999939,"[ 56 -93  24 -48 -73 -36 -33 -44  33   0  72 -62 -15  16  93 -52  85 -43
 -22 -22  60  88 -64  54  -3  16 -42 -79  79 -84]","[2404 1448  601  426 3119   36  256  456  827    0  644  148  791   63
    0 2087 1494   43  119 1736 2567  436 1173  763  204  192  348  225
   89  192]"
