,account_value,reward,actions,n_shares
0,1484033.8359600003,-20134.906669999706,"[ 100  100  100    0 -100    0 -100  -64    0 -100    0   -5 -100    0
    0  100  100    0    0    8 -100  100 -100  -56    0   -8    0 -100
  -82  100]","[5637    0 1478 1754 1466  206  228  654    0  936 8328 2945 1387    0
    0    0    0    0  553  255 5579  714 1407  495 5229  384    0  140
 2155 1460]"
1,1463898.9292900006,-5247.370469999965,"[ 100  -70  100 -100 -100  -39 -100   -7    0 -100  100  -58 -100   55
    0  100  100    0  -42  -30  -81  100  -53  100  -56   78    0  -40
 -100  100]","[5737  100 1578 1754 1366  206  128  590    0  836 8328 2940 1287    0
    0  100  100    0  553  263 5479  814 1307  439 5229  376    0   40
 2073 1560]"
2,1458651.5588200006,-14500.983070000075,"[   0    0    0    0    0    0  -28    0    0 -100    0   -2 -100    0
   64    1  100    0  100  -54 -100  100 -100  -30  100   -8    0    0
  -83  -52]","[5837   30 1678 1654 1266  167   28  583    0  736 8428 2882 1187   55
    0  200  200    0  511  233 5398  914 1254  539 5173  454    0    0
 1973 1660]"
3,1444150.5757500005,8904.989909999771,"[ 100  -30  100  -11    0 -100    0  -48    0 -100  -83  -38 -100   50
   -7  100   77   30   72 -100 -100  100 -100   62   82    0    0    0
  -73  100]","[5837   30 1678 1654 1266  167    0  583    0  636 8428 2880 1087   55
   64  201  300    0  611  179 5298 1014 1154  509 5273  446    0    0
 1890 1608]"
4,1453055.5656600003,-25836.13057999988,"[   1  100    0 -100  -76  -67    0    0    0 -100   98  -64 -100  100
  -57  100  100  -30  100    0 -100  100 -100  100    0    0    0    0
  -84    0]","[5937    0 1778 1643 1266   67    0  535    0  536 8345 2842  987  105
   57  301  377   30  683   79 5198 1114 1054  571 5355  446    0    0
 1817 1708]"
5,1427219.4350800004,8270.63737000036,"[   0    0    0  -57 -100    0    0  -39    0 -100    0  -35 -100    0
    0    0    0    0  100  -79 -100  100 -100   95  100    0    0    0
  -49  100]","[5938  100 1778 1543 1190    0    0  535    0  436 8443 2778  887  205
    0  401  477    0  783   79 5098 1214  954  671 5355  446    0    0
 1733 1708]"
6,1435490.0724500008,-774.2929700003006,"[   0    0    0    0 -100    0    0    0    0 -100    0    0  -70    0
    0    0    0    0   61    0 -100    6  -29    0   -3  100    0    0
 -100  100]","[5938  100 1778 1486 1090    0    0  496    0  336 8443 2743  787  205
    0  401  477    0  883    0 4998 1314  854  766 5455  446    0    0
 1684 1808]"
7,1434715.7794800005,-36717.88890999975,"[ -27  -38    0 -100 -100    0    1 -100    0 -100    0    0   -2    0
    0    0    0    0   77    0 -100  100    0    0  100    0    0    0
  -48  100]","[5938  100 1778 1486  990    0    0  496    0  236 8443 2743  717  205
    0  401  477    0  944    0 4898 1320  825  766 5452  546    0    0
 1584 1908]"
8,1397997.8905700007,28972.315409999574,"[   0    0    0 -100 -100    0   -1    0    0 -100    0   -1    0    0
    2    0   53    0  100    0 -100  100    0    0  100  -23    0    0
 -100    0]","[5911   62 1778 1386  890    0    1  396    0  136 8443 2743  715  205
    0  401  477    0 1021    0 4798 1420  825  766 5552  546    0    0
 1536 2008]"
9,1426970.2059800003,-18939.3268799996,"[   0    0    0  -73 -100    0    0 -100    0  -36    0    0 -100    0
   -2    1  100  100  100    0 -100  100    0    9    0    0    0    0
  -86  -69]","[5911   62 1778 1286  790    0    0  396    0   36 8443 2742  715  205
    2  401  530    0 1121    0 4698 1520  825  766 5652  523    0    0
 1436 2008]"
10,1408030.8791000007,-15015.18590000039,"[   0  -62    0 -100 -100    0    0    0    0    0    0    0   -5 -100
    0    0   58 -100  100    0 -100    0  -38  100    0  100    0    0
 -100    0]","[5911   62 1778 1213  690    0    0  296    0    0 8443 2742  615  205
    0  402  630  100 1221    0 4598 1620  825  775 5652  523    0    0
 1350 1939]"
11,1393015.6932000003,38246.78151999996,"[   0    0    0 -100 -100    0    0  -46    0    0    0    0  -77  -22
    0    0    0    0    0    0 -100    3    0    0   65    0    0    0
    0  100]","[5911    0 1778 1113  590    0    0  296    0    0 8443 2742  610  105
    0  402  688    0 1321    0 4498 1620  787  875 5652  623    0    0
 1250 1939]"
