,account_value,reward,actions,n_shares
0,1151529.6516442006,10617.886785179144,"[ -58   99    1    0    0    0    0    1    0  -20    0    0    0    0
    0  100    0  100  -30  100 -100    0    0    0    0    0  -70    0
  100  -11]","[ 117    0    0    0  200    0    0    0    0   20  162    0    0    0
    0  699    0    0 1025  501 1096    0    0    0    0    0  358    0
    0 6972]"
1,1162147.5384293797,-231.83110216911882,"[ -59  -41    0    0 -100  100    0   -1   75    0    0    0    0    0
    0 -100    0    0  100   -2  100    0    2    0    0    0  -36    0
  100  -18]","[  59   99    1    0  200    0    0    1    0    0  162    0    0    0
    0  799    0  100  995  601  996    0    0    0    0    0  288    0
  100 6961]"
2,1161915.7073272106,-3416.2007714633364,"[  0 -58  -1   0 -18  -3   0   0   0   0   0   0   0   0   0   0   0 -17
   0   0  -3   0  15   0   0   0  52   0   0 -60]","[   0   58    1    0  100  100    0    0   75    0  162    0    0    0
    0  699    0  100 1095  599 1096    0    2    0    0    0  252    0
  200 6943]"
3,1158499.5065557472,-91.07298723608255,"[   0    0    0   60   95  -19  100    0  -49    0    0    0    0    1
    0  -29    0  -83    0  100 -100    0  100    0    0    0    0    0
  100    0]","[   0    0    0    0   82   97    0    0   75    0  162    0    0    0
    0  699    0   83 1095  599 1093    0   17    0    0    0  304    0
  200 6883]"
4,1158408.4335685112,11490.474739402765,"[   0    0    0  -60   64  100    1    0  -26    0  -74    0    0   -1
    0   79    0    8  -23  100 -100    0  100    0    0   54    0    0
    0  -63]","[   0    0    0   60  177   78  100    0   26    0  162    0    0    1
    0  670    0    0 1095  699  993    0  117    0    0    0  304    0
  300 6883]"
5,1169898.908307914,-2870.1029513550457,"[  95    1   17    0 -100   65   56    0    6    0  -88    0    0  100
    0  100    0   -8  100   27 -100   98   16    0    0  -54  -35    0
   26  -28]","[   0    0    0    0  241  178  101    0    0    0   88    0    0    0
    0  749    0    8 1072  799  893    0  217    0    0   54  304    0
  300 6820]"
6,1167028.8053565589,5879.656805248233,"[ -36    0    0    0    0    0    7    1   -6    0  100    0    0  -36
    0  100    0    0    0  100 -100  100    1  100    0    0  -55    0
  100 -100]","[  95    1   17    0  141  243  157    0    6    0    0    0    0  100
    0  849    0    0 1172  826  793   98  233    0    0    0  269    0
  326 6792]"
7,1172908.462161807,178.3482759706676,"[ -59    0    0    0  -69  -43    0   -1    0    0   87    0    0  -64
    0 -100    0    0    0 -100 -100    0  100   93    0    0  100    0
    1    0]","[  59    1   17    0  141  243  164    1    0    0  100    0    0   64
    0  949    0    0 1172  926  693  198  234  100    0    0  214    0
  426 6692]"
8,1173086.8104377778,-7515.706534286495,"[   0   -1    0    0  -25    0    0    0    0    0    0    0    0    0
    0  -48    0    0   -6   56 -100  -24  100 -100    0    0  100    0
    2    0]","[   0    1   17    0   72  200  164    0    0    0  187    0    0    0
    0  849    0    0 1172  826  593  198  334  193    0    0  314    0
  427 6692]"
9,1165571.1039034913,-1857.9666635971516,"[   0    0    0    0  -18  100  -52    0    0    0    0    0    0    0
    0    1    0   49  100    0 -100   -2  100  -50    0    0    0    0
  100    1]","[   0    0   17    0   47  200  164    0    0    0  187    0    0    0
    0  801    0    0 1166  882  493  174  434   93    0    0  414    0
  429 6692]"
10,1163713.1372398941,1397.3975337829906,"[  21   35   17    0  -26  100   41    0    5    0 -100    4   17    0
    0 -100    0   61  -90  -58 -100   46  100  -43    0    0 -100    0
  100  -23]","[   0    0   17    0   29  300  112    0    0    0  187    0    0    0
    0  802    0   49 1266  882  393  172  534   43    0    0  414    0
  529 6693]"
11,1165110.5347736771,4737.184622100787,"[  43  100   73   74  100 -100   -3    0   -5    0  -15   -4  -17    0
    7  100    0  100   63  -71 -100   31   79    0    0    0   18    0
  100   -7]","[  21   35   34    0    3  400  153    0    5    0   87    4   17    0
    0  702    0  110 1176  824  293  218  634    0    0    0  314    0
  629 6670]"
12,1169847.719395778,-9302.719933586195,"[ -64  100    2    0  -79    0  -15    0    0    0  -72  100    0   74
   -7  -15    0  100  -20  100 -100  -81    0    0    9    0    0    0
   84 -100]","[  64  135  107   74  103  300  150    0    0    0   72    0    0    0
    7  802    0  210 1239  753  193  249  713    0    0    0  332    0
  729 6663]"
13,1160544.9994621917,-12721.010225402657,"[   0   -4  100    0    0  100    0  100    0    0    0 -100    0  -21
    0  -18    0  -91  100  -23  -93    0  100   95   -8    0   60    0
    8  -18]","[   0  235  109   74   24  300  135    0    0    0    0  100    0   74
    0  787    0  310 1219  853   93  168  713    0    9    0  332    0
  813 6563]"
