,account_value,reward,actions,n_shares
0,1141619.0636967574,13485.10324501805,"[-74  97   0 -77 -99   0   0 -38  98 -88  79 -31  33   0   0 -36 -20 -17
  86   0 -87 -20  64 -94  83  79  -1   0  86 -77]","[ 84 479 671 111 211 303   3 115 177 678   0 321   0 249   0 171 256  84
   0 171 434 138  14 378 208   0   1   0  91  77]"
1,1155104.1669417755,1745.1305702247191,"[  0  91   0 -31  77  97  -3 -39  57  -9   0   0   0 -92   0   0  -7 -67
 -76  50 -93   0  57  -9  58 -79   0   0 -57   0]","[ 10 576 671  34 112 303   3  77 275 590  79 290  33 249   0 135 236  67
  86 171 347 118  78 284 291  79   0   0 177   0]"
2,1156849.2975120002,8959.975877891527,"[-10 -98   1  30 -37 -12   0  43  66 -58 -79  76 -33  41  79 -64 -30   0
 -10 -32  46 -83 -85  72   8   0   8   0  65   0]","[ 10 667 671   3 189 400   0  38 332 581  79 290  33 157   0 135 229   0
  10 221 254 118 135 275 349   0   0   0 120   0]"
3,1165809.2733898917,2867.1484023057856,"[  0   0  56  -3 -50  79   0 -81 -80 -67   0 -52   0   0   0  -8   0   0
   0 -72 -94   0   0   0  59  75  74  53  73  30]","[  0 569 672  33 152 388   0  81 398 523   0 366   0 198  79  71 199   0
   0 189 300  35  50 347 357   0   8   0 185   0]"
4,1168676.4217921975,20004.858485199045,"[  0   0 -38 -30 -14   0   0   0 -33 -19   0   0   0 -52 -31  38   0  99
  93 -67  85 -35   0 -65 -26 -19   0 -33   2  -3]","[  0 569 728  30 102 467   0   0 318 456   0 314   0 198  79  63 199   0
   0 117 206  35  50 347 416  75  82  53 258  30]"
5,1188681.2802773966,226.94645725633018,"[  0 -61  -8   0   9   0   0   0   0 -83   0  95   0   0   0   0   1   0
   0   0   0   0 -18   0   0 -46   0   0 -32  94]","[  0 569 690   0  88 467   0   0 285 437   0 314   0 146  48 101 199  99
  93  50 291   0  50 282 390  56  82  20 260  27]"
6,1188908.2267346529,-12119.254445785657,"[  0   0  89   0   0   0   0   0   0  91   0 -26   0  51   0   0   1  89
 -11  -1 -98   0  83 -65   0 -10   0   0 -20   0]","[  0 508 682   0  97 467   0   0 285 354   0 409   0 146  48 101 200  99
  93  50 291   0  32 282 390  10  82  20 228 121]"
7,1176788.9722888672,-8488.737241409253,"[  0  43  21   0  84 -53   0   0 -86  -7   0 -24   0  94   5   9 -67 -95
  19 -49 -42  62 -21  47 -96   0  75 -20 -13  85]","[  0 508 771   0  97 467   0   0 285 445   0 383   0 197  48 101 201 188
  82  49 193   0 115 217 390   0  82  20 208 121]"
8,1168300.235047458,1412.9293921813369,"[ 58 -89  79  83 -29 -22   0   0 -27 -61  94 -19  91   0 -32  98 -26 -88
  37   0   0 -47 -63 -93 -54  57  -3   0  92   0]","[  0 551 792   0 181 414   0   0 199 438   0 359   0 291  53 110 134  93
 101   0 151  62  94 264 294   0 157   0 195 206]"
9,1169713.1644396393,5883.493777568918,"[ 28  46  59 -32 -11 -79  18   0  14  22 -94 -80 -70 -45 -21  58 -99  15
   6  17   8 -15  86 -21  82  40  32   0  -6 -15]","[ 58 462 871  83 152 392   0   0 172 377  94 340  91 291  21 208 108   5
 138   0 151  15  31 171 240  57 154   0 287 206]"
10,1175596.6582172082,-17782.560234111734,"[ 70   0 -62 -25 -84   0   0   0   0  92  83   0 -21   0   0   0  -9  94
   0   0  -1   1 -59   0   0   0 -25   0 -32 -55]","[ 86 508 930  51 141 313  18   0 186 399   0 260  21 246   0 266   9  20
 144  17 159   0 117 150 322  97 186   0 281 191]"
11,1157814.0979830965,4231.80014080042,"[-21  43 -50  59 -24 -10 -18  78  26 -25 -69 -93  92 -17   0 -48   0 -42
  39  71 -18  -1 -12  -5  19  75  -3  97  98  61]","[156 508 868  26  57 313  18   0 186 491  83 260   0 246   0 266   0 114
 144  17 158   1  58 150 322  97 161   0 249 136]"
12,1162045.898123897,19954.4917459602,"[-84 -85  86  60 -33 -97   0  67  79 -93 -14  50 -84  23  49   6   0 -53
  72 -21  33   0  41  29 -51  56  21  32  99  33]","[135 551 818  85  33 303   0  78 212 466  14 167  92 229   0 218   0  72
 183  88 140   0  46 145 341 172 158  97 347 197]"
13,1182000.389869857,-1518.6198398589622,"[-51  88   0  -4   0  65   0  -6 -45 -88  95  50   0 -89  70 -22   0  58
  -2 -66 -89   0  72   0 -38  25 -58  -2 -42   0]","[ 51 466 904 145   0 206   0 145 291 373   0 217   8 252  49 224   0  19
 255  67 173   0  87 174 290 228 179 129 446 230]"
14,1180481.7700299982,4393.728906505508,"[  0 -78 -73 -62   3  37   0  11 -30  54  71 -36  -8 -94 -27  31   0 -56
 -87  13 -22  26  11 -15 -40  84  61 -89  45 -65]","[  0 554 904 141   0 271   0 139 246 285  95 267   8 163 119 202   0  77
 253   1  84   0 159 174 252 253 121 127 404 230]"
