,account_value,reward,actions,n_shares
0,929781.1601731341,595.8957587574841,"[-89  82 -61  26 -44   0  36  49 -37   5 -17 -92 -25  22  84 -40   0 -26
  84 -21 -25  64  15  47 -39 -77 -21 -20 -78 -61]","[338 837  67 102 443   0 276 104 141  43  17 293 130 136 119 409   0 223
   0 260  26 577 816 319 357 266  21 299  99 113]"
1,930377.0559318915,-10144.143490455579,"[-59   0   0  88 -19   0  -7   0 -60 -48   0  87  77  84 -13 -50   0 -50
  92 -35  87  20 -95  99   0 -53   0  70 -21  54]","[249 919   6 128 399   0 312 153 104  48   0 201 105 158 203 369   0 197
  84 239   1 641 831 366 318 189   0 279  21  52]"
2,920232.912441436,-19437.884412944783,"[-10  -3   2   0 -61   0  98  62  65   0   0   6 -98 -88   0 -93  94  98
   0 -65  -1   0 -90   0 -41  62   0 -19   0 -13]","[190 919   6 216 380   0 305 153  44   0   0 288 182 242 190 319   0 147
 176 204  88 661 736 465 318 136   0 349   0 106]"
3,900795.0280284912,-630.9766873569461,"[ 29 -46  92   7  13  47  58  55 -91  29  42 -75  27 -42  55 -55  91 -45
 -61 -11 -71  47  33 -37 -95  -4   0 -36  45  81]","[180 916   8 216 319   0 403 215 109   0   0 294  84 154 190 226  94 245
 176 139  87 661 646 465 277 198   0 330   0  93]"
4,900164.0513411342,9755.095467006788,"[ 46  92  63 -27 -13 -36  81  -8  41  65 -42 -67 -30 -80 -88 -40 -12  38
  96  -5  72 -40  68 -65 -70  76   0  64  32  72]","[209 870 100 223 332  47 461 270  18  29  42 219 111 112 245 171 185 200
 115 128  16 708 679 428 182 194   0 294  45 174]"
5,909919.146808141,-244.85513073543552,"[-28  49  17  42  68  97  65  45 -59  79   6 -35 -81 -27 -15  85 -84 -99
 -63  36  50  84  13   9 -51 -32   0 -78 -54  -1]","[255 962 163 196 319  11 542 262  59  94   0 152  81  32 157 131 173 238
 211 123  88 668 747 363 112 270   0 358  77 246]"
6,909674.2916774056,21436.460350209265,"[-79  88  92 -60 -17 -84 -30 -90   0  82  23  -1  87  -5  76 -98  60 -69
  47 -31  88   0  59  -6 -47  45   0   0   6  75]","[ 227 1011  180  238  387  108  607  307    0  173    6  117    0    5
  142  216   89  139  148  159  138  752  760  372   61  238    0  280
   23  245]"
7,931110.7520276149,-12283.217981466325,"[  0 -86  95 -75  86 -24   0 -69   0  83   0   0   0   0 -93   0 -55  -6
 -38   0  19   0  78 -63   0   0  78 -32   0 -45]","[ 148 1099  272  178  370   24  577  217    0  255   29  116   87    0
  218  118  149   70  195  128  226  752  819  366   14  283    0  280
   29  320]"
8,918827.5340461485,19934.419009954436,"[-45 -93   0 -51   0   0   0 -53   0 -95 -22  82  -1   0  67  70 -42   0
   0  92  97 -22   1   0   0  54 -46   0  79 -27]","[ 148 1013  367  103  456    0  577  148    0  338   29  116   87    0
  125  118   94   64  157  128  245  752  897  303   14  283   78  248
   29  275]"
9,938761.953056103,9288.969756954233,"[  0 -84 -43   0 -33   0   0   1  84 -37  59  73 -75   0 -94 -48  81   0
  69   3 -47  69 -20   0  -6 -30   0  88  62 -23]","[103 920 367  52 456   0 577  95   0 243   7 198  86   0 192 188  52  64
 157 220 342 730 898 303  14 337  32 248 108 248]"
10,948050.9228130572,-4993.403282463085,"[ 87   0 -55   0   0   0 -48 -23 -84   0  78   0   0   0 -62 -11   1   0
  31 -21   0   0   0  93  -8  88 -32 -21 -43 -18]","[103 836 324  52 423   0 577  96  84 206  66 271  11   0  98 140 133  64
 226 223 295 799 878 303   8 307  32 336 170 225]"
11,943057.5195305941,-3773.6170299168443,"[-58  83 -84  38 -86  84 -10 -73  66  55  69  -9  31  60  50 -65 -67 -64
  55  37 -85  24  98  23   8 -67   0 -97 -84 -89]","[190 836 269  52 423   0 529  73   0 206 144 271  11   0  36 129 134  64
 257 202 295 799 878 396   0 395   0 315 127 207]"
12,939283.9025006773,22199.814495203085,"[ 81   0 -81   0 -52  81   0  72 -41   0  60   0   0   0  80 -64   0   0
   0 -46 -67  53 -84 -11   0 -49   0   0  15  97]","[132 919 185  90 337  84 519   0  66 261 213 262  42  60  86  64  67   0
 312 239 210 823 976 419   8 328   0 218  43 118]"
13,961483.7169958804,15294.493324359879,"[  0 -99  10 -31 -32  62 -54 -69 -25 -21 -87  97  86  -8  57   0  83   0
 -79 -35  64   0  86 -62   0 -90  36  55   1 -44]","[213 919 104  90 285 165 519  72  25 261 273 262  42  60 166   0  67   0
 312 193 143 876 892 408   8 279   0 218  58 215]"
14,976778.2103202402,11440.0920896912,"[-68 -66 -69  42 -20 -89 -91  -3  51 -20 -36 -76  56  13  92   0 -85  57
  60 -54 -92 -80  81  50  21  87 -36  -4  10  42]","[213 820 114  59 253 227 465   3   0 240 186 359 128  52 223   0 150   0
 233 158 207 876 978 346   8 189  36 273  59 171]"
15,988218.3024099314,1415.6091660689563,"[ 96   0   0   0  87 -54   0   0  86 -97  85   0   0  90 -67  99  92   0
   0 -55   0  85   8   0  70 -76   0   0 -35  91]","[ 145  754   45  101  233  138  374    0   51  220  150  283  184   65
  315    0   65   57  293  104  115  796 1059  396   29  276    0  269
   69  213]"
16,989633.9115760004,1208.3662223874126,"[ 41  54  87 -46  27 -37 -54  98  45  30 -77 -40 -24 -89 -66  58  55 -57
 -73  71  61 -69  38 -12 -79 -35  14 -66 -29 -48]","[ 241  754   45  101  320   84  374    0  137  123  235  283  184  155
  248   99  157   57  293   49  115  881 1067  396   99  200    0  269
   34  304]"
