,account_value,reward,actions,n_shares
0,1158304.3907711909,8267.505835914752,"[-48  -3   0 -50   0  90   0   0   0   0   0   0   0  -7  91  97  32   0
   0   0  81 -51   0 -79  -2 -89   0 -99   0 -26]","[147 271 224 180 434   0 139 288   0   0 263 203 671 341  65 770   0  28
  81 209  21  82 347 171 253 264 291 174  73 322]"
1,1166571.8966071056,-10839.227906122105,"[-82  36  63  26 -53 -73 -92 -36   0   3  71  69 -97  91 -83 -48  11 -28
  62 -49  24  27  61  61 -20 -11 -67 -42 -73   6]","[ 99 268 224 130 434  90 139 288   0   0 263 203 671 334 156 867  32  28
  81 209 102  31 347  92 251 175 291  75  73 296]"
2,1155732.6687009835,-7001.868825103855,"[ 77  95  88  47  97 -17  92  55   0  -3  66 -54 -61  36  14   3  10   0
  15 -87 -86  84  52 -24 -38 -84   0 -33  16  80]","[ 17 304 287 156 381  17  47 252   0   3 334 272 574 425  73 819  43   0
 143 160 126  58 408 153 231 164 224  33   0 302]"
3,1148730.7998758797,1538.6745805549435,"[ 92  42 -13 -96 -19  94  17  86   3   0  19 -55  59 -51 -50  37 -53   2
 -62   9 -22 -72 -87  39 -94 -66 -27   0 -16 -41]","[ 94 399 375 203 478   0 139 307   0   0 400 218 513 461  87 822  53   0
 158  73  40 142 460 129 193  80 224   0  16 382]"
4,1150269.4744564346,-2560.4566047210246,"[ 10  92 -10 -78 -99  10 -24 -54  58   0 -45  99 -61  69 -37 -64  70  64
  76 -35 -18 -20 -53 -41  54 -14  37   0  28 -10]","[186 441 362 107 459  94 156 393   3   0 419 163 572 410  37 859   0   2
  96  82  18  70 373 168  99  14 197   0   0 341]"
5,1147709.0178517136,8468.879564851755,"[  0   0 -32  83 -65   0 -45  82  75  68   0  -8   7 -74   0  65 -21  -1
   0  -9  66  80  79  -8 -38  78 -11   0 -25   3]","[196 533 352  29 360 104 132 339  61   0 374 262 511 479   0 795  70  66
 172  47   0  50 320 127 153   0 234   0  28 331]"
6,1156177.8974165653,270.43131496431306,"[  0  76   0  96   0 -56 -32  72  -5  83 -89  92 -57  81   0 -10   0  61
 -68  67   0 -70   3 -81 -54   0  14   0  -3 -92]","[196 533 320 112 295 104  87 421 136  68 374 254 518 405   0 860  49  65
 172  38  66 130 399 119 115  78 223   0   3 334]"
7,1156448.3287315296,-6038.4486716308165,"[ 94   0 -40   0 -40 -11  94 -62  33 -48 -67  95   0 -43   0 -99   0   0
  -9 -26   0   0 -84  89   0 -73   0   0   2   0]","[196 609 320 208 295  48  55 493 131 151 285 346 461 486   0 850  49 126
 104 105  66  60 402  38  61  78 237   0   0 242]"
8,1150409.8800598988,-13657.560178020503,"[  0   0 -36  -5  -1   0  65 -10  95   0   0 -65 -32   0   0   0 -49  88
 -67   0 -54 -36   0 -25  89  -5   0   0  -2   2]","[290 609 280 208 255  37 149 431 164 103 218 441 461 443   0 751  49 126
  95  79  66  60 318 127  61   5 237   0   2 242]"
9,1136752.3198818783,-21637.605435754638,"[-25 -41  84 -55  46  19 -93 -53 -80 -96  17  -2 -28  79   0 -49   0 -35
 -16  -4  29  90  93  14  38   0 -53  65  33 -72]","[290 609 244 203 254  37 214 421 259 103 218 376 429 443   0 751   0 214
  28  79  12  24 318 102 150   0 237   0   0 244]"
10,1115114.7144461237,-13696.99017791776,"[-93  68 -95 -59  43  90  30  83  89  62  45 -96 -56 -94   8   7  76 -80
  67 -75 -41  19  94  94 -82   0  84 -61  68  61]","[265 568 328 148 300  56 121 368 179   7 235 374 401 522   0 702   0 179
  12  75  41 114 411 116 188   0 184  65  33 172]"
11,1101417.724268206,-11459.655376785202,"[ 94 -15 -27   0   0  73   0  95 -13   0  68 -38 -38 -80  96 -87  77   0
  58   1   0 -33 -93 -73 -20   0  42  -4  82 -84]","[172 636 233  89 343 146 151 451 268  69 280 278 345 428   8 709  76  99
  79   0   0 133 505 210 106   0 268   4 101 233]"
12,1089958.0688914207,-15879.07900566468,"[-61  92 -95 -10  -7 -35  57 -10  31  79  50  -6 -66  36 -36   8  57 -31
   0  94   0 -28  12 -15  12  71 -97  67  25   2]","[266 621 206  89 343 219 151 546 255  69 348 240 307 348 104 622 153  99
 137   1   0 100 412 137  86   0 310   0 183 149]"
13,1074078.989885756,2351.910357665969,"[-38   0   0  98   0   0   1   0   0   0   0   0   0   0 -49   0 -58 -68
   0  95   0 -72 -40   1   0   0  16  97   0 -39]","[205 713 111  79 336 184 208 536 286 148 398 234 241 384  68 630 210  68
 137  95   0  72 424 122  98  71 213  67 208 151]"
14,1076430.900243422,-911.2587166768499,"[-58   0 -60   0  94   0 -60   2  -4   0  -1  84   0 -16 -19 -14 -27   0
 -19   0   0   0   1  91 -10 -71  23 -76   0   0]","[167 713 111 177 336 184 209 536 286 148 398 234 241 384  19 630 152   0
 137 190   0   0 384 123  98  71 229 164 208 112]"
15,1075519.6415267452,-7748.062954074703,"[ 24 -23  37  34  63 -47 -30  10 -47 -34  53 -19 -33 -69   0 -99  49   0
 -55 -54   0   0 -70 -68  10   0  10   0  83 -82]","[109 713  51 177 430 184 149 538 282 148 397 318 241 368   0 616 125   0
 118 190   0   0 385 214  88   0 252  88 208 112]"
16,1067771.5785726705,-4768.150741066085,"[ 64 -61 -75 -21   1   0 -53  -4  21  23 -85  81  94  81   0  68 -92   0
  75  39  50   0 -48 -41  23  26  12 -87  64  50]","[133 690  88 211 493 137 119 548 235 114 450 299 208 299   0 517 174   0
  63 136   0   0 315 146  98   0 262  88 291  30]"
17,1063003.4278316044,16664.513026260538,"[ 48 -50  16  25 -74 -77  32  95  64 -12 -79 -36  16  16   0 -45 -41  43
 -63 -66  35  80  78 -73 -15 -26 -44  27 -98  55]","[197 629  13 190 494 137  66 544 256 137 365 380 302 380   0 585  82   0
 138 175  50   0 267 105 121  26 274   1 355  80]"
18,1079667.940857865,13695.394522510469,"[ 40  68  83 -77  73 -12  77  86 -19 -49 -87  -1  60  -5  84 -31  72   3
 -75 -87 -58  11  10 -28  29  21  22 -25  29  42]","[245 579  29 215 420  60  98 639 320 125 286 344 318 396   0 540  41  43
  75 109  85  80 345  32 106   0 230  28 257 135]"
19,1093363.3353803754,10583.815814708592,"[ 91  -8 -77  15   2  63  14  79 -51 -44 -38  -2  91 -77 -84 -48  45  27
  11  57  -7 -46  80  -4  39  79 -61  -3 -26  44]","[285 647 112 138 493  48 175 725 301  76 199 343 378 391  84 509 113  46
   0  22  27  91 355   4 135  21 252   3 286 177]"
