,account_value,reward,actions,n_shares
0,1907947.201157715,17942.98549473565,"[ -59    0 -100   80    0    0    0    2    0    0 -100   -1    0  -47
  100    0 -100    0    0  100    0  100    0    0 -100  100  100    0
  100  100]","[ 229    0  303  409  193    0    0    0    0    0  502    1    0   47
    0    0  545    0    0    0    0    0    0   99  100  123 1361 1035
  908 1817]"
1,1925890.1866524506,-27034.375398517586,"[   0    0 -100  -15    0    0    0    1    0    0    0    0    0   31
    1    0 -100  100    0  100    0    0  100    0    0  100  -72  -72
    0  100]","[ 170    0  203  489  193    0    0    2    0    0  402    0    0    0
  100    0  445    0    0  100    0  100    0   99    0  223 1461 1035
 1008 1917]"
2,1898855.811253933,30225.445032577496,"[-100    0 -100   -3    0    0    0    0    0    0  -92    0    0   90
    0    0    0    0    0    0    0    0  100    0  100  100  100 -100
 -100 -100]","[ 170    0  103  474  193    0    0    3    0    0  402    0    0   31
  101    0  345  100    0  200    0  100  100   99    0  323 1389  963
 1008 2017]"
3,1929081.2562865105,10346.43145934306,"[ -70    0   -3    0  -32    0    0   -3    0    0    0    0    0 -100
 -100    0  -73   57    0  -63    0    1    0    0  100  100  -47  100
    1 -100]","[  70    0    3  471  193    0    0    3    0    0  310    0    0  121
  101    0  345  100    0  200    0  100  200   99  100  423 1489  863
  908 1917]"
4,1939427.6877458536,27360.071827430744,"[   0    0   28  -39  100    0    0    0    0  100    0  100    0  -21
   -1    0    0  100  100  -24  100  100  -63  -99 -100  -18 -100  -91
    1    0]","[   0    0    0  471  161    0    0    0    0    0  310    0    0   21
    1    0  272  157    0  137    0  101  200   99  200  523 1442  963
  909 1817]"
5,1966787.7595732843,-35127.29042534251,"[   0    0  -28 -100    0    0    0    1    0    0    0    0    0    0
    0    0  -10  100  100    0    0  -19  -34   63  100  100 -100  -51
  100    0]","[   0    0   28  432  261    0    0    0    0  100  310  100    0    0
    0    0  272  257  100  113  100  201  137    0  100  505 1342  872
  910 1817]"
6,1931660.4691479418,7783.466613731347,"[ 100    0  100   88 -100    0  100    0  100    0    0 -100    0    0
    0    0  100  -58  -18  100 -100    0  100    0  -85    0    0    0
  100  -53]","[   0    0    0  332  261    0    0    1    0  100  310  100    0    0
    0    0  262  357  200  113  100  182  103   63  200  605 1242  821
 1010 1817]"
7,1939443.9357616731,32394.389619369525,"[   0    0  -46    0  100    0    0   -1   19  100  -34    0    0    0
    0    0  100  100  100 -100    0 -100  100  -18   88    0  -93 -100
  -75  100]","[ 100    0  100  420  161    0  100    1  100  100  310    0    0    0
    0    0  362  299  182  213    0  182  203   63  115  605 1242  821
 1110 1764]"
8,1971838.3253810427,620.574907226488,"[ -51    0    0    0  -47    0    0    0    0 -100    0    0    0    0
    0    0    0    0  -67  100   91  -73 -100  -45    0 -100  100  -44
  100    1]","[ 100    0   54  420  261    0  100    0  119  200  276    0    0    0
    0    0  462  399  282  113    0   82  303   45  203  605 1149  721
 1035 1864]"
9,1972458.9002882692,21583.094961952418,"[ -49    0  -54 -100  100   44 -100  100   95  -14 -100   38    0  100
    0  100  100   76  -79  -89   52   -9  -90    0  -44    9  100  -25
 -100 -100]","[  49    0   54  420  214    0  100    0  119  100  276    0    0    0
    0    0  462  399  215  213   91    9  203    0  203  505 1249  677
 1135 1865]"
10,1994041.9952502216,4074.928422645433,"[   0    0    0  -24    0    0    0  -81    0    0  -90  -38    0  -73
    0    0    1  100  -74    0    0  100   -9   80  100    0  100 -100
    1  100]","[   0    0    0  320  314   44    0  100  214   86  176   38    0  100
    0  100  562  475  136  124  143    0  113    0  159  514 1349  652
 1035 1765]"
11,1998116.923672867,31457.496730270563,"[   0    0    1  -35  -48  -44    0    0  -39  100   47  100  100  -27
    0 -100    0 -100    0  100    0 -100    0  -80 -100    0    0  100
  100  100]","[   0    0    0  296  314   44    0   19  214   86   86    0    0   27
    0  100  563  575   62  124  143  100  104   80  259  514 1449  552
 1036 1865]"
12,2029574.4204031376,-320.72461643605493,"[   0    0   -1    0    0    0    0    3  -49  -37 -100 -100   83    0
    0  100    0  100  -45 -100  100    0  100    0    0  -95    0  100
  100 -100]","[   0    0    1  261  266    0    0   19  175  186  133  100  100    0
    0    0  563  475   62  224  143    0  104    0  159  514 1449  652
 1136 1965]"
13,2029253.6957867015,-8430.5780975495,"[   0    0  100 -100  -49    0    0    0  -37  -50  -33    0  100  100
   78   16    3    0  100  -70  100  100 -100    0  -79 -100    0    0
  100 -100]","[   0    0    0  261  266    0    0   22  126  149   33    0  183    0
    0  100  563  575   17  124  243    0  204    0  159  419 1449  752
 1236 1865]"
14,2020823.117689152,15036.551006935071,"[   0    0  -70    0    0    0    0  -22  -89  -99    0    0  -44    0
    0    0    0   45  -77  100    0 -100    0    0  -36  100  100  -39
 -100    0]","[   0    0  100  161  217    0    0   22   89   99    0    0  283  100
   78  116  566  575  117   54  343  100  104    0   80  319 1449  752
 1336 1765]"
15,2035859.668696087,-12041.756877159001,"[   0    0  -30  -72    0  100  100  100  100    6    0    0    0  -91
  -77    0  -14  100  -22    0   98    0  -91    0  -44    0  -53 -100
 -100    0]","[   0    0   30  161  217    0    0    0    0    0    0    0  239  100
   78  116  566  620   40  154  343    0  104    0   44  419 1549  713
 1236 1765]"
16,2023817.911818928,12409.290470809909,"[   0    0    0  -89    0 -100    0    0    1   -6    0    0    0    0
   -1    0    0  -50  -18   -9   35    0  -13  100    0  100  100 -100
    0  100]","[   0    0    0   89  217  100  100  100  100    6    0    0  239    9
    1  116  552  720   18  154  441    0   13    0    0  419 1496  613
 1136 1765]"
17,2036227.202289738,-2714.1401496697217,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 -93   0
   0   0   0   0   0   0   0 -35  30   1 -61   0]","[   0    0    0    0  217    0  100  100  101    0    0    0  239    9
    0  116  552  670    0  145  476    0    0  100    0  519 1596  513
 1136 1865]"
18,2033513.0621400683,-230.38863515853882,"[  92    0    0   91  -31    0  -12  100  -56    0    0    0 -100  100
  100    6  100 -100   72  100  -72  100  100  -53    0  -22  -40   -7
  -57 -100]","[   0    0    0    0  217    0  100  100  101    0    0    0  239    9
    0  116  459  670    0  145  476    0    0  100    0  484 1626  514
 1075 1865]"
19,2033282.6735049097,-15548.480244209291,"[   0    0  100  -17  -20    0    0    2  -23    0    0    0   98   21
  100    0  100  -22  -30 -100 -100 -100    0  -47    0  100  -51  100
  -36 -100]","[  92    0    0   91  186    0   88  200   45    0    0    0  139  109
  100  122  559  570   72  245  404  100  100   47    0  462 1586  507
 1018 1765]"
20,2017734.1932607004,-13434.235107208136,"[   0    0 -100  -15    0    0  -88  100  -22    0   32    0  -42  -72
  -71  100  100  100  -20  100    0  100 -100    0    0  100    0   -7
 -100 -100]","[  92    0  100   74  166    0   88  202   22    0    0    0  237  130
  200  122  659  548   42  145  304    0  100    0    0  562 1535  607
  982 1665]"
21,2004299.9581534923,23169.13967414084,"[ -86    0    0  -59    0    0    0  -81    0    1   71    0  -53    1
  -96    0    0  100  -22  100  -78  -84    0    0    0 -100  100   -1
  100  -71]","[  92    0    0   59  166    0    0  302    0    0   32    0  195   58
  129  222  759  648   22  245  304  100    0    0    0  662 1535  600
  882 1565]"
22,2027469.0978276331,4490.782523956383,"[ -6   0   0   0 -94   0   0 -24   0  -1   0   0   0 -53 -33   0   0   0
   2   0   0   0   0   0   0   0  71   0   0   0]","[   6    0    0    0  166    0    0  221    0    1  103    0  142   59
   33  222  759  748    0  345  226   16    0    0    0  562 1635  599
  982 1494]"
23,2031959.8803515895,-11586.878950321116,"[   0    0    0    0  -31    0    0    1    0    1   62    0    0    0
    0  -46    0  -80  100    0    0  -16    0  100    0  100  -28 -100
    0  -22]","[   0    0    0    0   72    0    0  197    0    0  103    0  142    6
    0  222  759  748    2  345  226   16    0    0    0  562 1706  599
  982 1494]"
24,2020373.0014012684,14860.37096720119,"[   0    0    0    0    8    0    0  -80  100   -1    0    0  100   -6
    0    0  -22    0 -100  100  -74    0  100 -100    0    0  100 -100
  100 -100]","[   0    0    0    0   41    0    0  198    0    1  165    0  142    6
    0  176  759  668  102  345  226    0    0  100    0  662 1678  499
  982 1472]"
25,2035233.3723684696,-19435.086791236885,"[ 100   78    0    0  -49    0    0  100  -41    0  -30  100   -4    0
    0 -100   67   42  100  100 -100   58  100   72    0  -46  -83    0
  100 -100]","[   0    0    0    0   49    0    0  118  100    0  165    0  242    0
    0  176  737  668    2  445  152    0  100    0    0  662 1778  399
 1082 1372]"
26,2015798.2855772327,-38310.128319763346,"[-100    0    0    0    0    0    0    1  -39    0    0  -43    0    0
    0    0   -7  -42 -100  -24   34    4 -100    0    0  -85  100  100
    0  100]","[ 100   78    0    0    0    0    0  218   59    0  135  100  238    0
    0   76  804  710  102  545   52   58  200   72    0  616 1695  399
 1182 1272]"
27,1977488.1572574694,19825.42201762786,"[ 100  100  100    0   33   18    0   19  -20   22 -100  -57  -47  100
    0  100 -100  -43   -2  -76  -56  100  100  -48    0 -100 -100   48
   15 -100]","[   0   78    0    0    0    0    0  219   20    0  135   57  238    0
    0   76  797  668    2  521   86   62  100   72    0  531 1795  499
 1182 1372]"
28,1997313.5792750972,-26713.649722488364,"[ -32    0  100   35  100  -18    0    0    0  -22    0    0  100 -100
    0    0   -5  -82    1  100  100    0    0  -11    0  100  -27    0
  100 -100]","[ 100  178  100    0   33   18    0  238    0   22   35    0  191  100
    0  176  697  625    0  445   30  162  200   24    0  431 1695  547
 1197 1272]"
29,1970599.9295526089,-68099.34379308322,"[ -36 -100 -100  -15 -100    0    0    2   90  100  -35    0   -9    0
   63  -32  -33  100    0  -40  100  -76    0    0    0  -26   80    0
 -100  -96]","[  68  178  200   35  133    0    0  238    0    0   35    0  291    0
    0  176  692  543    1  545  130  162  200   13    0  531 1668  547
 1297 1172]"
30,1902500.5857595257,-2860.640082954429,"[ -32  -78  -66  -20  -33    0    0    0    0  -10    0    0    0    0
   -1   33    0  -40   -1  100    0  100 -100    0    0  100    0  100
    1    2]","[  32   78  100   20   33    0    0  240   90  100    0    0  282    0
   63  144  659  643    1  505  230   86  200   13    0  505 1748  547
 1197 1076]"
31,1899639.9456765712,26654.571150360163,"[   0    0  -34    0    0    0    0    0  -90    0    0  100 -100   27
    0 -100  -10 -100    0  100    0  100  100    0    0    0  100  -63
    0    0]","[   0    0   34    0    0    0    0  240   90   90    0    0  282    0
   62  177  659  603    0  605  230  186  100   13    0  605 1748  647
 1198 1078]"
32,1926294.5168269314,-21655.981560501037,"[   0    0   47    0  100    0    0    1    0  -25    0    0  -46    0
  -58    0    0    0    0  -30 -100  100  100  -13  100  100  -67  -47
 -100  100]","[   0    0    0    0    0    0    0  240    0   90    0  100  182   27
   62   77  649  503    0  705  230  286  200   13    0  605 1848  584
 1198 1078]"
33,1904638.5352664304,16109.573158523533,"[   0    0  -17    0    0    0    0    1    0  -40    0    0    0   79
   -4    0  -10    0    0  -22 -100  100  -15    0 -100 -100  100  100
  100    0]","[   0    0   47    0  100    0    0  241    0   65    0  100  136   27
    4   77  649  503    0  675  130  386  300    0  100  705 1781  537
 1098 1178]"
34,1920748.1084249539,24154.460294677643,"[  0   0 -30   0   0   0   0 -21   0   0   0   0 -99 -26   0   0 -78   0
   0   1  50   0   0   0   0   0 -15 100 -74 -49]","[   0    0   30    0  100    0    0  242    0   25    0  100  136  106
    0   77  639  503    0  653   30  486  285    0    0  605 1881  637
 1198 1178]"
35,1944902.5687196315,-19054.088562896708,"[   0   92    0    0  -27    0    0  100   33  -25    0 -100   58  -80
    0   33    7  100    0 -100  -80  100   14    0    0  100   -5 -100
 -100  -17]","[   0    0    0    0  100    0    0  221    0   25    0  100   37   80
    0   77  561  503    0  654   80  486  285    0    0  605 1866  737
 1124 1129]"
36,1925848.4801567348,-4335.763346603373,"[ 100  -92    0    0    2    0    0  -89  -33    0   78   75  -95   80
    0 -100   57  -39    0   54    0   99   74   85    0 -100  -38   40
   -2 -100]","[   0   92    0    0   73    0    0  321   33    0    0    0   95    0
    0  110  568  603    0  554    0  586  299    0    0  705 1861  637
 1024 1112]"
37,1921512.7168101314,8713.794923000503,"[  0   0   0   0   0   0   0 -47   0   0   0   0   0  62   0   0   0 -74
   0   0   0 100 100 -16   0 -68  -2  -6 100 100]","[ 100    0    0    0   75    0    0  232    0    0   78   75    0   80
    0   10  625  564    0  608    0  685  373   85    0  605 1823  677
 1022 1012]"
38,1930226.511733132,12011.301312885247,"[  0   0   0   0 -75   0   0   1   0   0   0 -75   0   0   0 -10   0   0
   1   0   0   0   0 -69   0  26 100 -24   0 100]","[ 100    0    0    0   75    0    0  185    0    0   78   75    0  142
    0   10  625  490    0  608    0  785  473   69    0  537 1821  671
 1122 1112]"
39,1942237.8130460172,20243.974769126857,"[   0    0    0    0    0    0    0 -100    0    0  -78    0    0    0
    0   46  -41  -35    0 -100  100  -54  100    0    0  100 -100  100
  100   -1]","[ 100    0    0    0    0    0    0  186    0    0   78    0    0  142
    0    0  625  490    1  608    0  785  473    0    0  563 1921  647
 1122 1212]"
40,1962481.787815144,-35082.727204891155,"[-100  100    0    0    0    0    0  100  100    0    0    0    0    0
    0  -46    0  -14  100   30 -100    0  100    0    0  100    0 -100
  -97  100]","[ 100    0    0    0    0    0    0   86    0    0    0    0    0  142
    0   46  584  455    1  508  100  731  573    0    0  663 1821  747
 1222 1211]"
41,1927399.060610253,-8520.257699161535,"[   0  -46    0   91    0    0    0    0  -25    0    0    0  100 -100
  100    0  -28 -100  100    1    0  100  -69  100  100  -22  -15  -90
    1 -100]","[   0  100    0    0    0    0    0  186  100    0    0    0    0  142
    0    0  584  441  101  538    0  731  673    0    0  763 1821  647
 1125 1311]"
42,1918878.8029110914,-14730.485355209326,"[   0  -43    0    0    0    0    0    0    0    0    0    0    0    0
 -100    0  100  100  -41 -100   28  -20    0    0   -8  100 -100  100
    0 -100]","[   0   54    0   91    0    0    0  186   75    0    0    0  100   42
  100    0  556  341  201  539    0  831  604  100  100  741 1806  557
 1126 1211]"
43,1904148.317555882,-2655.8816984100267,"[   0    0    0   60  100    0    0  100  100    0    0    0  -65  -42
    0    0    0   70  -73 -100    0  -56  -72    0  100    0 -100    0
    0  -49]","[   0   11    0   91    0    0    0  186   75    0    0    0  100   42
    0    0  656  441  160  439   28  811  604  100   92  841 1706  657
 1126 1111]"
44,1901492.435857472,25035.593428508844,"[   0    0    0    0  -27    0    0  -67    0    0    0    0  -32    0
    0    0    2    0  -87 -100    0    0    0  -37    0    0   12  100
  100    0]","[   0   11    0  151  100    0    0  286  175    0    0    0   35    0
    0    0  656  511   87  339   28  755  532  100  192  841 1606  657
 1126 1062]"
