,account_value,reward,actions,n_shares
0,1220002.930912302,-15411.962585498812,"[   0  -20   62    0    0    0    0  100    0    0    0    0    0    0
    0    0    1    0  100    0    0    0  100    0    0 -100  -21    0
    0  -77]","[   0   20    0    0    0    0  820    1    0    0    0  100    0    2
    0    0    0  180    0    0  310    0    1    0    0 1565  827    0
    0 4352]"
1,1204590.9683268033,-19378.84410089883,"[   0    0   44    0    0    0    0    2    0    0    0  -46    0    0
    0    0   -1  100  100    0    0    0  100  100    0 -100  -63    0
    0  -35]","[   0    0   62    0    0    0  820  101    0    0    0  100    0    2
    0    0    1  180  100    0  310    0  101    0    0 1465  806    0
    0 4275]"
2,1185212.1242259045,-11239.318392646732,"[   0    0    0    0    0    0    0    0    0    0    0    0    0   -2
    0    0    0  -38   47    0  100    0  100 -100    0 -100    0    0
    0    0]","[   0    0  106    0    0    0  820  103    0    0    0   54    0    2
    0    0    0  280  200    0  310    0  201  100    0 1365  743    0
    0 4240]"
3,1173972.8058332577,-3607.859409576282,"[   0    0    0    0    0    0    0    0    1    0    0  -29    0    0
    0    0    0  100   20    0    0    0  100    0    0 -100    0    0
    0 -100]","[   0    0  106    0    0    0  820  103    0    0    0   54    0    0
    0    0    0  242  247    0  410    0  301    0    0 1265  743    0
    0 4240]"
4,1170364.9464236815,351.42786137387156,"[   0    0    0    0    0    0    0    0   94    0    0  -25    0  100
  100    0    0  100  100    0  -82    0  100  100    0 -100 -100    0
    0    0]","[   0    0  106    0    0    0  820  103    1    0    0   25    0    0
    0    0    0  342  267    0  410    0  401    0    0 1165  743    0
    0 4140]"
5,1170716.3742850553,4904.158974918304,"[   0    0    0    0    0    0    0   99    0    0    0    0  100  100
    0    0    0  100  100    0  -57    0  100    0    0 -100 -100    0
  100 -100]","[   0    0  106    0    0    0  820  103   95    0    0    0    0  100
  100    0    0  442  367    0  328    0  501  100    0 1065  643    0
    0 4140]"
6,1175620.5332599736,4143.029590053484,"[   0    0    0    0    1    0   18    0    0    0    0    0  -42 -100
    0    0    0  100  100    0    0    0  100   -7    0 -100    0    0
 -100  -87]","[   0    0  106    0    0    0  820  202   95    0    0    0  100  200
  100    0    0  542  467    0  271    0  601  100    0  965  543    0
  100 4040]"
7,1179763.562850027,-12026.108132022666,"[   0    0    0    0    0    0    0    1    0    0    0    0    0   71
    0    0    0  100  100    0    0    0  100  100    0  -87 -100    0
    0 -100]","[   0    0  106    0    1    0  838  202   95    0    0    0   58  100
  100    0    0  642  567    0  271    0  701   93    0  865  543    0
    0 3953]"
8,1167737.4547180044,-261.68771040346473,"[   0    0    0    0   -1    0    0    1  100    0    0   26   -2    0
    0    0    0  100  100    0    0    0  100    0    0 -100 -100    0
    0    0]","[   0    0  106    0    1    0  838  203   95    0    0    0   58  171
  100    0    0  742  667    0  271    0  801  193    0  778  443    0
    0 3853]"
9,1167475.767007601,-15876.836168174865,"[   0    0    0    0    0    0    0    0   -4    0    0    0    0    0
    0    0    0    0    1    0    0    0  100   88    0  -70    0    0
    0 -100]","[   0    0  106    0    0    0  838  204  195    0    0   26   56  171
  100    0    0  842  767    0  271    0  901  193    0  678  343    0
    0 3853]"
10,1151598.9308394261,-675.6818704528268,"[   0    0    0    0    0    0    0    2    0    0    0  -26    0    0
    0    0    0  100   16    0    0    0  100    0    0 -100    0    0
    0 -100]","[   0    0  106    0    0    0  838  204  191    0    0   26   56  171
  100    0    0  842  768    0  271    0 1001  281    0  608  343    0
    0 3753]"
11,1150923.2489689733,-10065.141738952603,"[   0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0  -67    0    0    0    0    0   55    0
    0 -100]","[   0    0  106    0    0    0  838  206  191    0    0    0   56  171
  100    0    0  942  784    0  271    0 1101  281    0  508  343    0
    0 3653]"
12,1140858.1072300207,-9843.369650276145,"[   0    0    0    0    0    0    0    2    0    0    0    0    0    0
  -55    0    0  100  100    0  100    0  100   29    0 -100 -100    0
    0 -100]","[   0    0  106    0    0    0  838  206  191    0    0    0   56  171
  100    0    0  942  784    0  204    0 1101  281    0  508  398    0
    0 3553]"
13,1131014.7375797445,4529.153212337522,"[   0    0    0    0    0    0    0    1    0    0    0   39    0  100
  100    0    0  100  100    0 -100    0  100  100    0 -100 -100    0
    0 -100]","[   0    0  106    0    0    0  838  208  191    0    0    0   56  171
   45    0    0 1042  884    0  304    0 1201  310    0  408  298    0
    0 3453]"
14,1135543.890792082,-14247.833587825764,"[   0    0    0    0    0    0  100    1  -35    0    0   33  100    0
  100    0  100  100  100    0 -100    0  100  -95    0 -100 -100    0
    0 -100]","[   0    0  106    0    0    0  838  209  191    0    0   39   56  271
  145    0    0 1142  984    0  204    0 1301  410    0  308  198    0
    0 3353]"
15,1121296.0572042563,-9175.779482057551,"[   0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    4    0    0    0   71    0    1    0    0 -100    0    0
    0 -100]","[   0    0  106    0    0    0  938  210  156    0    0   72  156  271
  245    0  100 1242 1084    0  104    0 1401  315    0  208   98    0
    0 3253]"
16,1112120.2777221987,1267.4905883655883,"[   0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0  100   61  100    0  100    0    3   -6    0 -100  -98    0
    0  -32]","[   0    0  106    0    0    0  938  210  156    0    0   72  156  271
  245    0  104 1242 1084    0  175    0 1402  315    0  108   98    0
    0 3153]"
17,1113387.7683105643,18864.71476842859,"[  0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0 -48   0
   0   0 -22   0 100  63   0  -8   0   0   0 -29]","[   0    0  106    0    0    0  938  210  156    0    0   72  156  271
  245    0  204 1303 1184    0  275    0 1405  309    0    8    0    0
    0 3121]"
18,1132252.483078993,23005.926126541337,"[   0    0    0    0    0    0    0    2    0    0    0  -10    0    0
   -8    0 -100  100   80  100 -100    0  100    0    0    0    0    0
    0  -68]","[   0    0  106    0    0    0  938  211  156    0    0   72  156  271
  245    0  156 1303 1184    0  253    0 1505  372    0    0    0    0
    0 3092]"
19,1155258.4092055343,1959.8734832075424,"[   0    0    0    0    0    0    0    0    0    0    0    0    0    1
    0    0  -43   24  100 -100    0    0  100  -42    0    0    0    0
    0 -100]","[   0    0  106    0    0    0  938  213  156    0    0   62  156  271
  237    0   56 1403 1264  100  153    0 1605  372    0    0    0    0
    0 3024]"
20,1157218.2826887418,-118.69442214956507,"[  0   0   0   0  26   0 100   0   0   0   0 -54 -14   0   0   0   0 100
   0   0 -59   0 100 -84   0   0   0   0   0 -89]","[   0    0  106    0    0    0  938  213  156    0    0   62  156  272
  237    0   13 1427 1364    0  153    0 1705  330    0    0    0    0
    0 2924]"
21,1157099.5882665922,-24727.22940610512,"[  0   0  81   0 -26   0   0 -74   1   0   0   0   0   0 -64   0 -13 100
 100   0 -51   0 100 -79   0   0   0   0   0 -91]","[   0    0  106    0   26    0 1038  213  156    0    0    8  142  272
  237    0   13 1527 1364    0   94    0 1805  246    0    0    0    0
    0 2835]"
22,1132372.3588604871,4202.1048765413,"[   0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0   78    0    0    0    2  -32    0    0    0    0
    0 -100]","[   0    0  187    0    0    0 1038  139  157    0    0    8  142  272
  173    0    0 1627 1464    0   43    0 1905  167    0    0    0    0
    0 2744]"
23,1136574.4637370284,-2285.8647783033084,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  40
   0   0 -33   0   5   0   0   0   0   0   0   0]","[   0    0  187    0    0    0 1038  139  157    0    0    8  142  272
  173    0    0 1627 1542    0   43    0 1907  135    0    0    0    0
    0 2644]"
24,1134288.598958725,3521.2205130311195,"[  0   0   0   0   0   0 -85   2   0   0   0   0 -85   0 -27   0   0  97
 100   0   0   0 100   0   0   0   0   0   0   0]","[   0    0  187    0    0    0 1038  139  157    0    0    8  142  272
  173    0    0 1667 1542    0   10    0 1912  135    0    0    0    0
    0 2644]"
25,1137809.8194717562,9027.474331630627,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   7   0   0   0   1   0   0 -15]","[   0    0  187    0    0    0  953  141  157    0    0    8   57  272
  146    0    0 1764 1642    0   10    0 2012  135    0    0    0    0
    0 2644]"
26,1146837.2938033869,-19307.218539199792,"[   0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0   40    0    0    0    4    0    0    0   -1    0
    0 -100]","[   0    0  187    0    0    0  953  141  157    0    0    8   57  272
  146    0    0 1764 1642    0   10    0 2019  135    0    0    1    0
    0 2629]"
27,1127530.075264187,-18383.534027061425,"[  0   0   0   0   0   0  -2   0   0   0   0   0   0   0   0   0   0   0
   1   0 -10   0   0   0   0   0  11   0   0 -43]","[   0    0  187    0    0    0  953  141  157    0    0    8   57  272
  146    0    0 1764 1682    0   10    0 2023  135    0    0    0    0
    0 2529]"
28,1109146.5412371256,-7222.321918785106,"[   0    0    0    0    0    0    0    0    1    0    0   72    0 -100
    0    0  100    0    0    0    0    0  100  -98    0    0  -11    0
    0  -12]","[   0    0  187    0    0    0  951  141  157    0    0    8   57  272
  146    0    0 1764 1683    0    0    0 2023  135    0    0   11    0
    0 2486]"
29,1101924.2193183405,13060.90323140705,"[   0    0    0    0    0    0    0    0 -100    0    0    0    0  -33
    0    0    0    0  100    0    0    0  -14   40    0    0    0    0
    0  -30]","[   0    0  187    0    0    0  951  141  158    0    0   80   57  172
  146    0  100 1764 1683    0    0    0 2123   37    0    0    0    0
    0 2474]"
