,account_value,reward,actions,n_shares
0,1861832.1629960283,10909.465524414089,"[ 100 -100  100   62    0 -100  100 -100  100  -15  100    0    0 -100
  -37    0    0  -22  100  100  -72    1  100    0 -100    0  -16  -12
 -100  100]","[ 192  520    0  343    0  216    0  452   22  332   37  298    0  730
  309    0    0   22 1071  237  248  206  444   63  242  648   61 1202
  617 1183]"
1,1872741.6285204424,17202.637293708744,"[  -4 -100    0 -100    0  -26 -100  -86   98  -57    0    0    0 -100
 -100    0  100  100    0  -26   69   -9  -27  100    0   75    0  100
  100  100]","[ 292  420  100  405    0  116  100  352  122  317  137  298    0  630
  272    0    0    0 1171  337  176  207  544   63  142  648   45 1190
  517 1283]"
2,1889944.2658141511,-3274.046591247432,"[-100   20  100    0    0  100   58 -100  100 -100   66  -95    0    0
  -17    0  -79  -34  -81  100  -81    1    1   89 -100   61  -26  100
  100 -100]","[ 288  320  100  305    0   90    0  266  220  260  137  298    0  530
  172    0  100  100 1171  311  245  198  517  163  142  723   45 1290
  617 1383]"
3,1886670.2192229037,14228.990738922032,"[ -20  100  100  100    0  -11  100 -100  -87  100 -100  -47    0  -47
  -68    0  -21   70 -100 -100 -100  -76   70 -100  100  -38    7  100
  100  -49]","[ 188  340  200  305    0  190   58  166  320  160  203  203    0  530
  155    0   21   66 1090  411  164  199  518  252   42  784   19 1390
  717 1283]"
4,1900899.2099618257,11675.713392761303,"[ 100  -88   -4   72    0   41  -26  -66  -72 -100  100    0    0   82
  -12    0  100 -100    1    0  100   -7 -100 -100 -100 -100   -3   74
 -100 -100]","[ 168  440  300  405    0  179  158   66  233  260  103  156    0  483
   87    0    0  136  990  311   64  123  588  152  142  746   26 1490
  817 1234]"
5,1912574.923354587,-4249.203745651292,"[   0    0    0   -4    0  100 -100  100 -100    0  -66    0    0  100
  -12  100  100  -36  -90    0    8    0 -100    1    0    0  -23  100
  100   -5]","[ 268  352  296  477    0  220  132    0  161  160  203  156    0  565
   75    0  100   36  991  311  164  116  488   52   42  646   23 1564
  717 1134]"
6,1908325.7196089358,20988.171199470526,"[ 100  -72  100  100    0  -76    0 -100  -61  -22   43  100    0    0
  -63  -11    0    0  -49  -79 -100    0    0  100  -23    0    0    1
  -98    0]","[ 268  352  296  473    0  320   32  100   61  160  137  156    0  665
   63  100  200    0  901  311  172  116  388   53   42  646    0 1664
  817 1129]"
7,1929313.8908084063,17007.15315495315,"[-100   -2  -29  100    0 -100  -32    0    0  100    0    0    0 -100
   40  -89  100    0    0  -46  -17    0  100  100  -19 -100  100  100
  100 -100]","[ 368  280  396  573    0  244   32    0    0  138  180  256    0  665
    0   89  200    0  852  232   72  116  388  153   19  646    0 1665
  719 1129]"
8,1946321.0439633594,-3579.2331504975446,"[-100    0    0    0    0  -48  100    0    0 -100 -100  100    0   70
    0    0  -29    0  -29  -44    0    0   -4 -100    0  100  100 -100
    0 -100]","[ 268  278  367  673    0  144    0    0    0  238  180  256    0  565
   40    0  300    0  852  186   55  116  488  253    0  546  100 1765
  819 1029]"
9,1942741.810812862,-19696.341984634288,"[ -96  -29    0    0    0    0    0    0    0 -100    0    0    0    0
    0    0  100  100  -99    0    0    0 -100   25    0  -27    0  100
 -100  100]","[ 168  278  367  673    0   96  100    0    0  138   80  356    0  635
   40    0  271    0  823  142   55  116  484  153    0  646  200 1665
  819  929]"
10,1923045.4688282276,-5705.696793502895,"[ -72   -2  -49  100   77  -96  -23  100    0  100   62 -100    0  -87
  100   17   82  -64  100  -57  100   85   -7 -100   57 -100  -56   23
  -69  100]","[  72  249  367  673    0   96  100    0    0   38   80  356    0  635
   40    0  371  100  724  142   55  116  384  178    0  619  200 1765
  719 1029]"
