,account_value,reward,actions,n_shares
0,10786293.050408991,49461.5661375355,"[   0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0 -100    0    1    0    0  -73    0    2    0  -37
    7    0]","[   0    0    0    0    0    0    0    0    0    0    0  202    0    0
    0  230    0    0  525   11    0    0    0  654 1040    6    0 1543
    0  398]"
1,10835754.616546527,4578.40812615864,"[  13    0    0    0  100    0    0    0  100    0    0 -100    0  100
    1  -50  100    0 -100    0   -1    0    0 -100  100   -8  100  100
   -7  -14]","[   0    0    0    0    0    0    0    0    0    0    0  202    0    0
    0  230    0    0  425   11    1    0    0  581 1040    8    0 1506
    7  398]"
2,10840333.024672685,14355.02217550762,"[ -13    0    0    0    0    0    0    0    2    0    0    0    3    0
   -1    0   83    0 -100    0    0    0    0 -100  100    0 -100 -100
    0  -22]","[  13    0    0    0  100    0    0    0  100    0    0  102    0  100
    1  180  100    0  325   11    0    0    0  481 1140    0  100 1606
    0  384]"
3,10854688.046848193,11210.893305236474,"[ 100    1    0    0    0    0    0    0  100   76    0  -59    2  -75
    0  -61  100    0 -100  -11    0    0  100    0  100    0    0    0
    0    0]","[   0    0    0    0  100    0    0    0  102    0    0  102    3  100
    0  180  183    0  225   11    0    0    0  381 1240    0    0 1506
    0  362]"
4,10865898.94015343,87585.18563829176,"[ 100  100    0    0  100    0    0    0  100    0   13   14  100  100
   91 -100  100    0 -100    0    0  100 -100  -26    0    0    0   14
    0  -76]","[ 100    1    0    0  100    0    0    0  202   76    0   43    5   25
    0  119  283    0  125    0    0    0  100  381 1340    0    0 1506
    0  362]"
5,10953484.125791721,12858.898642433807,"[   0  -32    0    0    0    0    0    0    2  -31  -13   -1    0    0
    1  -19   53    0  -25  100    0    0  100  -50  100    0    0    1
    0 -100]","[ 200  101    0    0  200    0    0    0  302   76   13   57  105  125
   91   19  383    0   25    0    0  100    0  355 1340    0    0 1520
    0  286]"
6,10966343.024434155,-5259.2099765930325,"[ 100  100    0    0  100    0    0    0  100   71    0  -43 -100    0
  -92    0    0    0    0    0    0    0   52  -60  100  100   99  -72
    0 -100]","[ 200   69    0    0  200    0    0    0  304   45    0   56  105  125
   92    0  436    0    0  100    0  100  100  305 1440    0    0 1521
    0  186]"
7,10961083.814457562,50116.105175338686,"[  0   0   0   0   0   0   0   0   0   0   0 -13   2 -34   0   0   2   0
   0  52   0 -30 100   0 100 -11 -67 -62   0 -86]","[ 300  169    0    0  300    0    0    0  404  116    0   13    5  125
    0    0  436    0    0  100    0  100  152  245 1540  100   99 1449
    0   86]"
8,11011199.9196329,-19860.705868927762,"[   0    0    0    0    0    0    0    0    1  -82    0    3    2    0
    0    0  -15    0    0   19    0    0    0 -100  100    2  -24    0
    0    0]","[ 300  169    0    0  300    0    0    0  404  116    0    0    7   91
    0    0  438    0    0  152    0   70  252  245 1640   89   32 1387
    0    0]"
9,10991339.213763973,-179311.7773884423,"[   0  -80    0    0    0    0    0    0    0    0    0    0    0  -91
    0    0    0    0    0    0    0    0    0    0    8  -83    0 -100
    9    0]","[ 300  169    0    0  300    0    0    0  405   34    0    3    9   91
    0    0  423    0    0  171    0   70  252  145 1740   91    8 1387
    0    0]"
10,10812027.43637553,-168490.8982785046,"[  0   0   0   0   1   0   0   0   1   0   0   0  -9   0   0   0   0   0
   0  13   0 -22 -20 -50 -52   0  -8   0   0   0]","[ 300   89    0    0  300    0    0    0  405   34    0    3    9    0
    0    0  423    0    0  171    0   70  252  145 1748    8    8 1287
    9    0]"
11,10643536.538097026,226840.80148017965,"[ -45    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    1 -100    0    0   -8    1  -62
    7    0]","[ 300   89    0    0  301    0    0    0  406   34    0    3    0    0
    0    0  423    0    0  184    0   48  232   95 1696    8    0 1287
    9    0]"
12,10870377.339577205,-62066.43037863076,"[  0   0   0   0 -12   0   0   0 100   0   0  -3   1  66   0   0   0   0
   0 -50   0   0 100 100 100   0 100 -76   0   0]","[ 255   89    0    0  301    0    0    0  406   34    0    3    0    0
    0    0  423    0    0  184    0   49  132   95 1696    0    1 1225
   16    0]"
13,10808310.909198575,-56740.96089038253,"[   0    0    0    0    0    0    0    0    0  -17    0    0   -1    0
    0    0    0    0    0    0    0    1  -14  -13   48  100    0 -100
    0    0]","[ 255   89    0    0  289    0    0    0  506   34    0    0    1   66
    0    0  423    0    0  134    0   49  232  195 1796    0  101 1149
   16    0]"
14,10751569.948308192,-76041.70209639706,"[ 100  100    0    0    0   22    0    0  100  -17    0  100  100    2
  100    0  100    0    0 -100    0  -24    0  -80  100  -29   -7  -47
    0    0]","[ 255   89    0    0  289    0    0    0  506   17    0    0    0   66
    0    0  423    0    0  134    0   50  218  182 1844  100  101 1049
   16    0]"
15,10675528.246211795,84818.85207031295,"[  0   0   0   0   0   0   0   0   0   0   0   0 -46   0   0   0   0   0
   0   0   0   2 100  44 100 -71 100 -20 -16   0]","[ 355  189    0    0  289   22    0    0  606    0    0  100  100   68
  100    0  523    0    0   34    0   26  218  102 1944   71   94 1002
   16    0]"
16,10760347.098282108,-30783.848107939586,"[   0    0    0    0    0  -22    0    0    0    0    0    0  -33    0
  -36    0   83    0    0    0    0    2  -86  -26  -16    0  -93 -100
    0    0]","[ 355  189    0    0  289   22    0    0  606    0    0  100   54   68
  100    0  523    0    0   34    0   28  318  146 2044    0  194  982
    0    0]"
17,10729563.250174168,34009.09908334352,"[  0   0   0   0   0   0   0   0   0   0   0 -29 -21   0   1   0   0   0
   0  16   0 -30   0   6   0   0 -96  -9   0   0]","[ 355  189    0    0  289    0    0    0  606    0    0  100   21   68
   64    0  606    0    0   34    0   30  232  120 2028    0  101  882
    0    0]"
18,10763572.349257512,48216.77546368353,"[  0   0   0   0   0   0   0   0   0   0   0 -54   0   0 -64   0   8   1
   0   0   0   4   0   0 100   0   0   0   0   0]","[ 355  189    0    0  289    0    0    0  606    0    0   71    0   68
   65    0  606    0    0   50    0    0  232  126 2028    0    5  873
    0    0]"
19,10811789.124721196,173968.72373988293,"[  0   0   0   0   0   0   0   0   1   0   0  33   0   0   0   0   0  -1
   0   0   0  -4 -55  -3   0   0  -5 -62   0   0]","[ 355  189    0    0  289    0    0    0  606    0    0   17    0   68
    1    0  614    1    0   50    0    4  232  126 2128    0    5  873
    0    0]"
