,account_value,reward,actions,n_shares
0,10427725.421083722,-25033.387435508892,"[  0   0   0   0 -87   0   0   0 -18   0   0   0   0   0   0   0   0   0
   0   0   0 -73   0   0   0 -43   0  48  -6  56]","[ 232    0    0    0  279    0    0    0  617    0    0    0    1    0
    0    0  704    0    0    0    0   73  200    0 2785   43    0    0
    6    0]"
1,10402692.033648213,127097.05074441433,"[   0    0    0    0 -100    0    0    0    0    0    0    0    2    0
    0    0    0    0    8    3    0    0    0    0  100    0    0  100
    0    0]","[ 232    0    0    0  192    0    0    0  599    0    0    0    1    0
    0    0  704    0    0    0    0    0  200    0 2785    0    0   48
    0   56]"
2,10529789.084392628,73469.02485559136,"[   0    0    0    0  -92    0    0    0  -99    0    0    0    1    0
    0    0    0    0    0    0    0    0    0    0    3    0    0 -100
    0   47]","[ 232    0    0    0   92    0    0    0  599    0    0    0    3    0
    0    0  704    0    8    3    0    0  200    0 2885    0    0  148
    0   56]"
3,10603258.109248219,25328.004932494834,"[  0   0   0   0   0   0   0   0 -22   0   0   0   2   0   0   0   0   0
   0   0   0   0   0   0  19   0   0   0   0   0]","[ 232    0    0    0    0    0    0    0  500    0    0    0    4    0
    0    0  704    0    8    3    0    0  200    0 2888    0    0   48
    0  103]"
4,10628586.114180714,-53870.285705566406,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"[ 232    0    0    0    0    0    0    0  478    0    0    0    6    0
    0    0  704    0    8    3    0    0  200    0 2907    0    0   48
    0  103]"
5,10574715.828475147,-70564.46792242303,"[  0   0   0   0   0   0   0   0 -78   0   0   0   3   0   0   0   0   0
   0   0   0   0   0   0   3   0   0 -22   0  14]","[ 232    0    0    0    0    0    0    0  478    0    0    0    6    0
    0    0  704    0    8    3    0    0  200    0 2907    0    0   48
    0  103]"
6,10504151.360552724,-109659.28867079318,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],"[ 232    0    0    0    0    0    0    0  400    0    0    0    9    0
    0    0  704    0    8    3    0    0  200    0 2910    0    0   26
    0  117]"
7,10394492.071881931,-123254.09461524896,"[  0   0   0   0   0   0   0   0 -23   0   0   0   0   0   0   0   0   0
   0   0   0   2   0   0   0   0   3 -27   0   4]","[ 232    0    0    0    0    0    0    0  400    0    0    0    9    0
    0    0  704    0    8    3    0    0  200    0 2910    0    0   27
    0  117]"
8,10271237.977266682,44549.04128283635,"[   0    0    0    0    0    0    0    0 -100    0    0    0    2    0
    0    0    0    0    0    0    0    0    0    0    2    0   -3    0
    0   19]","[ 232    0    0    0    0    0    0    0  377    0    0    0    9    0
    0    0  704    0    8    3    0    2  200    0 2910    0    3    0
    0  121]"
9,10315787.018549519,52208.050592042506,"[-100    0    0    0    0    0    0    0  -22    0    0    0    0    0
    0    0    0    0   12   31    0    0    0    0  100    0  100    0
    0  -77]","[ 232    0    0    0    0    0    0    0  277    0    0    0   11    0
    0    0  704    0    8    3    0    2  200    0 2912    0    0    0
    0  140]"
