,account_value,reward,actions,n_shares
0,16715122.004111525,246064.5708175227,"[   0   -5    0    0    0    0    0    0    0    0   -9    2    3    0
    0    0    0    0    0    0 -100  -80    0    0    0    1 -100    0
   31    0]","[   0   35    0    0    0    0    0    0   12  110    9    0    0    0
    0    0    0    0    0  375  575  595    0    0  971 2151 1355    0
    0    0]"
1,16961186.574929047,-558472.1738061849,"[   0    0    0    0    0    0    0    0    0    0    0    0    1    0
    0    0    0    0    0    0 -100    0    0    0    0 -100   16    1
    6    0]","[   0   30    0    0    0    0    0    0   12  110    0    2    3    0
    0    0    0    0    0  375  475  515    0    0  971 2152 1255    0
   31    0]"
2,16402714.401122862,-231013.66814292967,"[   0    0    0    0    0    0    0    0    0    0    0    5    2    0
    0    0    0    0    0    0    0 -100    0    0 -100    1  -46   -1
   14    0]","[   0   30    0    0    0    0    0    0   12  110    0    2    4    0
    0    0    0    0    0  375  375  515    0    0  971 2052 1271    1
   37    0]"
3,16171700.732979933,132295.63294390962,"[   0  -30    0    0    0    0    0    0    0    0    0    0   -6    0
    0    0    0    0    0    0 -100    0    0    0    0    4    7    0
    8    0]","[   0   30    0    0    0    0    0    0   12  110    0    7    6    0
    0    0    0    0    0  375  375  415    0    0  871 2053 1225    0
   51    0]"
4,16303996.365923842,-39756.96305391006,"[   0    0    0    0    0    0    0    0    0    1    0    0    0    0
    1    0    1    0    0    0 -100 -100    0    0 -100    1  -10    0
   19    0]","[   0    0    0    0    0    0    0    0   12  110    0    7    0    0
    0    0    0    0    0  375  275  415    0    0  871 2057 1232    0
   59    0]"
5,16264239.402869932,-65970.71276367083,"[   0    0    0    0    0    0    0    0    0    0    0    0    0    0
   -1    0    0    0    0    0  -35  -84    0    0 -100    0    1    0
   14    0]","[   0    0    0    0    0    0    0    0   12  111    0    7    0    0
    1    0    1    0    0  375  175  315    0    0  771 2058 1222    0
   78    0]"
6,16198268.690106262,19776.155697692186,"[   0    0    0    0    0    0    0    0    0    0    0    0    1    0
    0    0   -1    0    0    0 -100 -100    0    0    0    0    0    0
   10    0]","[   0    0    0    0    0    0    0    0   12  111    0    7    0    0
    0    0    1    0    0  375  140  231    0    0  671 2058 1223    0
   92    0]"
7,16218044.845803954,2866.753558518365,"[   0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0  -22  -10 -100    0    0   -3    3    6    0
   17    0]","[   0    0    0    0    0    0    0    0   12  111    0    7    1    0
    0    0    0    0    0  375   40  131    0    0  671 2058 1223    0
  102    0]"
8,16220911.599362472,-186402.085925797,"[  0   0   0   0   0   0   0   0 -12   0   0   0   0   0   0   0   0   0
   0   0 -30 -31  14   0 -14   1 -69   0   8   0]","[   0    0    0    0    0    0    0    0   12  111    0    7    1    0
    0    0    0    0    0  353   30   31    0    0  668 2061 1229    0
  119    0]"
9,16034509.513436675,222018.8793550115,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   4 -87 -98   0   6   0]","[   0    0    0    0    0    0    0    0    0  111    0    7    1    0
    0    0    0    0    0  353    0    0   14    0  654 2062 1160    0
  127    0]"
10,16256528.392791687,-193720.9922210686,"[   0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    5    0 -100 -100    0    0
    9    0]","[   0    0    0    0    0    0    0    0    0  111    0    7    1    0
    0    0    0    0    0  353    0    0   14    0  658 1975 1062    0
  133    0]"
11,16062807.400570618,-11933.928797120228,"[  0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0
   0   0   0   0   0   0   0   4 -17   0   1   0]","[   0    0    0    0    0    0    0    0    0  111    0    7    1    0
    0    0    0    0    0  353    0    0   19    0  558 1875 1062    0
  142    0]"
12,16050873.471773498,-24466.977711685002,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0  10   7 -48   0   2   0]","[   0    0    0    0    0    0    0    0    0  111    0    7    2    0
    0    0    0    0    0  353    0    0   19    0  558 1879 1045    0
  143    0]"
13,16026406.494061813,122738.27658387832,"[   0    0    0    0    0    0    0    0    0    0    0    0    2    0
    0    0    0    0    0    0    0    0    5    0 -100    3    0    0
    9    0]","[   0    0    0    0    0    0    0    0    0  111    0    7    2    0
    0    0    0    0    0  353    0    0   19    0  568 1886  997    0
  145    0]"
14,16149144.770645691,154633.21581640653,"[  0   2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0 -24   0 -15 -48   0   0   3   0]","[   0    0    0    0    0    0    0    0    0  111    0    7    4    0
    0    0    0    0    0  353    0    0   24    0  468 1889  997    0
  154    0]"
15,16303777.986462098,11560.921312559396,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],"[   0    2    0    0    0    0    0    0    0  111    0    7    4    0
    0    0    0    0    0  353    0    0    0    0  453 1841  997    0
  157    0]"
16,16315338.907774657,328254.21385815553,"[   0    0    0    0    0    0    0    0    0    0    0    0    1    0
    0    0    0    0    0    0    0    0    0    0    0 -100    7    0
    0    0]","[   0    2    0    0    0    0    0    0    0  111    0    7    4    0
    0    0    0    0    0  353    0    0    0    0  453 1842  997    0
  157    0]"
17,16643593.121632813,-643437.7507144175,"[   0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    2    0    0    0    0    0  -63 -100    0    0
    0   30]","[   0    2    0    0    0    0    0    0    0  111    0    7    5    0
    0    0    0    0    0  353    0    0    0    0  453 1742 1004    0
  157    0]"
18,16000155.370918395,291972.50923613086,"[  0   0   0   0   0   0   0   0   0   3   0   0   1   0   0   0   0   0
   0   0   0   0   0   0 -18 -79 -49   4   9 -20]","[   0    2    0    0    0    0    0    0    0  111    0    7    5    0
    0    0    0    0    2  353    0    0    0    0  390 1642 1004    0
  157   30]"
