,account_value,reward,actions,n_shares
0,10992658.468591826,100472.2026960142,"[ -62    0    0    0    0    0    0    0    0    0    0    0    1    0
    0    0    0    0   90    0    0    0    0    0    0 -100    0    0
    0    0]","[542   0   0   0 245   0   0 251 100 124   0   0 202   0   0  51   0 651
 485 109   0   0   0  37 160 120   0   0   0 200]"
1,11093130.67128784,142024.869493071,"[-100    0  100    0 -100    0    0    0  -10  -87   11    0    1    0
    7    3    0    0  100    0  100    0    0    0    0  -20    0  100
    0 -100]","[480   0   0   0 245   0   0 251 100 124   0   0 203   0   0  51   0 651
 575 109   0   0   0  37 160  20   0   0   0 200]"
2,11235155.540780911,12757.956094391644,"[   1    0    0    0 -100    0    0  -46  -53  -37  -11    0   -2    0
    0  -54   62    0  -24  100  100    0    0    0  100    5    0  -85
    0  -11]","[380   0 100   0 145   0   0 251  90  37  11   0 204   0   7  54   0 651
 675 109 100   0   0  37 160   0   0 100   0 100]"
3,11247913.496875303,32910.73827667348,"[ -35    0 -100    0  -35   41    0  100   -5    0    0    0   72    0
   49   51  100    0 -100 -100   80  100   32  100  100   -5    0  -15
    0   -8]","[381   0 100   0  45   0   0 205  37   0   0   0 202   0   7   0  62 651
 651 209 200   0   0  37 260   5   0  15   0  89]"
4,11280824.235151976,151857.70022177137,"[-100    0    0    0    0    0    0 -100  -32    0    0    0   -9    0
    1    0  -74    0    0  -78   -4    0  -32    0    9    0    0    0
   83  -81]","[346   0   0   0  10  41   0 305  32   0   0   0 274   0  56  51 162 651
 551 109 280 100  32 137 360   0   0   0   0  81]"
5,11432681.935373748,-44821.93559706025,"[  0   0  62   0 -10 100   0 -82 100   0   0   0   0 100 -57 -51   0 100
   0   0 -26 -98   0 100 100   7   0 100 -26   0]","[246   0   0   0  10  41   0 205   0   0   0   0 265   0  57  51  88 651
 551  31 276 100   0 137 369   0   0   0  83   0]"
6,11387859.999776687,-65974.99096606486,"[   0    0  100    0    0    1    0    0  -14    0    0    0   -8    2
    0   95  -42    0    0  -31  -11    0    0  100    0    0    0 -100
  -57  100]","[246   0  62   0   0 141   0 123 100   0   0   0 265 100   0   0  88 751
 551  31 250   2   0 237 469   7   0 100  57   0]"
7,11321885.008810623,50497.43445219472,"[   0    0  -54    0    0    0    0    0  -81    0    0    0    0    0
    0  -52    0 -100    0    0  -17   -2    0    6 -100   -7    0    1
   43  100]","[246   0 162   0   0 142   0 123  86   0   0   0 257 102   0  95  46 751
 551   0 239   2   0 337 469   7   0   0   0 100]"
8,11372382.443262817,64131.36920812912,"[-100    0 -100    0   27 -100    0  100    4    0    0    0   88   38
  100  100  -46   52   69    0   58    0    0 -100  -70    0    0   48
  -43   55]","[246   0 108   0   0 142   0 123   5   0   0   0 257 102   0  43  46 651
 551   0 222   0   0 343 369   0   0   1  43 200]"
9,11436513.812470946,72320.23275042884,"[-100    0   -8    0  -27  -42    0  -51   -9    0    0    4    2    0
 -100  -49    0 -100 -100    0    0    0    0    0   -6    0    0  -45
   62  100]","[146   0   8   0  27  42   0 223   9   0   0   0 345 140 100 143   0 703
 620   0 280   0   0 243 299   0   0  49   0 255]"
