,account_value,reward,actions,n_shares
0,8833826.693073789,-60967.49846337177,"[   0  -14   12    0    0    0    0    1  100  100   28  -55    2    0
  100  -92    0    0    0  -26  100  100    0  100 -100   -7  -93 -100
    0  -22]","[   0   14  100    0  143   73    0    0  123   73    0   65  362  151
    7   92    0    0    0   26   91  106  329   53 1067   39  100  194
   95   52]"
1,8772859.194610417,180258.2844882887,"[   0    1  -58    0    3  -38    0   -1  -63    0   -6    0   -7    0
    0    0    0    0    0   95    0    0    0 -100  -70  -32  100  -11
  -17    0]","[  0   0 112   0 143  73   0   1 223 173  28  10 364 151 107   0   0   0
   0   0 191 206 329 153 967  32   7  94  95  30]"
2,8953117.479098706,54034.936001999304,"[  0   0  -5   0   0 -35   0   0   0 -41   0 -10  -8 -87   0   0   0   0
   0   0   0 -90   0   0 -41   0   0  25   0  81]","[  0   1  54   0 146  35   0   0 160 173  22  10 357 151 107   0   0   0
   0  95 191 206 329  53 897   0 107  83  78  30]"
3,9007152.415100705,-14808.524793090299,"[   0   -1  -49    0  100    0    0    0 -100    2  -22    0  100    0
  -47   25  100    0    0  100  -23 -100    0  -53  -36    0  100 -100
  -36    0]","[  0   1  49   0 146   0   0   0 160 132  22   0 349  64 107   0   0   0
   0  95 191 116 329  53 856   0 107 108  78 111]"
4,8992343.890307615,-76255.98358325288,"[   0    0    0    0 -100    0    0    0  -60   -3    0    0  -90  -54
    0    0    0    0    0  -18   47  -16  -77    0    0    0    0   -8
    0  100]","[  0   0   0   0 246   0   0   0  60 134   0   0 449  64  60  25 100   0
   0 195 168  16 329   0 820   0 207   8  42 111]"
5,8916087.906724362,-88731.66576934047,"[  0   0   0   0 -88   0   0   0   0   0  20 100 100  30 -17   0 100   0
   0 -19   1   0  -5   0 -78   5  -1   0 -42 -53]","[  0   0   0   0 146   0   0   0   0 131   0   0 359  10  60  25 100   0
   0 177 215   0 252   0 820   0 207   0  42 211]"
6,8827356.240955021,-154813.84017590247,"[   0    0    0    0  -42    0    0    0    0    0  -20    0    0    0
    0  -25  100    0    0   49 -100    0    0    0 -100    0 -100    0
    0  100]","[  0   0   0   0  58   0   0   0   0 131  20 100 459  40  43  25 200   0
   0 158 216   0 247   0 742   5 206   0   0 158]"
7,8672542.400779119,-102365.2989796754,"[  0   0   0   0   0   0  48   0   1 -89   0 -74  -6 -40   0   0   0   0
   0 -46   0   0 -25   0 100 100 -46   0   0   0]","[  0   0   0   0  16   0   0   0   0 131   0 100 459  40  43   0 300   0
   0 207 116   0 247   0 642   5 106   0   0 258]"
8,8570177.101799443,44815.09139938466,"[   0    0    0    0   -7    0   17    0   -1  100    0    4  -23    0
    1    0  -32  100    0 -100    0    0    0    0  -16   -2    0    0
    0  100]","[  0   0   0   0  16   0  48   0   1  42   0  26 453   0  43   0 300   0
   0 161 116   0 222   0 742 105  60   0   0 258]"
9,8614992.193198828,-4776.990809356794,"[   6   86    0    0    0    0    0    0    0 -100    0  -30    0    0
  -44    0  -66  -97  100    4  -54    0    0  100 -100   98    0  100
    0  100]","[  0   0   0   0   9   0  65   0   0 142   0  30 430   0  44   0 268 100
   0  61 116   0 222   0 726 103  60   0   0 358]"
10,8610215.202389471,47636.50858035311,"[ 100  -86    0    4  100    0   55    0    0  100    0    0  100    0
    0    0 -100    0 -100  -65  100    0   -7 -100    0 -100  -60  -70
    0    0]","[  6  86   0   0   9   0  65   0   0  42   0   0 430   0   0   0 202   3
 100  65  62   0 222 100 626 201  60 100   0 458]"
11,8657851.710969824,-176297.6510088574,"[   5    0    0   -4  -40    0   38    0    0    0    0    0    1    0
    0    0    0    0  100    0 -100  100  -23    0 -100    1    0  -30
    0  -92]","[106   0   0   4 109   0 120   0   0 142   0   0 530   0   0   0 102   3
   0   0 162   0 215   0 626 101   0  30   0 458]"
12,8481554.059960967,95386.52881905995,"[ -34  100    0    0    0    0    0    0    0 -100    0    0   -3  100
  100    0    0    0  -90    0  -10  100  100    0    0    7    8    0
   14  -84]","[111   0   0   0  69   0 158   0   0 142   0   0 531   0   0   0 102   3
 100   0  62 100 192   0 526 102   0   0   0 366]"
13,8576940.588780027,-139491.8830892928,"[ -75  -95    0    0   41    0 -100   76    0  -42    0    0   88   92
 -100    0  -53   31  -10  100    4   69  -49    0   69   14   89    0
  -11   52]","[ 77 100   0   0  69   0 158   0   0  42   0   0 528 100 100   0 102   3
  10   0  52 200 292   0 526 109   8   0  14 282]"
14,8437448.705690734,170676.22959287278,"[ -2  -5   0   0 -89 100  19 100   0   0   0   0 -35   0   0   0   0 -34
   0  -3   0 100   3   0 -70  99 100 100  -3   0]","[  2   5   0   0 110   0  58  76   0   0   0   0 616 192   0   0  49  34
   0 100  56 269 243   0 595 123  97   0   3 334]"
15,8608124.935283607,-40283.375256836414,"[   0    7    0    0    0 -100    0 -100    0    0    0    0    3  -40
    0    0    0    0    0   38  100  -73    0    0    0 -100  100  -32
    0    0]","[  0   0   0   0  21 100  77 176   0   0   0   0 581 192   0   0  49   0
   0  97  56 369 246   0 525 222 197 100   0 334]"
16,8567841.56002677,2975.262984726578,"[ 100   -7    0    0  -21    0  -39  -76    0    0    0    0    0  100
    0   18  -15    0    1    0  -63    0    0  100 -100    1 -100  -68
    0  100]","[  0   7   0   0  21   0  77  76   0   0   0   0 584 152   0   0  49   0
   0 135 156 296 246   0 525 122 297  68   0 334]"
17,8570816.823011497,43422.25144863874,"[   0    0    0    0    0    0    0    0    0    0    0    0    1    0
    0    0    0    0   62   -2  -27  -30 -100  -13  -17    0  100    0
    0    0]","[100   0   0   0   0   0  38   0   0   0   0   0 584 252   0  18  34   0
   1 135  93 296 246 100 425 123 197   0   0 434]"
18,8614239.074460136,-19742.626500831917,"[  0   0   0   0   0   0   0   0   0   0   0   0 -44 -51   0   0 -34   0
   0 -16 -66   0   0 -87   0  85   0 100  33 -17]","[100   0   0   0   0   0  38   0   0   0   0   0 585 252   0  18  34   0
  63 133  66 266 146  87 408 123 297   0   0 434]"
19,8594496.447959304,69523.16866433807,"[   0    0    0    0    0    0    0    0    0    0    0    0 -100    3
    0    0    0    0  -63  -86    0  100  100  100  100    7  -69  100
   41    0]","[100   0   0   0   0   0  38   0   0   0   0   0 541 201   0  18   0   0
  63 117   0 266 146   0 408 208 297 100  33 417]"
20,8664019.616623642,82942.42865148932,"[100   0   0   5   0   0  77   0  90   0   0   0   0 -81   0 -18   0   0
 100   0   0   0   0 100 -58   8  87 100 -74 -40]","[100   0   0   0   0   0  38   0   0   0   0   0 441 204   0  18   0   0
   0  31   0 366 246 100 508 215 228 200  74 417]"
21,8746962.045275131,-12491.696595992893,"[-48   0   0   0   0   0   0  74   0   0   0   0 -43   0   0   0   0 100
   0   0   0 -76 100 -86 100 -81   0 -77   0 -60]","[200   0   0   5   0   0 115   0  90   0   0   0 441 123   0   0   0   0
 100  31   0 366 246 200 450 223 315 300   0 377]"
22,8734470.348679138,-49381.16656057723,"[ -81    0    0    0    0    0    0  -74  -35    0    0    0   58  100
    0    0    0  -91 -100  100    0  100  -78 -100    0   -9  -54   -6
    0 -100]","[152   0   0   5   0   0 115  74  90   0   0   0 398 123   0   0   0 100
 100  31   0 290 346 114 550 142 315 223   0 317]"
23,8685089.182118561,-38365.82101998851,"[ -64    0    0   -5    0    0  -35    0  -51    0    0    0    2  -61
    0    0    5    0    0  100    0  -18    0  -14 -100  100  -24  100
    0    0]","[ 71   0   0   5   0   0 115   0  55   0   0   0 456 223   0   0   0   9
   0 131   0 390 268  14 550 133 261 217   0 217]"
24,8646723.361098573,-58495.915528755635,"[  -7    0    0    0    0    0    0    0   -4    0    0    0  -10 -100
    0    0    0   -9    0   75    0 -100    5    0  -73    7    0 -100
    0 -100]","[  7   0   0   0   0   0  80   0   4   0   0   0 458 162   0   0   5   9
   0 231   0 372 268   0 450 233 237 317   0 217]"
25,8588227.445569817,-13787.666467649862,"[   0    0    0    0    0    0    0    0    0    0    0    0    0    2
    0   84   -5    0    0  -86    0 -100    0    0    0  100  -92 -100
    0    0]","[  0   0   0   0   0   0  80   0   0   0   0   0 448  62   0   0   5   0
   0 306   0 272 273   0 377 240 237 217   0 117]"
26,8574439.779102167,-176568.0307455305,"[ 22  83   0  33   3   0 -80   0   0   0   0  82  62 -64   0 -29  75   0
   0  49  69  25 100  12 100 -71  19   4   0  45]","[  0   0   0   0   0   0  80   0   0   0   0   0 448  64   0  84   0   0
   0 220   0 172 273   0 377 340 145 117   0 117]"
27,8397871.748356637,-56928.07245257404,"[ -18  -14    0  -33   -3    0    0    0    0    0    0  -82 -100    0
    0  -55  100    0    0  -50   69  -95   -5    0    0  -21 -100  100
  100  -61]","[ 22  83   0  33   3   0   0   0   0   0   0  82 510   0   0  55  75   0
   0 269  69 197 373  12 477 269 164 121   0 162]"
28,8340943.675904063,114871.96588275861,"[  0   0   0   0   0   0   0   0   0   0   0   0   2   0   0   0  65   1
   0   0 -54 -97   0   0   0 -27   0 -83   0 -33]","[  4  69   0   0   0   0   0   0   0   0   0   0 410   0   0   0 175   0
   0 219 138 102 368  12 477 248  64 221 100 101]"
29,8455815.641786821,101423.87804547139,"[  -4    0    0    0    0    0    0    0    1    0    0    2    2    0
    0   70  -26    0    0  -39  -84    0    0  100 -100 -100  -27  -98
  -15    0]","[  4  69   0   0   0   0   0   0   0   0   0   0 412   0   0   0 240   1
   0 219  84   5 368  12 477 221  64 138 100  68]"
30,8557239.519832293,-17301.057424217463,"[   0    0    0    0    0    0    0    0   -1    0    0    0    0    0
    0   -2    0    0    0    0    0   -5  -50  -70 -100   27  -14    0
    0   61]","[  0  69   0   0   0   0   0   0   1   0   0   2 414   0   0  70 214   1
   0 180   0   5 368 112 377 121  37  40  85  68]"
31,8539938.462408075,57215.66395657323,"[   0  -69    0    0    0    0    0    0    0    0    0    0  -80    0
    0    0  -71   -1    0   13    0    0    0   -8  -28 -100  -23  -17
   -9  100]","[  0  69   0   0   0   0   0   0   0   0   0   2 414   0   0  68 214   1
   0 180   0   0 318  42 277 148  23  40  85 129]"
32,8597154.126364648,-52783.76772988774,"[  0   0   0   0   0   0   0   0   0 100   0  -2   0   0  48  61  52 100
 100 -49   0   0   0  42 100 100 100 100 -76  24]","[  0   0   0   0   0   0   0   0   0   0   0   2 334   0   0  68 143   0
   0 193   0   0 318  34 249  48   0  23  76 229]"
33,8544370.35863476,6288.382927093655,"[   0    0    0    0    0    0    0    0    0 -100    0    0   27    0
    0  -97    0 -100 -100   33    0    0 -100    0 -100  100    0  -33
  100  -53]","[  0   0   0   0   0   0   0   0   0 100   0   0 334   0  48 129 195 100
 100 144   0   0 318  76 349 148 100 123   0 253]"
34,8550658.741561854,111739.08619242162,"[   0    0    0    0    0    0    0    0    0    0    0    0  -17    0
  -48  -32    0    0    0    0    0    0    0  -15 -100    1    0   69
   39  -22]","[  0   0   0   0   0   0   0   0   0   0   0   0 361   0  48  32 195   0
   0 177   0   0 218  76 249 248 100  90 100 200]"
35,8662397.827754276,59046.3357072752,"[ 100   58    0    0   66   32    0    0   74    0    2    0  -17   40
    0   19 -100  100    0  100    0   84 -100  100  -97   31  100  100
 -100  -48]","[  0   0   0   0   0   0   0   0   0   0   0   0 344   0   0   0 195   0
   0 177   0   0 218  61 149 249 100 159 139 178]"
36,8721444.163461551,30846.007511062548,"[   0    0    0    0    0  -32    0    0    0    0   -2    0  -86    0
    0    0  -20    2    0  -60    0    0    0 -100  -52    6    0  -10
   69  -11]","[100  58   0   0  66  32   0   0  74   0   2   0 327  40   0  19  95 100
   0 277   0  84 118 161  52 280 200 259  39 130]"
37,8752290.170972614,91991.02619554289,"[   8  -58    0    0   28    0    0   14  -74   73    0    3    4  -40
    0  100   71  -91    0  -54    0   38  100  -61  100   77  -87  -37
  -30 -100]","[100  58   0   0  66   0   0   0  74   0   0   0 241  40   0  19  75 102
   0 217   0  84 118  61   0 286 200 249 108 119]"
38,8844281.197168157,105657.87409238331,"[ -10    0    0    0  100    0    0  -14   98  -73    0   75   92    0
    2   46  -80    0    0 -100  100 -100    0    0  -22   47  100  -26
    0  100]","[108   0   0   0  94   0   0  14   0  73   0   3 245   0   0 119 146  11
   0 163   0 122 218   0 100 363 113 212  78  19]"
39,8949939.07126054,192899.86351229995,"[ -98    0    0   53  -79    0    0   99  100    2   26  -78   51    0
   -2  -43   -8  100    0  -63  -13   46   79    0  -78  100  100 -100
  -13    6]","[ 98   0   0   0 194   0   0   0  98   0   0  78 337   0   2 165  66  11
   0  63 100  22 218   0  78 410 213 186  78 119]"
40,9142838.93477284,95012.66001425125,"[  0   0   0 -53   0   0  34 -60 -57  -2   0   0   0   0   0   0   0   0
   0   0  -7   0 -44   0   0 -42   0 -86   0 -83]","[  0   0   0  53 115   0   0  99 198   2  26   0 388   0   0 122  58 111
   0   0  87  68 297   0   0 510 313  86  65 125]"
41,9237851.594787091,-59762.149734711275,"[  7  75  92   0  -9  82   6 -39 -28   0 -26 100  51   0   0 -96  46 -54
   1 100  51  95  23   0   0   0  -4   0 -47 -25]","[  0   0   0   0 115   0  34  39 141   0  26   0 388   0   0 122  58 111
   0   0  80  68 253   0   0 468 313   0  65  42]"
42,9178089.44505238,223825.10632824712,"[  -7  -75  -72    0 -100  -28    0    7 -100    0    0    0    3  100
    0   71  100  -57   -1  100  -36    0  -50  100    0  100  -61    0
  -18  -17]","[  7  75  92   0 106  82  40   0 113   0   0 100 439   0   0  26 104  57
   1 100 131 163 276   0   0 468 309   0  18  17]"
43,9401914.551380627,83458.68935247883,"[   0    0    0    0    5  -46  -23    1  -13    0    0    0  -56    0
    0    0  100    0    0   28    0 -100  -83    0    0    8  100    0
    0    0]","[  0   0  20   0   6  54  40   7  13   0   0 100 442 100   0  97 204   0
   0 200  95 163 226 100   0 568 248   0   0   0]"
44,9485373.240733106,36195.00896493532,"[   0   68  -20    0  -11    0  -17   -8    0    0    0   -2  -78  100
    0  -97 -100    0    0  100  100  -63  -57   15    0  100  100  100
    0  100]","[  0   0  20   0  11   8  17   8   0   0   0 100 386 100   0  97 304   0
   0 228  95  63 143 100   0 576 348   0   0   0]"
45,9521568.249698041,40446.644755462185,"[   0  -54    0    0    0   -8    0    0    0    0    0  -12    0 -100
    0    0    0    5    0   29 -100    0  -63 -100  100  100    0 -100
    0    0]","[  0  68   0   0   0   8   0   0   0   0   0  98 308 200   0   0 204   0
   0 328 195   0  86 115   0 676 448 100   0 100]"
