,account_value,reward,actions,n_shares
0,10037352.730966324,84516.221437959,"[  0 -64  -1 -87 -18   5   0 -30  15  97  69   0   0 -14 -98  -6  44  76
  95   0   0 -73 -84 -30 -10  89  94 -30   0  -3]","[  0  69   8 128  77   5   0 100  85   0   0   0   0 135 189  35   0   0
 126   0   0 213 319  59 327   0 228  30   0 186]"
1,10121868.952404283,-52055.23842593469,"[  0  49  -7  86  34  56  66  33 -76 -45 -69  43   0  49  49  83 -44  97
  15  19   0 -81 -30 -29  61  99  95  59   0 -43]","[  0   5   7  41  59  10   0  70 100  97  69   0   0 121  91  29  44  76
 221   0   0 140 235  29 317  89 322   0   0 183]"
2,10069813.713978348,-7095.315789794549,"[  0   0   0   5 -43   0  50   0   1 -52   0  87   0   0 -51 -73   0   0
  -5  98   0   0   0   0   0 -56   0 -59   0 -77]","[  0  54   0 127  93  66  66 103  24  52   0  43   0 170 140 112   0 173
 236  19   0  59 205   0 378 188 417  59   0 140]"
3,10062718.398188554,45545.86767118797,"[  0 -11   0 -34 -50   1   0   0  -5   0   7   0   9 -30   0   0   0   0
   0   0   0   0 -19   0   0  99   0   1   0   0]","[  0  54   0 132  50  66 116 103  25   0   0 130   0 170  89  39   0 173
 231 117   0  59 205   0 378 132 417   0   0  63]"
4,10108264.265859742,-12607.958872802556,"[ 88  63   0   0   0  59 -23   0   0   0  -7   0   0 -20   0   0   0 -88
   0  63   0   0 -80   0  61  -5  30  -1   0 -60]","[  0  43   0  98   0  67 116 103  20   0   7 130   9 140  89  39   0 173
 231 117   0  59 186   0 378 231 417   1   0  63]"
5,10095656.30698694,-27602.284846022725,"[-23 -72   0   0   0 -67   0 -64 -20   0   0   0  -9  -7 -75   0   0   0
   0  61   0   0   6   0   0  -9 -85   6   0  -3]","[ 88 106   0  98   0 126  93 103  20   0   0 130   9 120  89  39   0  85
 231 180   0  59 106   0 439 226 447   0   0   3]"
6,10068054.022140916,106825.80313619971,"[-54 -34   0  91   0 -36  13   0   1   0   0  96   0  87 -14 -39   0   0
  -1   0   0   0 -10   0   0  82 -73   3   0   0]","[ 65  34   0  98   0  59  93  39   0   0   0 130   0 113  14  39   0  85
 231 241   0  59 112   0 439 217 362   6   0   0]"
7,10174879.825277116,-240004.95236556977,"[-11   0   0 -47   0   0   0 -39   0  90   0 -65   1 -97   0  51   0 -21
   0 -14  75   1  78   0 -69 -61 -24  -9   0   0]","[ 11   0   0 189   0  23 106  39   1   0   0 226   0 200   0   0   0  85
 230 241   0  59 102   0 439 299 289   9   0   0]"
8,9934874.872911546,164626.49391613714,"[  0   0   0 -13   0 -23   0   0  -1 -26   0 -31   0  85   0 -21   4  -1
   0  -5   3 -60  89   0 -51 -46   0   0  19   0]","[  0   0   0 142   0  23 106   0   1  90   0 161   1 103   0  51   0  64
 230 227  75  60 180   0 370 238 265   0   0   0]"
9,10099501.366827684,95478.60787426867,"[  0   0   0 -78   0   0 -81   0  74   0   0   0   0 -88   1   0  -4   0
 -54 -14 -59   0  -3   0   0   1   0   0  97   0]","[  0   0   0 129   0   0 106   0   0  64   0 130   1 188   0  30   4  63
 230 222  78   0 269   0 319 192 265   0  19   0]"
10,10194979.974701952,196738.5654843133,"[ 88   0   0 -51   0   0 -25   1  92 -64  13   0  -1  72  -1   0   0   0
 -21  93 -19   0   0   0   1  89  77   1 -65   0]","[  0   0   0  51   0   0  25   0  74  64   0 130   1 100   1  30   0  63
 176 208  19   0 266   0 319 193 265   0 116   0]"
11,10391718.540186265,42893.66437599249,"[  0   0   4   0   0   0   0   0   0  95   8   0   0   1   0 -30   0   0
 -63   0   0   0 -73   0   0 -83 -30   0   0   0]","[ 88   0   0   0   0   0   0   1 166   0  13 130   0 172   0  30   0  63
 155 301   0   0 266   0 320 282 342   1  51   0]"
12,10434612.204562258,-338165.5064707324,"[-67  80   0   0   0   5   0   0 -66 -89  43  78   0  84   1   0   0 -63
   0 -61  98   0   0   0 -88 -16  95  -1 -51   0]","[ 88   0   4   0   0   0   0   1 166  95  21 130   0 173   0   0   0  63
  92 301   0   0 193   0 320 199 312   1  51   0]"
13,10096446.698091526,-161663.78380462714,"[-21   0  -4   0   0  -5   0   0   0  -6   0   0  96   0  -1   0   0   0
   0   5   0   1   0   0  -7   3  -2   0   0   0]","[ 21  80   4   0   0   5   0   1 100   6  64 208   0 257   1   0   0   0
  92 240  98   0 193   0 232 183 407   0   0   0]"
14,9934782.914286898,295157.9998559728,"[  0 -43   0   0   0   0   0  89 -79   0 -43 -86 -12 -93   0   0  62  65
 -37   0   0  -1 -15   0 -86 -43   2   0  92   0]","[  0  80   0   0   0   0   0   1 100   0  64 208  96 257   0   0   0   0
  92 245  98   1 193   0 225 186 405   0   0   0]"
15,10229940.914142871,77527.74409739673,"[  0   0   0   0   0   0   0   0   0   0  48  -7   0   0  33   0   0 -11
   0   0 -60   0 -55   0   0 -17 -30   0 -90   0]","[  0  37   0   0   0   0   0  90  21   0  21 122  84 164   0   0  62  65
  55 245  98   0 178   0 139 143 407   0  92   0]"
16,10307468.658240268,-46954.66929629445,"[ 74  85   0  66   0   0   0  75 -19   0 -69 -35  49  30  74  83  -9  13
  57  84  81   0 -92   0 -87  81 -34  85  -2   0]","[  0  37   0   0   0   0   0  90  21   0  69 115  84 164  33   0  62  54
  55 245  38   0 123   0 139 126 377   0   2   0]"
17,10260513.988943974,63981.46912127733,"[-22   0  93  -9   0   6   0  -8  71   0  25 -80   0   0   0   0 -14 -11
   0 -33  82   0 -31   1   0 -83   0  95   0   0]","[ 74 122   0  66   0   0   0 165   2   0   0  80 133 194 107  83  53  67
 112 329 119   0  31   0  52 207 343  85   0   0]"
18,10324495.45806525,-87393.92963409238,"[-52  89 -15  89   0  60  58  -9 -73   0   0  98   3 -99  72 -83  60 -21
 -61 -77  73   0  52  -1   1 -55 -68  75   2   0]","[ 52 122  93  57   0   6   0 157  73   0  25   0 133 194 107  83  39  56
 112 296 201   0   0   1  52 124 343 180   0   0]"
19,10237101.528431159,19860.565500944853,"[ 43 -65  92  86   0 -26 -58   7  88  52   1  -3 -54 -18 -49   0  62 -35
 -29 -50 -82   0  45  52  74 -69  -6 -22  33   0]","[  0 211  78 146   0  66  58 148   0   0  25  98 136  95 179   0  99  35
  51 219 274   0  52   0  53  69 275 255   2   0]"
20,10256962.093932103,-58593.1487891227,"[ 94 -74   0 -77   0  74   0  99 -25   0 -17  90   0   0 -20   0  96   0
  85   0 -15   0  -1   0  -1  10  52 -52   0   0]","[ 43 146 170 232   0  40   0 155  88  52  26  95  82  77 130   0 161   0
  22 169 192   0  97  52 127   0 269 233  35   0]"
21,10198368.94514298,-115590.8757488709,"[-87   0 -61 -84   0  56  28 -81 -36 -52   0 -96  95  57 -65   0   1  76
  73  61 -90  91 -22 -19 -16 -10   0  56 -35   0]","[137  72 170 155   0 114   0 254  63  52   9 185  82  77 110   0 257   0
 107 169 177   0  96  52 126  10 321 181  35   0]"
22,10082778.06939411,-132314.6701085344,"[-20   0   0   0   0   0 -28   0   0  96  19  10   0   0   0   0 -18  -7
 -92 -18   0   3  94   0  -5   0 -80  -9   0   0]","[ 50  72 109  71   0 170  28 173  27   0   9  89 177 134  45   0 258  76
 180 230  87  91  74  33 110   0 321 237   0   0]"
23,9950463.399285575,55192.52251119912,"[  0   0  93 -56   6 -88   0 -40 -27   0  30   0   0  -4 -22   0   0 -19
   0 -91 -18 -15  89 -33  96  13 -68   0   0   0]","[ 30  72 109  71   0 170   0 173  27  96  28  99 177 134  45   0 240  69
  88 212  87  94 168  33 105   0 241 228   0   0]"
24,10005655.921796774,33779.472312623635,"[-30  18  33   8  81  90   0  80  43 -22 -58  18   8  56  45   0  51  -5
  86  55  31 -65  47  68 -32  18 -62  62   0   0]","[ 30  72 202  15   6  82   0 133   0  96  58  99 177 130  23   0 240  50
  88 121  69  79 257   0 201  13 173 228   0   0]"
25,10039435.394109398,-251328.71482473798,"[ 62 -26 -23 -23   8 -65  14  40 -43 -74   0 -60  -4  17  77  29 -43  81
 -59 -12  46 -14  47  40 -98 -31 -71  21   0  53]","[  0  90 235  23  87 172   0 213  43  74   0 117 185 186  68   0 291  45
 174 176 100  14 304  68 169  31 111 290   0   0]"
26,9788106.67928466,104793.37619415298,"[ 86   0 -37   0   0 -31  57  60   0   0   0 -57  85  98   1 -29   0 -95
 -59   0  17  95 -51 -31   0   0 -40 -68  17 -53]","[ 62  64 212   0  95 107  14 253   0   0   0  57 181 203 145  29 248 126
 115 164 146   0 351 108  71   0  40 311   0  53]"
27,9892900.055478813,-26304.618245573714,"[ 35  74 -88   0  58  46   0 -93   0   0   0   0 -15 -45  90   9  53  60
   0 -46 -97  -6 -33  87 -57   0   5  45 -17  72]","[148  64 175   0  95  76  71 313   0   0   0   0 266 301 146   0 248  31
  56 164 163  95 300  77  71   0   0 243  17   0]"
28,9866595.43723324,-128348.09933041409,"[-94   0   0   0   0   0   0 -77   0   0   0   0   1   4  97  87   0   0
   0 -43 -66   0 -47 -75 -14   0  -5 -72   0 -23]","[183 138  87   0 153 122  71 220   0   0   0   0 251 256 236   9 301  91
  56 118  66  89 267 164  14   0   5 288   0  72]"
29,9738247.337902825,-12987.810029663146,"[ 76  98 -77   0 -58  -6   0  79   0   0   0  76   0 -54  14   0 -90 -20
  75   0  99 -58  -8  -3   0   0   0 -76  23 -49]","[ 89 138  87   0 153 122  71 143   0   0   0   0 252 260 333  96 301  91
  56  75   0  89 220  89   0   0   0 216   0  49]"
30,9725259.527873162,6937.90918853879,"[  0   0  89   0 -30 -76   0 -42   0   0   0 -58 -91 -62 -27 -11   0   0
 -14 -18   0 -31   0 -80   0   0   0   8  42   0]","[165 236  10   0  95 116  71 222   0   0   0  76 252 206 347  96 211  71
 131  75  99  31 212  86   0   0   0 140  23   0]"
31,9732197.437061701,34543.4966938477,"[ 31  80 -11   0  29  89 -71  53   0   0   0 -18 -56  99 -35 -42 -29  64
  75 -57  84  73 -87  74  86  35   0  12  18   0]","[165 236  99   0  65  40  71 180   0   0   0  18 161 144 320  85 211  71
 117  57  99   0 212   6   0   0   0 148  65   0]"
32,9766740.933755549,20682.96251441911,"[ 49  90 -61  62 -22 -70   0  93   0   0   0   0  15  95   0  43  63 -52
   0   0  75 -17  62 -80  85  97   0 -15  -2   0]","[196 316  88   0  94 129   0 233   0   0   0   0 105 243 285  43 182 135
 192   0 183  73 125  80  86  35   0 160  83   0]"
33,9787423.896269968,234188.7558778245,"[  0 -40 -27   0 -61   0   0 -81   0   0  24   0   2   0 -89 -19   0   0
 -87   0 -70   0   0   2   0 -95   0 -97  -5   4]","[245 406  27  62  72  59   0 326   0   0   0   0 120 338 285  86 245  83
 192   0 258  56 187   0 171 132   0 145  81   0]"
34,10021612.652147792,-25084.699340971187,"[ 40  10   0  42  93  19  49 -63  15   0 -24  18 -97 -93  87 -49  63 -68
  24   0 -38 -56 -98  -2 -84  92   0 -48 -76  -4]","[245 366   0  62  11  59   0 245   0   0  24   0 122 338 196  67 245  83
 105   0 188  56 187   2 171  37   0  48  76   4]"
35,9996527.952806821,118069.91119310074,"[  7  87   0 -96 -60 -78 -39  -4 -15  72   0 -18 -25 -91  -7  88  69  93
  17  56  -5   0  39   0  93 -79   0   0  11  50]","[285 376   0 104 104  78  49 182  15   0   0  18  25 245 283  18 308  15
 129   0 150   0  89   0  87 129   0   0   0   0]"
36,10114597.863999922,122586.31308639422,"[ 99   0   0   0  -8  87   0 -54   0 -65   0   0   0 -99 -24  -2   0 -88
 -47  81 -72   3 -57   0   0 -50   0   0   5   0]","[292 463   0   8  44   0  10 178   0  72   0   0   0 154 276 106 377 108
 146  56 145   0 128   0 180  50   0   0  11  50]"
