,account_value,reward,actions,n_shares
0,16055210.409852723,429674.42528173886,"[  0   0   0   0   0   0   0   0   0 -86   0   0 -46   0   0   0   0   0
   0 -30   0   0   0   0   0   0   0  72  25   0]","[  0   1   0   0   0   0   0   0   0 120   0  16  46   0   0   0   0   0
   0 302   0   0  30   0   0   0   0   0 300   0]"
1,16484884.835134462,291350.0421765428,"[  0   0   0   0   0   0   0   0   0 -34   0   0   0   0   0   0   0   0
   0 -16   0   0   0   0   0   0   0  31  12   0]","[  0   1   0   0   0   0   0   0   0  34   0  16   0   0   0   0   0   0
   0 272   0   0  30   0   0   0   0  72 325   0]"
2,16776234.877311004,286953.99771952815,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0
   0 -33   0   0   0   0   1   0   0   1  20   0]","[  0   1   0   0   0   0   0   0   0   0   0  16   0   0   0   0   0   0
   0 256   0   0  30   0   0   0   0 103 337   0]"
3,17063188.875030532,-178229.85021972656,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"[  0   1   0   0   0   0   0   0   0   0   0  16   0   0   1   0   0   0
   0 223   0   0  30   0   1   0   0 104 357   0]"
4,16884959.024810806,168337.92809588835,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0 -83   0   0   0   0   2   0   0 100  50   0]","[  0   1   0   0   0   0   0   0   0   0   0  16   0   0   1   0   0   0
   0 223   0   0  30   0   1   0   0 104 357   0]"
5,17053296.952906694,483357.97520861775,"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -7  0  0  0  0
  0  0  0 59  4  0]","[  0   1   0   0   0   0   0   0   0   0   0  16   0   0   1   0   0   0
   0 140   0   0  30   0   3   0   0 204 407   0]"
6,17536654.928115312,-102986.558442384,"[   0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0 -100    0    0    0    0    0    0    0   90
   60    0]","[  0   1   0   0   0   0   0   0   0   0   0  16   0   0   1   0   0   0
   0 133   0   0  30   0   3   0   0 263 411   0]"
7,17433668.369672928,-29160.08647442609,"[ 0  0  0  0  0  0  0  0  0  0  0 -5  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0 84  0  0]","[  0   1   0   0   0   0   0   0   0   0   0  16   0   0   1   0   0   0
   0  33   0   0  30   0   3   0   0 353 471   0]"
8,17404508.283198502,67158.97784423828,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0 -33   0   0   0   0   3   0   0 100  20   0]","[  0   1   0   0   0   0   0   0   0   0   0  11   0   0   1   0   0   0
   0  33   0   0  30   0   3   0   0 437 471   0]"
9,17471667.26104274,615366.3436157219,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0],"[  0   1   0   0   0   0   0   0   0   0   0  11   0   0   1   0   0   0
   0   0   0   0  30   0   6   0   0 537 491   0]"
