,account_value,reward,actions,n_shares
0,9047778.7619856,-65177.00370166078,"[  0   0   0 -33   0   0  10   1  -1   0   0  94   0   0   0   0   0  99
  99   0   0 -61   0   8 -14   0   0   0 -59  98]","[ 59 285 265 104  89   0  68   0 286 543   0   0   0   0   0   0   0 274
   0  12  43 221 186  28 329   0   0   0  63  38]"
1,8982601.75828394,92988.99046623334,"[  0 -10  38 -37  86   0 -45  28   0   2   0  34   6  65   0   0  69  -2
 -50 -12 -43 -60 -50 -36 -95  62  37   0  37 -16]","[ 59 285 265  71  89   0  78   1 285 543   0  94   0   0   0   0   0 373
  99  12  43 160 186  36 315   0   0   0   4 136]"
2,9075590.748750173,190457.80846266076,"[-52 -38  97 -34 -86  75   0 -29 -70 -96   0 -99   0   0   0   0 -24 -28
   0  78   9 -50   0  94   0 -62  79   0 -41   0]","[ 59 275 303  34 175   0  33  29 285 545   0 128   6  65   0   0  69 371
  49   0   0 100 136   0 220  62  37   0  41 120]"
3,9266048.557212833,-36517.11220184341,"[ -7 -41  63   0  -7  -4   0  95   0  73   0   0  -6 -25   0   9  59 -17
 -37 -32   0 -50 -86   1  73   0   0   0   0 -36]","[  7 237 400   0  89  75  33   0 215 449   0  29   6  65   0   0  45 343
  49  78   9  50 136  94 220   0 116   0   0 120]"
4,9229531.44501099,31291.565202256665,"[ 66  -4   0  95  89   0   0 -68  69  40   0   0   0 -40   1  -4  -6   0
 -12  -2  -6   0   1 -91  -1  71  67   0   0 -84]","[  0 196 463   0  82  71  33  95 215 522   0  29   0  40   0   9 104 326
  12  46   9   0  50  95 293   0 116   0   0  84]"
5,9260823.010213247,-52352.49345560372,"[-11  72  84 -21   0 -71   0   0 -69   0   0 -29   0   0   0  68   0   0
   0 -44  -3   0 -51   0   4  79 -50  11   0   0]","[ 66 192 463  95 171  71  33  27 284 562   0  29   0   0   1   5  98 326
   0  44   3   0  51   4 292  71 183   0   0   0]"
6,9208470.516757643,-127150.84364106879,"[  0   1   0   0 -51   0   0 -27  87 -35   0   0   0   0  93   0  56 -62
   0   0   0   0   0  -4   0 -19 -17   8   0   0]","[ 55 264 547  74 171   0  33  27 215 562   0   0   0   0   1  73  98 326
   0   0   0   0   0   4 296 150 133  11   0   0]"
7,9081319.673116574,8288.992264419794,"[  0   0   0   0 -99   8   0   0  -3 -55  25   0   4   0  97 -64   0 -95
   0   0   0   0   0   0   0 -58 -34 -19   0   0]","[ 55 265 547  74 120   0  33   0 302 527   0   0   0   0  94  73 154 264
   0   0   0   0   0   0 296 131 116  19   0   0]"
8,9089608.665380994,-49911.02921682596,"[  2   0 -29 -74 -21   0  45   0  -5   0 -25   0  -4   0   0  71   0 -47
   0   0   0   0   0   0 -61  95 -33   0   0   0]","[ 55 265 547  74  21   8  33   0 299 472  25   0   4   0 191   9 154 169
   0   0   0   0   0   0 296  73  82   0   0   0]"
9,9039697.636164168,138787.32973297127,"[-57   0   0   0   0  99  39   0 -10   0   0   0   3   0  96 -80 -67   0
   0   0   0   0   0   0   0 -12   0   0   0   0]","[ 57 265 518   0   0   8  78   0 294 472   0   0   0   0 191  80 154 122
   0   0   0   0   0   0 235 168  49   0   0   0]"
