,account_value,reward,actions,n_shares
0,10207401.12609118,100292.14127239957,"[  0 -25  92   0  34   1   0   0 -15   0   0   0   1 -73  -5   0 -38   0
   0   0 -28 -11   0 -30   0   0   0   2   0   0]","[ 21  86 142   0 355 320  83   0  71   0   0 199  31 362 608   0  38   0
  63  85 295 301 100  30   0   0   0  46   0  50]"
1,10307693.26736358,100952.09237094037,"[-17 -61   0   0 -38 -75   0   0   0   0  14   0   0 -36 -88   0   0   0
   0   0 -42  99 -42   0   0   0   0 -18   0   0]","[ 21  61 234   0 389 321  83   0  56   0   0 199  32 289 603   0   0   0
  63  85 267 290 100   0   0   0   0  48   0  50]"
2,10408645.35973452,59014.75626278855,"[  0   0  96   0  66 -23   0   0   0   0   0 -96   0 -91   0   0   0   0
   0 -15  99   0 -58   0   0   0   0   5   0   0]","[  4   0 234   0 351 246  83   0  56   0  14 199  32 253 515   0   0   0
  63  85 225 389  58   0   0   0   0  30   0  50]"
3,10467660.115997309,-70466.343491273,"[ -4  54 -90   0  41   9 -61  99 -56  43   4   9   9  -8  63   0  69   0
  81  47 -73 -97   0   0   0  18   0  32   0 -13]","[  4   0 330   0 417 223  83   0  56   0  14 103  32 162 515   0   0   0
  63  70 324 389   0   0   0   0   0  35   0  50]"
4,10397193.772506036,120797.79715207033,"[  0 -53  91   0   0 -91   0   0   0   0   0 -41 -34  79   4  14   0   0
  82  -6 -88  -4   0   0   0   0  76   2   0 -37]","[  0  54 240   0 458 232  22  99   0  43  18 112  41 154 578   0  69   0
 144 117 251 292   0   0   0  18   0  67   0  37]"
5,10517991.569658106,-130033.90991134569,"[ 51   0  65  13  80 -18  32 -28   0  42 -18 -71  50 -41 -71   0   0  74
 -83 -35  39 -78   0  54   0 -18  62  14   0   0]","[  0   1 331   0 458 141  22  99   0  43  18  71   7 233 582  14  69   0
 226 111 163 288   0   0   0  18  76  69   0   0]"
6,10387957.65974676,48179.670068847016,"[-51  66 -76   0 -46 -57  -2 -31   0  92   0   0 -53  64  12   0  -8 -24
  90  42 -19 -82   0 -54   0  68   0 -13   0   0]","[ 51   1 396  13 538 123  54  71   0  85   0   0  57 192 511  14  69  74
 143  76 202 210   0  54   0   0 138  83   0   0]"
7,10436137.329815608,114202.14230563305,"[  0  91 -18 -13   0 -52  49 -20  85 -40   0   0  17 -69 -97   0   0   0
  -8 -62   0  92   0  92   0   0 -71 -70   0   0]","[  0  67 320  13 492  66  52  40   0 177   0   0   4 256 523  14  61  50
 233 118 183 128   0   0   0  68 138  70   0   0]"
8,10550339.47212124,126017.0899036564,"[  0  84 -72   0 -25  79   0 -20  97  75   0  86 -20   2 -97 -14  21  70
   0 -56   0   0   0 -55   0  -5 -67  90   0  82]","[  0 158 302   0 492  14 101  20  85 137   0   0  21 187 426  14  61  50
 225  56 183 220   0  92   0  68  67   0   0   0]"
9,10676356.562024897,90820.98026184179,"[  0  62 -51   0   0 -93   0   0   9 -50   0   0  52 -79  92  60  61 -88
 -40   0 -89 -38   0   0   0   9   0  77   0 -12]","[  0 242 230   0 467  93 101   0 182 212   0  86   1 189 329   0  82 120
 225   0 183 220   0  37   0  63   0  90   0  82]"
