,account_value,reward,actions,n_shares
0,15721001.145632746,13970.793999496847,"[   0   68   13   66  -35    0   14 -100  100  100    0   62  100    0
  100    0   90  100    5   42    0    0   28    0    0  -77    0   74
  -84 -100]","[  0 174   0   0  35   0   0 127   0   0   0   0   0   0   0   0   2   0
  10 119   0   0   0   0   0 269   0 687 137 480]"
1,15734971.939632243,-73599.44589507952,"[   0 -100  -13  -66    0    0  -14  -27    0   -6    0    0 -100    0
 -100    0    0    0  -15  -32    0    0    7    0    0 -100    0    3
   64    0]","[  0 242  13  66   0   0  14  27 100 100   0  62 100   0 100   0  92 100
  15 161   0   0  28   0   0 192   0 761  53 380]"
2,15661372.493737163,-273059.41104434244,"[   0 -100    0    0    0    0    0   81  100  100    0    0  100    0
    0    0    0  100    1  -33  100    0    0    0    0  100    0    6
    0 -100]","[  0 142   0   0   0   0   0   0 100  94   0  62   0   0   0   0  92 100
   0 129   0   0  35   0   0  92   0 764 117 380]"
3,15388313.08269282,-86934.61991906725,"[   0  -42    0    0    0  100    0  100 -100    0    3    0  -36    0
    0    0  -71    0    0    0 -100    1  100    0    0 -100    5  100
    0  -60]","[  0  42   0   0   0   0   0  81 200 194   0  62 100   0   0   0  92 200
   1  96 100   0  35   0   0 192   0 770 117 280]"
4,15301378.462773753,-357323.208747847,"[  0   0   0   0   0 -88   0 -16 -94   0  -3 100 -21   0   1   0 -21   7
  -1 -55 100   0 -34   0   0 -85  -5 100  58 -15]","[  0   0   0   0   0 100   0 181 100 194   3  62  64   0   0   0  21 200
   1  96   0   1 135   0   0  92   5 870 117 220]"
5,14944055.254025906,-223613.77149337716,"[   0    0   29    0   33    3    0    1   -6   42   17   -6  -43   60
  100    0   51   52    0  100  100   -1  -55  100    0   79    0  -76
 -100 -100]","[  0   0   0   0   0  12   0 165   6 194   0 162  43   0   1   0   0 207
   0  41 100   1 101   0   0   7   0 970 175 205]"
6,14720441.48253253,173168.35752490163,"[   0    0    0    0  -33  -15    0    0    0    0    0  -32  100   -6
  100    0    0 -100    0  100  100    0  100  -95  100  100   89  -12
  -75  100]","[  0   0  29   0  33  15   0 166   0 236  17 156   0  60 101   0  51 259
   0 141 200   0  46 100   0  86   0 894  75 105]"
7,14893609.84005743,-434678.4085125271,"[   0    0  -27    0    0    0   93  -22   69 -100   16  100    0    0
  -55    0    0    0   73 -100    1   94    0    9  100  -67    0    8
    0 -100]","[  0   0  29   0   0   0   0 166   0 236  17 124 100  54 201   0  51 159
   0 241 300   0 146   5 100 186  89 882   0 205]"
8,14458931.431544904,262170.18842010386,"[   0    0   -2    0    0    0    0    0  -43  -50   22  -74  -94    2
    0    0    0    0  100  -52  -11  -94    0  100  100 -100    0  -45
    0  -61]","[  0   0   2   0   0   0  93 144  69 136  33 224 100  54 146   0  51 159
  73 141 301  94 146  14 200 119  89 890   0 105]"
9,14721101.619965008,-56923.48389854282,"[  0   0   0   0   0   0   0   0   0  -6 -14   2   0 -56   1   0   0   0
   0   0   0   0 -95   0 -64 -19   0 -51  37   0]","[  0   0   0   0   0   0  93 144  26  86  55 150   6  56 146   0  51 159
 173  89 290   0 146 114 300  19  89 845   0  44]"
