,account_value,reward,actions,n_shares
0,12516321.75261099,309397.94661901705,"[   0    0 -100  -19    0    0   96    0   11    0    0  -36    0    0
    0    0 -100    0 -100    0    0    1  100    0  -38  100  -59  -15
    0 -100]","[   0    0  100   19  100  100    0    0    0    0   12   36  108    0
    0   23  102   58 1282  151    0    0   31    0  272    3  449  111
    0  148]"
1,12825719.699230008,187765.9266801756,"[   0    0    0    0 -100  -81    0    1  -11    0    0    0  -23    0
    0   -9   -2    0 -100   67  100    0    0    0  -57   -8  -28  100
    0  -21]","[   0    0    0    0  100  100   96    0   11    0   12    0  108    0
    0   23    2   58 1182  151    0    1  131    0  234  103  390   96
    0   48]"
2,13013485.625910183,369237.6481738128,"[  0   0   0   0   0   2  76   0   0   0 -12   0 -42   0   0   0   0 -33
   0 -36 100 100 -72   0   0  21  -6  -5   0 -27]","[   0    0    0    0    0   19   96    1    0    0   12    0   85    0
    0   14    0   58 1082  218  100    1  131    0  177   95  362  196
    0   27]"
3,13382723.274083996,-197437.99683190882,"[   0    0    0    0    0    0  -47   -1    0    1    0    0  -43    0
    0    0    0    0    0    0 -100  -33  -19    0  -30  100  -48  -46
   47    0]","[   0    0    0    0    0   21  172    1    0    0    0    0   43    0
    0   14    0   25 1082  182  200  101   59    0  177  116  356  191
    0    0]"
4,13185285.277252087,-125843.8984768521,"[  0   0   0   0   0 -21   0   0   0   0   0   0   0   0   0   0   0   0
   0  65   0   1   0   0 100 100   0 -51 -47   0]","[   0    0    0    0    0   21  125    0    0    1    0    0    0    0
    0   14    0   25 1082  182  100   68   40    0  147  216  308  145
   47    0]"
5,13059441.378775235,245046.7923072353,"[   0    0    0    0    0   16 -100    0    0   -1    0   93  100    0
    3  100    0  100  -75    0 -100  -69    0  100  -71  -65  100    0
    0    0]","[   0    0    0    0    0    0  125    0    0    1    0    0    0    0
    0   14    0   25 1082  247  100   69   40    0  247  316  308   94
    0    0]"
6,13304488.17108247,58466.957419740036,"[   0    0  100    0    0  -16    0    0    4    0    0  -49    1    0
   -3   58    0  -97 -100    0    0    0  -40    0  -38    0  -56    2
    0    0]","[   0    0    0    0    0   16   25    0    0    0    0   93  100    0
    3  114    0  125 1007  247    0    0   40  100  176  251  408   94
    0    0]"
7,13362955.12850221,131877.44540815614,"[  0   0   0   0   0   0   0   0  -4   0   0 -44   0   0   0   0  37   0
   0   0   0   0   0   2 -35   4   0 -21   0   0]","[  0   0 100   0   0   0  25   0   4   0   0  44 101   0   0 172   0  28
 907 247   0   0   0 100 138 251 352  96   0   0]"
8,13494832.573910367,206869.07941903733,"[   0    1  -85    0    1    0    0    0    0    0    0    0 -100    0
    0  -36  -37  -28  100   42    0    0    0  100    0    6    0  -75
    0    0]","[  0   0 100   0   0   0  25   0   0   0   0   0 101   0   0 172  37  28
 907 247   0   0   0 102 103 255 352  75   0   0]"
9,13701701.653329404,381839.8599746097,"[   0    0    0    0    0    0    0    0    0    0    0    0   -1    0
  100    3    0    0  -25   -2    0   10  100  -48    0  100 -100    0
    0    0]","[   0    1   15    0    1    0   25    0    0    0    0    0    1    0
    0  136    0    0 1007  289    0    0    0  202  103  261  352    0
    0    0]"
10,14083541.513304014,11778.163450011984,"[  27   -1  100   28   -1    0    0    0    0    2   20    0    0    0
 -100  -93    0  100  -42    2   27   39  -86 -100 -100 -100  -55  100
    0    0]","[  0   1  15   0   1   0  25   0   0   0   0   0   0   0 100 139   0   0
 982 287   0  10 100 154 103 361 252   0   0   0]"
11,14095319.676754026,70960.583536027,"[ -2   0   0 -28   0   0 -19   1   0  -2   0   4   0   0   0   0   0  -7
   0 -71 -27   0   0 -54  -3 100 -76  -9  72   0]","[ 27   0 115  28   0   0  25   0   0   2  20   0   0   0   0  46   0 100
 940 289  27  49  14  54   3 261 197 100   0   0]"
12,14166280.260290053,-191894.0213183593,"[-25   0 -28   0   0   0  96  -1 100   0   0 100   1 100 100 100   0   0
   0 -89   0   0   0   0   0 100   0 -91 -69   0]","[ 25   0 115   0   0   0   6   1   0   0  20   4   0   0   0  46   0  93
 940 218   0  49  14   0   0 361 121  91  72   0]"
